start	end	M2:HeadMovement	M2:janej	M2:yes	M2:no	M2:word01	M2:Face	M2:pitch	M4:pitch	M2:intensity	M4:intensity	M2:x-pos	M2:y-pos	M2:weight	M2:velocity-r	M2:velocity-clock	M2:velocity-x	M2:velocity-y	M2:acceleration-r	M2:acceleration-clock	M2:acceleration-x	M2:acceleration-y	M2:jerk-r	M2:jerk-clock	M2:jerk-x	M2:jerk-y
10528	10532			0	0	0		192.2709198242128	200.90679257545818	55.23458559425887	65.24301677842435	196.042000	62.653700	0.909925	0.099271	12	0.007617	-0.098978	0.030148	12	-0.001282	-0.030120	0.006131	5	0.003013	0.005339
10532	10536			0	0	0		192.2709198242128	201.56404460304955	53.65060173737043	64.46872842127837	196.045000	61.680600	0.923756	0.164313	12	0.004417	-0.164253	0.011840	12	-0.001418	-0.011754	0.007229	6	0.000050	0.007228
10536	10540			0	0	0		192.2709198242128	191.07761709635184	57.19775087249922	68.33937084090435	196.046000	61.685300	0.917517	0.148425	12	0.002117	-0.148410	0.016054	6	-0.000937	0.016027	0.006029	6	0.000226	0.006024
10540	10544			0	0	0		171.16774198137495	170.59760689990725	60.64811765517219	71.4301598839268	196.048000	61.668600	0.925395	0.115229	12	0.000500	-0.115228	0.022717	6	-0.000129	0.022717	0.000981	6	0.000189	0.000962
10544	10548			0	0	0		155.4154244124109	151.49537662025335	55.94339877191305	65.98099510794567	196.039000	61.653400	0.924193	0.066962	12	0.001667	-0.066942	0.024420	6	0.000360	0.024417	0.001829	6	0.000113	0.001826
10548	10552			0	0	0		155.4154244124109	164.32671887168237	49.60668798803666	62.085238141510175	196.041000	61.676400	0.919107	0.002168	3	0.002150	-0.000275	0.034954	6	0.000390	0.034952	0.002957	3	0.002956	0.000065
10552	10556			0	0	0		155.4154244124109	155.21183108321654	44.59033380725626	54.153024259879516	196.045000	61.665900	0.927188	0.066859	6	0.002717	0.066803	0.029848	5	0.016472	0.024891	0.005782	1	0.003058	-0.004907
10556	10560		ja	1	0	1		155.4154244124109	155.21183108321654	38.12972453027186	38.95675216656403	196.048000	61.680100	0.919963	0.134678	5	0.064750	0.118092	0.024351	3	0.023561	0.006155	0.006249	2	0.004583	-0.004248
10560	10564		ja	1	0	1		155.4154244124109	155.21183108321654	51.558007047680334	45.23744927165879	196.067000	61.657700	0.928171	0.142587	4	0.114400	0.085110	0.040821	3	0.039867	-0.008774	0.012224	3	0.012077	0.001891
10564	10568		ja	1	0	1		155.4154244124109	155.21183108321654	66.00660742521667	60.19327178315258	196.060000	61.688300	0.915999	0.218357	3	0.212867	0.048658	0.094514	3	0.093036	0.016651	0.020410	4	0.017992	0.009638
10568	10572		ja	1	0	1		164.92512030853104	195.06795251077293	65.62106521262729	61.40736995384027	196.062000	62.669500	0.900527	0.503120	4	0.480817	0.148138	0.167213	4	0.155471	0.061556	0.021418	4	0.015673	0.014597
10572	10575		ja	1	0	1		193.41017286702066	195.06795251077293	57.31497192292216	52.14460144375079	196.987000	62.674000	0.893508	0.932653	4	0.865317	0.347950	0.218188	4	0.189692	0.107809	0.011790	5	0.007802	0.008839
10576	10588			0	0	1		193.41017286702066	195.06795251077293	42.381751017954514	46.822090083786534	197.034000	61.678000	0.908025	1.392143	4	1.249583	0.613680	0.223354	4	0.193872	0.110909	0.002898	10	-0.002560	-0.001359
10580	10592			0	0	1		193.4544767069205	193.67683391571913	69.1186528269973	63.60490680851246	198.024000	61.647300	0.884838	1.783553	4	1.603667	0.780585	0.188592	4	0.169449	0.082789	0.021019	10	-0.015203	-0.014514
10584	10592			0	0	1		193.4544767069205	193.67683391571913	69.1186528269973	63.60490680851246	201.060000	63.656000	0.820385	2.071243	4	1.889567	0.848285	0.108356	3	0.106192	0.021544	0.032371	10	-0.024445	-0.021221
10588	10592			0	0	1		193.4544767069205	193.67683391571913	69.1186528269973	63.60490680851246	204.058000	65.669000	0.892592	2.175691	4	2.010367	0.831900	0.041553	1	0.025976	-0.032434	0.034634	10	-0.026804	-0.021933
10592	10594			0	0	1		183.12227790607284	175.6899176553856	63.36663831168353	59.75163139321016	206.054000	67.640800	0.894551	2.157886	4	2.023767	0.748893	0.107157	11	-0.046505	-0.096539	0.028412	11	-0.018853	-0.021256
10596	10600			0	0	1		183.12227790607284	175.6899176553856	51.06719907541865	45.43085975328121	208.079000	67.676600	0.865755	1.926929	4	1.856383	0.516618	0.187479	11	-0.094977	-0.161641	0.008132	12	-0.000202	-0.008129
10600	10604			0	0	1		175.19610063454908	175.6899176553856	67.69308509645221	62.781423580310545	210.068000	67.655000	0.875821	1.642830	3	1.637400	0.133458	0.169131	11	-0.053143	-0.160565	0.013093	4	0.012516	0.003845
10604	10608			0	0	1		178.6444157995745	178.686613682964	70.63083252843585	66.15959040955205	211.091000	66.658900	0.886744	1.660666	3	1.654000	-0.148643	0.135599	12	-0.002711	-0.135572	0.022550	5	0.014110	0.017591
10608	10612			0	0	1		171.73976405001994	173.37518104023118	69.2391370253249	63.96333038856425	212.081000	66.651300	0.910662	1.740094	3	1.686283	-0.429388	0.068754	1	0.020836	-0.065521	0.019450	6	0.004627	0.018891
10612	10616			0	0	1		91.95328940598668	183.98735168477953	59.21748855512341	52.73605330443176	213.084000	66.651600	0.903574	1.744227	3	1.686200	-0.446158	0.013114	2	0.012346	-0.004423	0.015246	7	-0.004901	0.014437
10616	10620			0	0	1		91.95328940598668	183.98735168477953	59.31650240058903	52.48640363115135	215.085000	65.670100	0.837182	1.718694	3	1.668667	-0.411657	0.022100	7	-0.005797	0.021326	0.013625	8	-0.012954	0.004225
10620	10624			0	0	1		184.77976738083376	183.98735168477953	64.77834421355308	59.49770104185794	219.089000	65.680800	0.858894	1.684038	3	1.651650	-0.328687	0.054769	8	-0.050854	0.020334	0.018322	9	-0.018260	0.001506
10624	10628			0	0	1		187.13176249035692	187.3114879889004	63.106838301571635	57.80986971623628	220.084000	63.691100	0.887540	1.543774	3	1.504300	-0.346872	0.114331	9	-0.113304	0.015286	0.017698	9	-0.017449	-0.002961
10628	10632			0	0	1		175.22181712564736	176.12113416889486	64.86089991816432	60.02936626432562	221.110000	64.691500	0.884049	1.278732	3	1.239100	-0.315892	0.159483	9	-0.159200	0.009487	0.011565	9	-0.011509	0.001144
10632	10636			0	0	1		158.7218938352545	159.39328134483645	68.32496942648922	63.87368346133108	222.081000	64.678500	0.859959	0.923103	2	0.872700	-0.300855	0.191465	9	-0.190031	0.023382	0.002953	9	-0.002915	0.000469
10636	10640			0	0	1		157.85542977463183	157.71575748630426	69.04288953145343	65.25168805678418	223.103000	64.683000	0.830818	0.498000	2	0.438267	-0.236487	0.182689	9	-0.181498	0.020830	0.008776	2	0.007987	-0.003637
10640	10644			0	0	1		184.7559594917671	133.61871265039917	66.17048815677826	62.95054080771901	223.128000	63.667800	0.821323	0.207425	2	0.156867	-0.135713	0.130111	9	-0.129980	0.005840	0.012916	3	0.012777	-0.001888
10644	10648			0	0	1		184.7559594917671	133.61871265039917	58.681563761851905	54.627790597856674	223.132000	63.667000	0.823312	0.249044	11	-0.079833	-0.235902	0.107845	9	-0.106859	-0.014548	0.007983	4	0.007525	0.002666
10648	10652			0	0	1		184.7559594917671	133.61871265039917	46.5344145911987	45.03856613421174	223.123000	62.681400	0.831923	0.342933	10	-0.250867	-0.233813	0.087808	8	-0.082667	0.029605	0.014199	4	0.011682	0.008071
10652	10656			0	0	1		184.7559594917671	133.61871265039917	63.46682944715508	57.7348345522075	222.111000	63.655700	0.840095	0.423843	10	-0.402200	-0.133710	0.061176	8	-0.043431	0.043084	0.013986	4	0.013105	0.004885
10656	10660			0	0	1		133.7789785533769	133.61871265039917	49.84082308403268	48.17458316030141	221.158000	63.684800	0.848213	0.438623	9	-0.438283	-0.017253	0.059525	6	-0.002348	0.059479	0.008312	3	0.008044	-0.002093
10660	10661			0	0	1	Smile	133.7789785533769	133.61871265039917	37.84303524010263	37.734934906826794	221.102000	62.658500	0.883531	0.435303	9	-0.423817	0.099337	0.030455	6	0.005263	0.029996	0.010986	10	-0.009151	-0.006079
10664	10668			0	0	0	Smile	133.7789785533769	133.61871265039917	34.68099710859444	32.54262929629738	221.059000	62.684000	0.885534	0.444350	8	-0.424367	0.131757	0.054471	8	-0.052585	0.014209	0.020777	9	-0.020130	-0.005143
10668	10672			0	0	0	Smile	133.7789785533769	133.61871265039917	32.22103887118572	32.7811598931517	220.128000	63.668600	0.885533	0.630043	9	-0.624417	0.084010	0.125098	9	-0.124931	-0.006457	0.018365	9	-0.018322	0.001265
10672	10676			0	0	0	Smile	133.7789785533769	133.61871265039917	31.22604642238801	30.046924974679712	220.091000	63.655800	0.875752	0.976930	9	-0.971750	0.100470	0.169484	9	-0.166213	0.033136	0.012958	7	-0.007800	0.010348
10676	10680			0	0	0	Smile	133.7789785533769	133.61871265039917	34.86214609438603	32.2437171556352	220.065000	64.670000	0.872032	1.327546	9	-1.303233	0.252907	0.171833	8	-0.158487	0.066395	0.019812	4	0.017892	0.008508
10680	10684			0	0	0	Smile	133.7789785533769	133.61871265039917	33.496215192191	32.16108821300542	219.069000	63.659000	0.839949	1.590459	8	-1.535033	0.416213	0.095080	7	-0.053900	0.078326	0.047621	4	0.039832	0.026100
10684	10688			0	0	0	Smile	133.7789785533769	133.61871265039917	28.111506839170346	29.201785029114124	215.072000	63.686500	0.823965	1.559024	8	-1.451283	0.569502	0.218728	5	0.084666	0.201677	0.062594	4	0.054248	0.031229
10688	10692	HeadForward		0	0	0	Smile	133.7789785533769	133.61871265039917	28.127587908486014	30.000306386110672	212.115000	63.683000	0.883472	1.648988	7	-1.163567	1.168450	0.383845	5	0.251054	0.290360	0.042854	4	0.039360	0.016950
10692	10696	HeadForward		0	0	0	Smile	133.7789785533769	133.61871265039917	32.10838336650284	30.769106428310813	211.045000	65.693100	0.848748	1.841689	7	-0.511350	1.769277	0.440545	4	0.326904	0.295319	0.019463	2	0.016930	-0.009600
10696	10698	HeadForward		0	0	0	Smile	133.7789785533769	133.61871265039917	36.059305727507095	32.803993845370115	210.082000	67.641100	0.870170	2.340343	6	0.104950	2.337988	0.408697	4	0.337900	0.229906	0.046134	11	-0.012163	-0.044501
10700	10712	HeadForward		0	0	0	Smile	133.7789785533769	133.61871265039917	31.924362360010853	36.76259267130793	212.114000	68.704600	0.925209	2.726266	5	0.754367	2.619820	0.267350	3	0.266293	0.023753	0.077761	11	-0.042327	-0.065232
10704	10712	HeadForward		0	0	0	Smile	133.7789785533769	133.61871265039917	31.924362360010853	36.76259267130793	214.101000	75.663900	0.884863	2.666813	5	1.151917	2.405198	0.192984	1	0.092671	-0.169278	0.086917	10	-0.062707	-0.060186
10708	10712	HeadForward		0	0	0	Smile	133.7789785533769	133.61871265039917	31.924362360010853	36.76259267130793	218.108000	78.706900	0.847894	2.209172	5	1.170483	1.873608	0.339588	11	-0.104251	-0.323190	0.063710	10	-0.048962	-0.040764
10712	10736	HeadForward		0	0	0	Smile	133.7789785533769	133.61871265039917	61.5810196182119	70.34138804496084	217.106000	80.720200	0.824197	1.446557	5	0.799583	1.205485	0.446802	11	-0.213422	-0.392534	0.031763	10	-0.029666	-0.011350
10716	10740	HeadForward		0	0	0	Smile	159.5116737943465	150.53758584515091	57.23128877091092	66.0931212002336	218.108000	81.693300	0.830326	0.531545	5	0.281433	0.450927	0.488126	11	-0.282001	-0.398424	0.004218	8	-0.003297	0.002630
10720	10740	HeadForward		0	0	0	Smile	159.5116737943465	150.53758584515091	57.23128877091092	66.0931212002336	219.086000	78.720700	0.848748	0.504689	11	-0.283083	-0.417822	0.463383	11	-0.235295	-0.399199	0.031442	5	0.019172	0.024920
10724	10740	HeadForward		0	0	0	Smile	159.5116737943465	150.53758584515091	57.23128877091092	66.0931212002336	218.101000	77.729100	0.848274	1.334994	11	-0.701233	-1.135993	0.303118	11	-0.161520	-0.256500	0.046703	5	0.022369	0.040997
10728	10740	HeadForward		0	0	0	Smile	159.5116737943465	150.53758584515091	57.23128877091092	66.0931212002336	215.093000	76.680000	0.890647	1.780213	11	-0.836817	-1.571272	0.173620	11	-0.088894	-0.149137	0.027083	5	0.016852	0.021202
10732	10740	HeadForward		0	0	0	Smile	159.5116737943465	150.53758584515091	57.23128877091092	66.0931212002336	215.100000	75.695200	0.884730	2.051981	11	-1.086450	-1.740762	0.136992	11	-0.089138	-0.104025	0.008931	6	0.001302	0.008836
10736	10740	HeadForward		0	0	0	Smile	159.5116737943465	150.53758584515091	57.23128877091092	66.0931212002336	213.119000	74.666500	0.887271	2.264630	11	-1.270583	-1.874612	0.122898	11	-0.075394	-0.097055	0.009773	4	0.008008	0.005602
10740	10744	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	49.75030379367202	57.12665902409526	213.082000	69.716500	0.898429	2.573107	11	-1.402167	-2.157500	0.101320	11	-0.034555	-0.095245	0.015372	4	0.011924	0.009701
10744	10748	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	39.80633495919459	41.92355114785701	212.057000	68.669300	0.933339	2.674971	11	-1.384250	-2.288957	0.031194	1	0.008254	-0.030082	0.024849	4	0.019189	0.015787
10748	10752	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	36.20088562826162	35.534686915258746	210.086000	67.630100	0.861905	2.637475	11	-1.336383	-2.273842	0.075927	3	0.075466	0.008352	0.034935	4	0.032776	0.012090
10752	10756	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	31.96490846003077	33.63425020417969	208.061000	63.675800	0.818685	2.453200	11	-1.004217	-2.238245	0.212822	3	0.209284	0.038644	0.036533	3	0.035476	0.008724
10756	10760	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	30.547239485800922	33.64543437597842	205.115000	60.651600	0.934628	2.150111	12	-0.520633	-2.086125	0.281442	3	0.274705	0.061212	0.016833	4	0.014993	0.007653
10760	10764	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	29.119370457254618	33.48666036398287	205.096000	59.645300	0.940200	2.063844	12	0.062133	-2.062908	0.302393	3	0.295031	0.066317	0.012281	7	-0.003413	0.011798
10764	10768	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	29.74742243273864	37.79473679581045	206.054000	58.634300	0.882059	1.932902	1	0.580383	-1.843710	0.292276	4	0.249692	0.151917	0.036037	8	-0.028305	0.022304
10768	10772	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	33.011493633579114	37.69065146156719	208.050000	55.661100	0.831018	1.703295	1	0.998350	-1.380040	0.255563	5	0.139973	0.213822	0.044022	8	-0.041634	0.014303
10772	10776	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	33.175209158435706	32.754811364999995	211.035000	53.686300	0.857401	1.527516	2	1.198967	-0.946458	0.219939	6	0.010021	0.219710	0.039850	9	-0.039819	0.001582
10776	10780	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	34.37724507662098	33.479406651425386	212.048000	52.695200	0.920157	1.204048	2	1.072033	-0.548157	0.238229	7	-0.107007	0.212844	0.025838	9	-0.025818	-0.001014
10780	10784	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	40.76579332220082	41.1383065207941	212.103000	52.688600	0.935493	0.824162	3	0.810117	-0.151505	0.260106	7	-0.146027	0.215247	0.011412	11	-0.004084	-0.010656
10784	10788	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	37.52596655763177	38.52844128816502	213.074000	53.659500	0.909957	0.573965	4	0.492117	0.295393	0.215224	7	-0.138788	0.164498	0.021716	12	0.005482	-0.021013
10788	10792	HeadForward		0	0	0	Smile	159.5116737943465	159.71635343070076	35.67882147687071	34.06958265779584	213.092000	54.658400	0.886330	0.572410	5	0.221717	0.527727	0.140004	8	-0.112045	0.083946	0.028195	1	0.011115	-0.025912
10792	10796			0	0	0	Smile	159.5116737943465	159.71635343070076	36.34308265342739	32.02174569755753	213.119000	55.655100	0.861632	0.647274	6	0.052983	0.645102	0.069025	9	-0.067660	0.013663	0.016077	12	0.004018	-0.015567
10796	10800			0	0	0		159.5116737943465	159.71635343070076	34.13319519257414	37.28068069764143	213.119000	55.639100	0.864807	0.616285	6	-0.053517	0.613957	0.086344	9	-0.084779	-0.016369	0.015375	10	-0.013498	-0.007362
10800	10804			0	0	0		159.5116737943465	159.71635343070076	58.06648784117179	69.132777627383	213.086000	56.655000	0.883704	0.635645	7	-0.288267	0.566522	0.156467	9	-0.153599	-0.029822	0.012673	9	-0.012519	-0.001966
10804	10808			0	0	0		174.32455441735172	126.03281515503704	63.30923142758798	73.77130647431403	213.063000	56.658200	0.898377	0.838764	8	-0.674067	0.499158	0.170941	9	-0.168372	-0.029524	0.003010	9	-0.003001	-0.000227
10808	10812			0	0	0		174.32455441735172	147.19266083019056	50.63621494112926	59.57515226546033	212.110000	57.651600	0.905109	1.095971	8	-1.007483	0.431427	0.164517	9	-0.161556	-0.031075	0.005953	3	0.005788	-0.001392
10812	10816			0	0	0		174.32455441735172	173.9261712794185	59.1225363665312	70.23140322143234	212.046000	57.654000	0.883776	1.327598	8	-1.272100	0.379840	0.129640	10	-0.124814	-0.035044	0.018993	3	0.018974	0.000842
10816	10820			0	0	0		185.3784215358869	188.3638776403691	59.60672044508955	69.3351770095174	210.053000	58.657600	0.864504	1.479804	9	-1.452933	0.280722	0.059784	10	-0.051822	-0.029811	0.021160	3	0.021105	-0.001526
10820	10824			0	0	0		135.37284707895176	182.59450214267318	57.95081163986489	69.11882508861815	206.061000	58.637300	0.873930	1.496120	9	-1.469950	0.278608	0.033002	12	-0.000175	-0.033001	0.015589	3	0.015587	0.000244
10824	10828			0	0	0		135.37284707895176	174.467142049153	55.837973914781756	63.024418347984806	205.071000	58.627600	0.892680	1.464660	9	-1.455250	0.165758	0.050010	1	0.028930	-0.040793	0.009226	4	0.008663	0.003172
10828	10832			0	0	0		135.37284707895176	213.16614859863515	53.53804596565881	63.67385037917049	204.064000	58.616200	0.899737	1.455833	9	-1.452333	0.100882	0.047395	2	0.045416	-0.013554	0.005714	6	0.000891	0.005645
10832	10836			0	0	0		135.37284707895176	213.16614859863515	43.891354667257346	47.93086307177455	203.057000	58.663500	0.891612	1.307642	9	-1.304983	0.083342	0.056493	3	0.056376	-0.003633	0.003665	7	-0.001560	0.003316
10836	10840			0	0	0		135.37284707895176	213.16614859863515	51.40049104421276	64.09448527802951	203.040000	59.604800	0.878896	1.161555	9	-1.155733	0.116153	0.042970	4	0.041485	0.011198	0.006794	8	-0.006434	0.002185
10840	10844			0	0	0		135.37284707895176	201.49683040773508	51.64735241008646	59.7631383793763	201.033000	58.677200	0.855644	1.131245	9	-1.123533	0.131865	0.010142	4	0.008840	0.004971	0.001902	12	0.000433	-0.001852
10844	10848			0	0	0		135.37284707895176	201.49683040773508	50.685882974538934	60.56511145860778	199.040000	58.659800	0.865061	1.094748	9	-1.086933	0.130575	0.040442	3	0.040382	-0.002201	0.011744	3	0.011575	-0.001983
10848	10852			0	0	0		135.37284707895176	165.40678082892225	55.00655733036547	62.78469192647354	198.019000	59.618900	0.917666	0.992488	9	-0.986267	0.110948	0.073834	3	0.073427	-0.007747	0.007142	3	0.006977	-0.001527
10852	10856			0	0	0		135.37284707895176	165.40678082892225	45.477744451984606	54.85026594747816	197.032000	59.610900	0.937089	0.841155	9	-0.837467	0.078683	0.084805	3	0.084334	-0.008917	0.005453	3	0.005371	-0.000946
10856	10860			0	0	0		135.37284707895176	165.40678082892225	54.25087994429751	64.3344702691582	197.011000	59.618100	0.936323	0.645042	9	-0.635567	0.110155	0.110340	3	0.110193	-0.005679	0.003805	12	0.000136	-0.003802
10860	10864			0	0	0		135.37284707895176	124.6059823567543	49.14511314805772	60.645017380152886	196.052000	59.620400	0.932823	0.409755	9	-0.404850	0.063208	0.097294	2	0.088941	-0.039442	0.010192	9	-0.010065	-0.001606
10864	10868			0	0	0		135.37284707895176	124.6059823567543	45.70352036827906	56.51823794842487	196.017000	59.607800	0.908294	0.263477	9	-0.255867	-0.062867	0.053351	2	0.048082	-0.023120	0.010260	8	-0.009117	0.004707
10868	10872			0	0	0		135.37284707895176	124.6059823567543	43.29434999997691	52.81208537994544	195.986000	59.607000	0.903343	0.209181	9	-0.203917	-0.046632	0.027507	3	0.027466	0.001498	0.007805	8	-0.005708	0.005323
10872	10876			0	0	0	Smile	135.37284707895176	124.6059823567543	34.11144318392816	45.27533771580967	195.036000	59.622300	0.901248	0.187298	9	-0.184833	-0.030285	0.015489	4	0.013754	0.007123	0.004116	8	-0.003652	0.001898
10876	10880			0	0	0	Smile	135.37284707895176	124.6059823567543	30.253079991697085	35.72159163393004	195.976000	59.609900	0.896170	0.135692	9	-0.135067	-0.013012	0.016345	4	0.012710	0.010278	0.001910	8	-0.001454	0.001239
10880	10884			0	0	0	Smile	135.37284707895176	124.6059823567543	30.66977919928933	31.833544127100733	195.977000	58.677900	0.893338	0.130921	9	-0.130883	0.003160	0.012420	6	0.002566	0.012152	0.001843	3	0.001837	0.000140
10884	10886			0	0	0	Smile	135.37284707895176	124.6059823567543	41.147792700662855	34.80964292657898	195.032000	59.618200	0.896035	0.114781	9	-0.112583	0.022355	0.026727	4	0.024202	0.011340	0.004955	4	0.004546	0.001971
10888	10892			0	0	0	Smile	135.37284707895176	124.6059823567543	38.92618481377162	39.67200226512467	195.026000	59.629700	0.899957	0.044284	7	-0.016333	0.041162	0.040744	4	0.032558	0.024495	0.001276	7	-0.000635	0.001107
10892	10896			0	0	0	Smile	135.37284707895176	124.6059823567543	44.95248303565445	46.443539664289126	195.011000	59.639300	0.898828	0.122557	6	0.000367	0.122557	0.028024	5	0.011501	0.025555	0.003238	10	-0.003083	-0.000990
10896	10900	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	40.46091598850157	42.41330518844583	195.026000	59.625200	0.904159	0.187757	6	0.016550	0.187027	0.022213	5	0.015662	0.015752	0.006449	11	-0.002573	-0.005914
10900	10904	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	39.75556824378665	36.04857492326432	195.025000	59.687500	0.906145	0.162732	5	0.048217	0.155425	0.018611	12	-0.000009	-0.018611	0.008687	10	-0.006158	-0.006127
10904	10908	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	39.78438026576453	36.32625756896812	195.985000	59.702600	0.921569	0.105328	6	0.016633	0.104007	0.028802	10	-0.021199	-0.019498	0.004896	10	-0.004219	-0.002485
10908	10912	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	41.79673606688516	36.14156832334176	195.979000	60.646200	0.923401	0.055542	7	-0.015350	0.053378	0.036792	11	-0.021452	-0.029890	0.003213	1	0.001108	-0.003016
10912	10916	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	44.065828588430584	38.50139990930343	195.032000	60.663800	0.918198	0.048536	9	-0.048500	0.001878	0.036847	11	-0.016888	-0.032748	0.003083	3	0.003079	0.000167
10916	10920	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	43.34698748096268	37.017596078555776	195.027000	60.651200	0.914389	0.093784	10	-0.079633	-0.049538	0.030054	11	-0.007788	-0.029028	0.005388	4	0.004237	0.003329
10920	10924	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	42.948559139467136	37.61899249881091	195.022000	59.671900	0.905237	0.148577	10	-0.111867	-0.097780	0.018500	1	0.005586	-0.017636	0.006803	5	0.003878	0.005589
10924	10928	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	42.274700042865874	37.27563556248814	195.021000	59.682800	0.909744	0.158145	11	-0.063917	-0.144653	0.023312	3	0.023304	-0.000616	0.006130	5	0.001610	0.005915
10928	10932	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	41.97487019262183	36.90965748216947	195.021000	59.671000	0.906455	0.112690	12	-0.001050	-0.112685	0.028019	5	0.016315	0.022779	0.007376	8	-0.006307	0.003825
10932	10936	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	42.141317996034545	37.96795780902631	195.035000	59.697800	0.911554	0.062920	12	-0.001767	-0.062895	0.029644	7	-0.017731	0.023757	0.006426	9	-0.006239	-0.001539
10936	10940	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	37.25960326536961	34.69405061454029	195.022000	59.685700	0.909139	0.068641	9	-0.068633	0.001005	0.029501	8	-0.024632	0.016235	0.003464	11	-0.001456	-0.003143
10940	10944	Nod		0	0	0	Smile	135.37284707895176	124.6059823567543	34.657150933843795	34.1170166085358	195.024000	59.686900	0.908146	0.118592	9	-0.118583	-0.001438	0.023535	9	-0.023533	-0.000350	0.003205	1	0.000931	-0.003067
