start	end	F5:HeadMovement	F5:janej	F5:yes	F5:no	F5:word01	F5:Face	F5:pitch	M3:pitch	F5:intensity	M3:intensity	F5:x-pos	F5:y-pos	F5:weight	F5:velocity-r	F5:velocity-clock	F5:velocity-x	F5:velocity-y	F5:acceleration-r	F5:acceleration-clock	F5:acceleration-x	F5:acceleration-y	F5:jerk-r	F5:jerk-clock	F5:jerk-x	F5:jerk-y
9872	9876			0	0	0	Smile	193.63585570403512	193.63585570403512	62.58281571726329	62.58281571726329	214.104000	100.770000	0.938377	1.201242	4	0.916533	0.776498	0.160253	4	0.127305	0.097336	0.009666	1	0.006188	-0.007425
9876	9880			0	0	0	Smile	193.63585570403512	193.63585570403512	68.08013427299258	68.08013427299258	215.106000	100.824000	0.887855	1.466979	4	1.152400	0.907745	0.175714	4	0.162432	0.067015	0.011689	12	0.000630	-0.011672
9880	9888			0	0	0	Smile	178.55172146801561	178.55172146801561	64.47097188493318	64.47097188493318	218.086000	102.800000	0.852329	1.820389	4	1.518600	1.003828	0.153547	3	0.150061	0.032536	0.019425	10	-0.015055	-0.012275
9884	9892			0	0	0	Smile	125.32601480320044	125.32601480320044	45.43711788659973	45.43711788659973	220.095000	104.793000	0.895662	2.097127	4	1.816500	1.047983	0.079576	3	0.079576	0.000103	0.028420	10	-0.025535	-0.012477
9888	9892			0	0	0	Smile	125.32601480320044	125.32601480320044	45.43711788659973	45.43711788659973	221.121000	105.787000	0.906810	2.143650	4	1.881150	1.027867	0.042118	11	-0.016303	-0.038835	0.029479	9	-0.028590	-0.007185
9892	9896			0	0	0	Smile	125.32601480320044	125.32601480320044	56.648761423760014	56.648761423760014	222.141000	105.801000	0.870695	1.956329	4	1.712683	0.945483	0.115294	10	-0.104596	-0.048501	0.023211	9	-0.023209	0.000353
9896	9900			0	0	0	Smile	125.32601480320044	125.32601480320044	59.84409628723381	59.84409628723381	226.099000	106.782000	0.887963	1.608222	4	1.395833	0.798767	0.160253	10	-0.153152	-0.047178	0.014948	8	-0.012191	0.008650
9900	9904			0	0	0	Smile	123.37549646914508	123.37549646914508	53.06878727741263	53.06878727741263	228.077000	107.748000	0.925620	1.332422	4	1.111317	0.735067	0.159172	9	-0.158955	0.008323	0.016577	6	0.000243	0.016575
9904	9908			0	0	0	Smile	293.61966634000174	293.61966634000174	39.5652475456034	39.5652475456034	228.075000	108.752000	0.946728	1.179167	5	0.830883	0.836700	0.161561	8	-0.149184	0.062016	0.011644	5	0.005247	0.010395
9908	9912			0	0	0	Smile	293.61966634000174	293.61966634000174	29.38562428899752	29.38562428899752	228.069000	108.816000	0.937793	1.168663	5	0.565800	1.022567	0.153345	8	-0.135328	0.072120	0.012146	3	0.012089	0.001181
9912	9916			0	0	0	Smile	293.61966634000174	293.61966634000174	35.869714317756696	35.869714317756696	228.082000	109.795000	0.919808	1.153717	6	0.255367	1.125100	0.108681	8	-0.093142	0.056001	0.022309	2	0.020984	-0.007574
9916	9920			0	0	0	Smile	293.61966634000174	293.61966634000174	36.93398996119135	36.93398996119135	228.086000	110.813000	0.893025	1.217775	6	0.159383	1.207300	0.027013	6	-0.000654	0.027005	0.024190	2	0.022268	-0.009449
9920	9923			0	0	0	Smile	293.61966634000174	293.61966634000174	44.587586616590244	44.587586616590244	228.136000	112.805000	0.889535	1.227968	6	0.241267	1.204033	0.047183	3	0.047174	-0.000915	0.012610	2	0.009909	-0.007800
9924	9928			0	0	1	Smile	293.61966634000174	293.61966634000174	55.57548509790862	55.57548509790862	229.094000	114.829000	0.940060	1.254458	5	0.356283	1.202800	0.059332	3	0.058341	-0.010798	0.000562	8	-0.000414	0.000380
9928	9932			0	0	1	Smile	293.61966634000174	293.61966634000174	58.5149309470423	58.5149309470423	229.132000	115.822000	0.948937	1.284047	5	0.487150	1.188050	0.046597	3	0.046476	0.003361	0.005222	9	-0.005168	0.000746
9932	9936			0	0	1	Smile	299.8743083164234	299.8743083164234	58.14871181931704	58.14871181931704	229.149000	116.796000	0.948167	1.383084	5	0.551667	1.268300	0.021517	3	0.021488	0.001111	0.006390	8	-0.005407	0.003404
9936	9940			0	0	1	Smile	300.48699145392817	300.48699145392817	62.0138248362551	62.0138248362551	230.107000	116.810000	0.929816	1.338271	5	0.550617	1.219750	0.009091	3	0.008834	0.002145	0.006301	9	-0.006268	-0.000639
9940	9944			0	0	1	Smile	279.76436690700723	279.76436690700723	55.43276304368844	55.43276304368844	231.114000	117.851000	0.861216	1.321767	5	0.551350	1.201283	0.009991	10	-0.009135	-0.004047	0.008885	11	-0.006250	-0.006315
9944	9948			0	0	1	Smile	266.70884274914994	266.70884274914994	40.84359670902603	40.84359670902603	232.119000	119.843000	0.824983	1.290460	5	0.549400	1.167667	0.037418	11	-0.022096	-0.030197	0.021375	11	-0.008707	-0.019521
9948	9949			0	0	1	Smile	266.70884274914994	266.70884274914994	49.10702876984557	49.10702876984557	232.120000	122.801000	0.852718	1.169789	5	0.484400	1.064783	0.127824	11	-0.064401	-0.110415	0.033495	11	-0.011597	-0.031424
9952	9956		ja	1	0	1	Smile	266.70884274914994	266.70884274914994	56.917462008379694	56.917462008379694	232.141000	122.848000	0.861102	0.831295	5	0.287583	0.779967	0.238688	11	-0.100851	-0.216336	0.032832	12	-0.008346	-0.031754
9956	9960		ja	1	0	1	Smile	266.70884274914994	266.70884274914994	57.73093279539645	57.73093279539645	233.119000	123.818000	0.889249	0.218763	6	0.053183	0.212200	0.333777	11	-0.113690	-0.313818	0.019297	12	-0.003357	-0.019002
9960	9964		ja	1	0	1	Smile	287.4333513072933	287.4333513072933	51.25775354598475	51.25775354598475	233.127000	123.814000	0.885380	0.531739	11	-0.182017	-0.499617	0.354036	11	-0.115776	-0.334570	0.004176	12	-0.000475	-0.004149
9964	9968		ja	1	0	1	Smile	350.57102055766063	350.57102055766063	49.16006873270392	49.16006873270392	233.142000	123.780000	0.866682	1.210715	11	-0.382167	-1.148817	0.343528	11	-0.110559	-0.325251	0.015536	6	0.002291	0.015366
9968	9972		ja	1	0	1	Smile	350.57102055766063	350.57102055766063	56.33704913057561	56.33704913057561	232.146000	121.823000	0.831271	1.820562	11	-0.597800	-1.719617	0.265019	11	-0.106471	-0.242691	0.026493	6	0.002249	0.026398
9972	9976		ja	1	0	1	Smile	323.90343518688877	323.90343518688877	48.422496353852196	48.422496353852196	231.134000	118.818000	0.846834	2.288309	11	-0.815667	-2.138000	0.198028	11	-0.100815	-0.170445	0.031839	6	0.000415	0.031836
9976	9980		ja	1	0	1	Smile	122.17054208712649	122.17054208712649	36.395009846580884	36.395009846580884	230.120000	115.858000	0.929872	2.573318	11	-1.001583	-2.370400	0.116340	10	-0.102959	-0.054170	0.031049	6	0.003026	0.030901
9980	9984		ja	1	0	1	Smile	122.17054208712649	122.17054208712649	29.188274158292323	29.188274158292323	229.141000	113.809000	0.890431	2.697010	11	-1.255617	-2.386900	0.092759	9	-0.091372	0.015985	0.023807	6	0.004360	0.023405
9984	9988		ja	1	0	1	Smile	122.17054208712649	122.17054208712649	26.95677036700859	26.95677036700859	228.163000	109.779000	0.947445	2.693234	11	-1.391633	-2.305833	0.103470	7	-0.064315	0.081054	0.014144	6	0.001569	0.014057
9988	9992		ja	1	0	1	Smile	122.17054208712649	122.17054208712649	38.423754699688054	38.423754699688054	227.114000	108.751000	0.924228	2.572509	11	-1.476733	-2.106433	0.127660	7	-0.074307	0.103805	0.006849	7	-0.002731	0.006281
9992	9996			0	0	0	Laughter	122.17054208712649	122.17054208712649	60.605240944890674	60.605240944890674	225.114000	106.804000	0.877108	2.506190	11	-1.644300	-1.891367	0.150407	7	-0.090138	0.120406	0.003519	4	0.003118	0.001630
9996	10000			0	0	0	Laughter	122.17054208712649	122.17054208712649	60.598479614188754	60.598479614188754	222.081000	105.794000	0.877282	2.468842	10	-1.862017	-1.621133	0.139244	7	-0.067481	0.121800	0.010252	3	0.010083	0.001854
10000	10004			0	0	0	Laughter	124.163149233748	124.163149233748	57.440783214364124	57.440783214364124	221.071000	102.795000	0.907213	2.371417	10	-1.961383	-1.332890	0.131315	6	-0.022587	0.129358	0.005158	4	0.004897	0.001620
10004	10006			0	0	0	Laughter	76.49294760043546	76.49294760043546	62.919074682526485	62.919074682526485	220.062000	101.770000	0.922315	2.255951	10	-1.942267	-1.147570	0.118436	6	-0.024063	0.115966	0.001649	3	0.001599	-0.000401
10008	10012			0	0	0	Laughter	217.81356478277752	217.81356478277752	59.909659015734704	59.909659015734704	217.069000	100.748000	0.905937	2.191716	10	-2.006183	-0.882523	0.137114	6	-0.022866	0.135194	0.002979	4	0.002674	0.001313
10012	10016			0	0	0	Laughter	216.27121494882692	216.27121494882692	63.05563340435054	63.05563340435054	214.068000	100.758000	0.938793	2.146273	10	-2.051083	-0.632095	0.125392	6	-0.012987	0.124718	0.008357	1	0.005568	-0.006232
10016	10020			0	0	0	Laughter	215.745113427144	215.745113427144	61.45910492848034	61.45910492848034	213.054000	99.814400	0.963465	2.126020	9	-2.096967	-0.350275	0.105775	6	0.008601	0.105425	0.016634	2	0.013642	-0.009519
10020	10024			0	0	0	Laughter	227.67627625560408	227.67627625560408	58.68930902506109	58.68930902506109	212.032000	99.809400	0.951987	2.023095	9	-2.011400	-0.217218	0.097917	4	0.079227	0.057540	0.020424	2	0.016911	-0.011452
10024	10028			0	0	0	Laughter	324.4020596351874	324.4020596351874	41.10354623520952	41.10354623520952	208.065000	99.797900	0.912462	1.735658	9	-1.731650	-0.117880	0.125913	4	0.119510	0.039639	0.009864	2	0.008229	-0.005440
10028	10032			0	0	0	Laughter	324.4020596351874	324.4020596351874	33.947092539141714	33.947092539141714	206.088000	99.774100	0.927343	1.500526	9	-1.498850	-0.070903	0.114809	3	0.112308	0.023834	0.004546	12	-0.001002	-0.004434
10032	10036			0	0	0	Laughter	324.4020596351874	324.4020596351874	50.22085599759602	50.22085599759602	205.108000	99.750000	0.943965	1.349378	9	-1.349367	-0.005478	0.103079	3	0.101559	0.017635	0.003827	1	0.002553	-0.002851
10036	10040			0	0	0	Laughter	324.4020596351874	324.4020596351874	49.74675544377004	49.74675544377004	204.099000	99.756300	0.963738	1.150890	9	-1.150883	-0.003785	0.136231	3	0.136221	0.001590	0.008913	2	0.008423	-0.002913
10040	10044			0	0	0	Laughter	324.4020596351874	324.4020596351874	32.900120730472146	32.900120730472146	204.030000	99.772100	0.954990	0.771433	9	-0.771433	-0.000110	0.170923	3	0.170911	0.002011	0.004859	4	0.003903	0.002895
10044	10048			0	0	0	Laughter	324.4020596351874	324.4020596351874	49.33193967542805	49.33193967542805	203.059000	99.764700	0.940792	0.424845	9	-0.424817	0.004937	0.156429	3	0.155434	0.017615	0.004275	7	-0.003008	0.003038
10048	10052			0	0	0	Laughter	324.4020596351874	324.4020596351874	44.887708488519394	44.887708488519394	202.058000	99.783100	0.921284	0.129108	8	-0.109433	0.068507	0.149118	3	0.147059	0.024690	0.011440	5	0.003450	0.010908
10052	10056			0	0	0	Laughter	324.4020596351874	324.4020596351874	31.686202657364273	31.686202657364273	201.058000	99.762900	0.914215	0.189997	4	0.147317	0.119987	0.178043	4	0.161275	0.075429	0.021696	6	-0.002801	0.021514
10056	10057			0	0	0	Laughter	324.4020596351874	324.4020596351874	24.568894400016692	24.568894400016692	202.051000	99.786000	0.918921	0.572043	4	0.450667	0.352325	0.210111	5	0.136772	0.159500	0.027298	6	0.002659	0.027168
10060	10064			0	0	0	Laughter	324.4020596351874	324.4020596351874	30.045075116159637	30.045075116159637	204.022000	99.815100	0.950707	1.053377	5	0.701400	0.785902	0.301135	5	0.176907	0.243693	0.024787	6	-0.001712	0.024728
10064	10065	Nod		0	0	0	Laughter	324.4020596351874	324.4020596351874	35.093751176202964	35.093751176202964	205.014000	100.727000	0.944429	1.774964	5	1.149633	1.352347	0.339922	5	0.152604	0.303742	0.013961	9	-0.013757	0.002377
10068	10072	Nod		0	0	1	Laughter	324.4020596351874	324.4020596351874	31.44365366713206	31.44365366713206	205.091000	100.814000	0.918510	2.447619	5	1.432500	1.984637	0.271133	5	0.083981	0.257799	0.028256	11	-0.014281	-0.024381
10072	10076	Nod		0	0	1	Laughter	324.4020596351874	324.4020596351874	56.66783804610978	56.66783804610978	207.047000	103.785000	0.843476	2.765412	5	1.455083	2.351645	0.146617	5	0.039244	0.141267	0.047079	11	-0.015217	-0.044552
10076	10080	Nod		0	0	1	Laughter	324.4020596351874	324.4020596351874	49.717684483219635	49.717684483219635	207.081000	107.791000	0.898511	2.869745	5	1.489383	2.452993	0.007990	1	0.002643	-0.007540	0.053009	12	-0.011976	-0.051639
10080	10088	Nod		0	0	1	Laughter	350.66216530023877	350.66216530023877	42.609181103492084	42.609181103492084	212.020000	111.798000	0.871527	2.721808	5	1.471750	2.289583	0.154512	12	-0.023199	-0.152760	0.048576	12	-0.012011	-0.047068
10084	10092	Nod		0	0	1	Laughter	350.66216530023877	350.66216530023877	37.94826324494871	37.94826324494871	213.031000	115.771000	0.935799	2.399307	5	1.420583	1.933550	0.280829	12	-0.061783	-0.273949	0.036298	11	-0.013627	-0.033643
10088	10092	Nod		0	0	1	Laughter	350.66216530023877	350.66216530023877	37.94826324494871	37.94826324494871	213.120000	115.814000	0.928247	1.784840	5	1.256133	1.267983	0.383677	11	-0.107457	-0.368322	0.017732	11	-0.005293	-0.016924
10092	10096	Nod		0	0	1	Laughter	350.66216530023877	350.66216530023877	39.95683234364206	39.95683234364206	215.070000	115.813000	0.895843	1.161931	4	1.056450	0.483733	0.398548	12	-0.100569	-0.385650	0.012121	5	0.006986	0.009905
10096	10100	Nod		0	0	1	Laughter	350.66216530023877	350.66216530023877	44.827423183119805	44.827423183119805	215.082000	115.812000	0.899622	0.820123	2	0.757500	-0.314317	0.331454	12	-0.081055	-0.321390	0.027071	5	0.009162	0.025473
10100	10104	Nod		0	0	1	Laughter	350.66216530023877	350.66216530023877	41.518297515907136	41.518297515907136	216.104000	115.782000	0.887126	1.158483	1	0.753350	-0.880083	0.220473	12	-0.018212	-0.219719	0.034681	5	0.009821	0.033261
10104	10108	Nod		0	0	1	Laughter	350.66216530023877	350.66216530023877	58.1624003470986	58.1624003470986	217.081000	114.794000	0.851303	1.337641	1	0.714783	-1.130650	0.108877	11	-0.032604	-0.103881	0.021661	7	-0.007619	0.020276
10108	10112	Nod		0	0	1	Laughter	350.32403776947984	350.32403776947984	53.33125832282388	53.33125832282388	217.105000	112.795000	0.839069	1.381340	1	0.583500	-1.252050	0.121531	11	-0.069704	-0.099555	0.017611	8	-0.013729	0.011030
10112	10116	Nod		0	0	1	Laughter	177.96048909507317	177.96048909507317	48.53383254260283	48.53383254260283	218.088000	109.833000	0.855438	1.567338	1	0.449050	-1.501633	0.125447	10	-0.107307	-0.064979	0.018390	7	-0.012327	0.013647
10116	10120	Nod		0	0	1	Laughter	168.43982702613798	168.43982702613798	41.10076753669641	41.10076753669641	219.088000	108.819000	0.917045	1.624720	12	0.133000	-1.619267	0.154757	9	-0.153942	-0.015860	0.019222	7	-0.010674	0.015986
10120	10125	Nod		0	0	1	Laughter	168.43982702613798	168.43982702613798	56.24065943685299	56.24065943685299	219.075000	107.836000	0.917669	1.597932	12	-0.183883	-1.587317	0.167599	8	-0.161660	0.044221	0.011585	6	-0.000402	0.011578
10124	10132	Nod		0	0	0	Laughter	164.35252533664908	164.35252533664908	55.689739235591496	55.689739235591496	219.084000	107.736000	0.905054	1.482355	11	-0.467417	-1.406733	0.165156	8	-0.150625	0.067739	0.012047	4	0.009811	0.006990
10128	10132	Nod		0	0	0	Laughter	164.35252533664908	164.35252533664908	55.689739235591496	55.689739235591496	218.090000	103.795000	0.845478	1.455149	11	-0.763083	-1.239017	0.135832	8	-0.111505	0.077570	0.019734	4	0.018965	0.005455
10132	10136	Nod		0	0	0	Laughter	148.18628760251025	148.18628760251025	56.639112902967284	56.639112902967284	216.106000	102.771000	0.844518	1.446260	11	-0.914717	-1.120250	0.092714	7	-0.036140	0.085380	0.022825	4	0.021927	0.006340
10136	10140	Nod		0	0	0	Laughter	145.2167611995254	145.2167611995254	54.33009906062978	54.33009906062978	215.072000	101.792000	0.876331	1.298838	11	-0.902100	-0.934450	0.118815	6	0.021003	0.116944	0.018907	4	0.017696	0.006659
10140	10144			0	0	0	Laughter	190.76874930081263	190.76874930081263	44.421876362351476	44.421876362351476	214.093000	101.759000	0.903868	1.103816	10	-0.853783	-0.699617	0.144980	5	0.061671	0.131209	0.010850	2	0.009894	-0.004453
10144	10148			0	0	0	Laughter	190.76874930081263	190.76874930081263	41.11430489998756	41.11430489998756	213.134000	100.806000	0.930453	0.775254	10	-0.688983	-0.355417	0.136877	5	0.087471	0.105281	0.012780	12	0.002748	-0.012481
10148	10152			0	0	0	Laughter	190.76874930081263	190.76874930081263	58.35038925567139	58.35038925567139	213.073000	100.777000	0.959241	0.567990	10	-0.491150	-0.285280	0.089092	4	0.082090	0.034623	0.016210	12	-0.004169	-0.015664
10152	10156			0	0	0	Laughter	164.85205634942142	164.85205634942142	53.84944557569254	53.84944557569254	213.033000	100.786000	0.958635	0.427346	10	-0.357700	-0.233827	0.062307	4	0.059509	0.018461	0.010134	10	-0.008985	-0.004687
10156	10160			0	0	0	Laughter	242.79833955740867	242.79833955740867	44.08091043939778	44.08091043939778	212.071000	100.742000	0.967192	0.323165	10	-0.242017	-0.214158	0.032517	4	0.031314	0.008766	0.006973	10	-0.006732	-0.001816
10160	10164			0	0	0	Laughter	242.79833955740867	242.79833955740867	34.34940088685321	34.34940088685321	212.056000	100.734000	0.962898	0.277390	10	-0.221567	-0.166893	0.016287	5	0.011430	0.011602	0.004909	9	-0.004860	0.000698
10164	10168			0	0	0	Laughter	242.79833955740867	242.79833955740867	29.852250117618226	29.852250117618226	212.037000	99.798800	0.954430	0.284582	10	-0.231450	-0.165583	0.006277	5	0.001839	0.006002	0.004854	9	-0.004792	0.000777
10168	10172			0	0	0	Laughter	242.79833955740867	242.79833955740867	32.61125075346585	32.61125075346585	212.038000	99.799500	0.953027	0.261235	10	-0.214217	-0.149515	0.018040	7	-0.008720	0.015792	0.005907	8	-0.005253	0.002702
10172	10176			0	0	0	Laughter	242.79833955740867	242.79833955740867	26.65918595323587	26.65918595323587	212.047000	99.803600	0.949737	0.258713	10	-0.231550	-0.115398	0.037644	8	-0.030170	0.022514	0.004067	9	-0.003972	0.000871
10176	10180			0	0	0	Laughter	242.79833955740867	242.79833955740867	28.309559824268252	28.309559824268252	211.086000	99.761700	0.940197	0.352774	9	-0.346100	-0.068293	0.047983	8	-0.041902	0.023378	0.003231	10	-0.002937	-0.001346
10180	10184			0	0	0	Laughter	242.79833955740867	242.79833955740867	34.871288636136065	34.871288636136065	211.078000	99.764300	0.935449	0.413544	9	-0.413517	-0.004732	0.044514	8	-0.041072	0.017163	0.004439	2	0.003352	-0.002910
10184	10188			0	0	0	Laughter	242.79833955740867	242.79833955740867	36.88745419869329	36.88745419869329	211.047000	99.761500	0.925357	0.497410	9	-0.497400	-0.003085	0.024118	9	-0.024097	0.001004	0.004453	2	0.003230	-0.003066
10188	10192			0	0	0	Laughter	242.79833955740867	242.79833955740867	36.755024425070374	36.755024425070374	210.072000	99.767100	0.920365	0.516235	9	-0.516233	-0.001247	0.016689	9	-0.016681	0.000514	0.004455	3	0.004451	-0.000184
