start	end	F4:HeadMovement	F4:janej	F4:yes	F4:no	F4:word01	F4:Face	F4:pitch	M1:pitch	F4:intensity	M1:intensity	F4:x-pos	F4:y-pos	F4:weight	F4:velocity-r	F4:velocity-clock	F4:velocity-x	F4:velocity-y	F4:acceleration-r	F4:acceleration-clock	F4:acceleration-x	F4:acceleration-y	F4:jerk-r	F4:jerk-clock	F4:jerk-x	F4:jerk-y
8076	8080			0	0	0		176.75590487756236	158.36677975257805	36.65070091608864	34.15097149069081	415.620000	98.731600	0.831347	0.060512	7	-0.033167	0.050613	0.032028	1	0.013731	-0.028935	0.007087	10	-0.006684	-0.002357
8080	8084			0	0	0		176.75590487756236	158.36677975257805	50.63439672630001	50.41745930903194	415.654000	98.739500	0.828187	0.048488	11	-0.015767	-0.045853	0.029921	12	-0.005959	-0.029322	0.010236	9	-0.010021	0.002089
8084	8088			0	0	0		176.75590487756236	158.36677975257805	54.834209065081765	53.115251457043506	415.643000	98.751100	0.834456	0.093334	11	-0.049783	-0.078948	0.048108	9	-0.047139	-0.009606	0.011142	7	-0.004073	0.010371
8088	8092			0	0	0		176.75590487756236	158.36677975257805	51.62260344791322	48.70313265279815	415.629000	98.755900	0.838924	0.217864	9	-0.212617	-0.047527	0.052585	8	-0.040502	0.033538	0.006407	6	0.001402	0.006251
8092	8096			0	0	0		176.75590487756236	158.36677975257805	51.905163354508886	48.50002600858794	415.616000	97.775300	0.828861	0.220205	9	-0.214700	0.048932	0.035846	7	-0.022508	0.027898	0.006211	3	0.006190	-0.000520
8096	8100			0	0	0		176.75590487756236	158.36677975257805	46.60718621322228	41.05446841973975	414.652000	97.774700	0.839364	0.274123	9	-0.266467	0.064333	0.023755	7	-0.012537	0.020177	0.005551	2	0.004506	-0.003242
8100	8104			0	0	0		176.75590487756236	158.36677975257805	39.36097772033418	38.53737746104829	414.638000	98.751400	0.851614	0.295593	8	-0.284433	0.080455	0.010967	6	0.002479	0.010683	0.006923	1	0.004856	-0.004934
8104	8108			0	0	0		176.75590487756236	158.36677975257805	44.89110575404678	44.69406268408535	413.677000	98.735400	0.853175	0.287546	8	-0.270133	0.098543	0.017249	3	0.017192	-0.001400	0.006456	1	0.003674	-0.005308
8108	8112			0	0	0		176.75590487756236	158.36677975257805	52.71847959657522	51.53061123499655	414.629000	99.713800	0.863707	0.251441	8	-0.222767	0.116608	0.031846	2	0.027453	-0.016139	0.004266	11	-0.001476	-0.004003
8112	8116			0	0	0		176.75590487756236	158.36677975257805	52.96842170725989	51.670013622515526	413.638000	98.748700	0.884087	0.152923	8	-0.143500	0.052850	0.035744	1	0.012659	-0.033427	0.004000	9	-0.003936	-0.000717
8116	8120			0	0	0		176.75590487756236	158.36677975257805	52.87584878395623	49.80932353154037	413.607000	98.753900	0.884226	0.175509	9	-0.173367	-0.027340	0.024389	12	-0.005620	-0.023733	0.006117	7	-0.003600	0.004946
8120	8124			0	0	0		176.75590487756236	158.36677975257805	43.08458643553231	40.350878647772305	413.593000	98.772500	0.898870	0.176783	9	-0.171317	-0.043622	0.004926	10	-0.004704	-0.001462	0.005268	6	0.000173	0.005265
8124	8128			0	0	0		176.75590487756236	158.36677975257805	41.012523396559374	36.00254589536655	413.594000	98.771500	0.897936	0.222833	10	-0.214250	-0.061250	0.008990	8	-0.006605	0.006099	0.004876	5	0.001369	0.004680
8128	8132			0	0	0		176.75590487756236	158.36677975257805	53.92959220373406	53.189444674166126	413.580000	98.773800	0.893592	0.161536	9	-0.161517	0.002490	0.035457	5	0.013041	0.032971	0.003645	3	0.003645	0.000041
8132	8136			0	0	0		176.75590487756236	158.36677975257805	50.81769208200843	49.80867562379206	412.639000	98.777700	0.893271	0.171662	8	-0.159000	0.064705	0.008746	4	0.006235	0.006133	0.004740	12	0.000558	-0.004707
8136	8140			0	0	0		176.75590487756236	158.36677975257805	45.39289312260504	46.04594368298845	412.632000	98.766200	0.895647	0.150957	8	-0.143250	0.047618	0.015802	3	0.015740	-0.001400	0.003352	2	0.002602	-0.002114
8140	8144			0	0	0		176.75590487756236	158.36677975257805	45.04690120785664	46.20182849870655	412.657000	98.769700	0.895316	0.115355	8	-0.110883	0.031807	0.023028	2	0.022096	-0.006487	0.002015	1	0.000707	-0.001887
8144	8148			0	0	0		176.75590487756236	158.36677975257805	50.569558816746216	52.323802399741325	412.647000	98.775800	0.895315	0.065196	9	-0.063100	0.016397	0.024873	2	0.022805	-0.009929	0.001875	10	-0.001433	-0.001209
8148	8152			0	0	0		176.75590487756236	158.36677975257805	50.916603943069276	51.991845622559865	412.637000	99.724800	0.907948	0.001861	9	-0.001817	0.000402	0.019699	2	0.015987	-0.011509	0.003011	9	-0.003011	-0.000000
8152	8156			0	0	0		176.75590487756236	158.36677975257805	50.199030667229366	49.864799531703746	412.624000	98.772800	0.891461	0.017031	12	-0.002600	-0.016832	0.010076	12	-0.000190	-0.010074	0.003233	8	-0.003036	0.001113
8156	8160			0	0	0		176.75590487756236	158.36677975257805	45.109794192682514	46.152397771466866	412.645000	98.773400	0.892973	0.032511	12	-0.003183	-0.032355	0.006875	12	-0.000502	-0.006857	0.001912	6	0.000137	0.001907
8160	8164			0	0	0		176.75590487756236	158.36677975257805	47.33546837612145	46.420471954293035	412.638000	98.780900	0.895540	0.048679	12	-0.003950	-0.048518	0.001521	1	0.000568	-0.001411	0.002212	6	0.000057	0.002211
8164	8168			0	0	0		176.75590487756236	158.36677975257805	50.067887138036504	48.485030534228585	412.619000	98.771600	0.892930	0.065214	12	-0.001433	-0.065198	0.006305	6	0.000134	0.006304	0.004756	6	-0.000020	0.004756
8168	8172			0	0	0		176.75590487756236	158.36677975257805	47.73069899055287	46.644623347964156	412.624000	98.747600	0.882554	0.003461	11	-0.002050	-0.002788	0.033146	6	0.000115	0.033145	0.000118	7	-0.000079	0.000088
8172	8176			0	0	0		176.75590487756236	158.36677975257805	41.61198528644792	36.47710866528902	412.632000	98.780100	0.891303	0.060935	6	-0.002433	0.060887	0.006948	6	-0.000317	0.006941	0.012868	9	-0.012768	-0.001600
8176	8180			0	0	0		176.75590487756236	158.36677975257805	37.911038411874195	30.375459865604046	412.598000	98.769600	0.887548	0.046230	6	-0.002983	0.046133	0.071295	9	-0.069501	0.015890	0.006820	10	-0.006438	-0.002250
8180	8184			0	0	0		176.75590487756236	158.36677975257805	36.153577849277404	29.402659045902798	412.645000	98.754200	0.893503	0.283930	8	-0.267667	0.094715	0.063133	9	-0.063133	0.000076	0.006949	10	-0.005894	-0.003682
8184	8186	SideTurn		0	0	0		176.75590487756236	158.36677975257805	36.87276425212835	30.217133022035433	412.610000	98.748900	0.883660	0.342033	9	-0.336300	0.062358	0.080378	9	-0.079563	-0.011416	0.004626	1	0.003186	-0.003354
8188	8192	SideTurn		0	0	1		176.75590487756236	158.36677975257805	66.51156852489694	51.88974911597698	412.623000	99.713900	0.895015	0.503771	9	-0.502967	0.028450	0.053342	10	-0.050238	-0.017931	0.011504	2	0.010312	-0.005099
8192	8196	SideTurn		0	0	1		155.53222243204925	158.36677975257805	66.29928446814898	51.79002579098078	412.594000	98.772000	0.878869	0.535735	9	-0.535733	-0.001447	0.039043	11	-0.012485	-0.036993	0.014085	3	0.013734	-0.003128
8196	8200	SideTurn		0	0	1		134.95449388888585	158.36677975257805	62.71318903661144	48.403589186481604	408.628000	99.712300	0.842210	0.528886	9	-0.519600	-0.098670	0.049250	1	0.025639	-0.042050	0.016646	3	0.016417	-0.002750
8200	8201	SideTurn		0	0	1		157.88476345974732	158.36677975257805	56.0292220478021	45.22628026584839	410.590000	98.742700	0.833008	0.486048	10	-0.451217	-0.180682	0.092709	2	0.076861	-0.051840	0.012046	3	0.011999	0.001067
8204	8208	SideTurn		0	0	1		157.88476345974732	158.36677975257805	58.67705548918033	44.14901828736218	408.606000	98.742200	0.834915	0.410741	11	-0.266233	-0.312775	0.110438	2	0.102825	-0.040293	0.008936	5	0.003152	0.008362
8208	8212	SideTurn		0	0	1		166.02697415449478	158.36677975257805	66.43658410275903	52.21880870138929	409.600000	98.760400	0.839507	0.333657	12	-0.049083	-0.330027	0.102193	3	0.102084	0.004718	0.010974	7	-0.003581	0.010373
8212	8216	SideTurn		0	0	1		108.62700753196556	158.36677975257805	64.9232166869258	57.813680547297906	409.618000	97.758700	0.825891	0.370086	1	0.201500	-0.310422	0.087527	3	0.084922	0.021197	0.012961	8	-0.010929	0.006967
8216	8220			0	0	1		182.4587565508463	158.36677975257805	57.163774305912234	45.143388910583624	409.598000	97.753400	0.819735	0.294008	2	0.218617	-0.196590	0.054677	5	0.020864	0.050540	0.013171	9	-0.012874	0.002779
8220	8224			0	0	1		182.4587565508463	158.36677975257805	55.074928057122634	53.536840125271496	410.629000	96.758600	0.815904	0.373443	2	0.349950	-0.130365	0.038847	5	0.027246	0.027690	0.004127	8	-0.003600	0.002018
8224	8228			0	0	1		182.4587565508463	158.36677975257805	61.3176444007524	47.519054747572056	410.600000	96.777400	0.816052	0.320551	2	0.299383	-0.114553	0.059061	7	-0.017976	0.056259	0.009280	9	-0.008986	0.002315
8228	8230			0	0	1		179.71766792369513	158.36677975257805	63.439414183589264	51.882297156511	410.632000	97.773500	0.829927	0.289217	3	0.281417	0.066718	0.062770	7	-0.018008	0.060131	0.003076	11	-0.001578	-0.002640
8232	8236			0	0	1		187.29934324051675	158.36677975257805	62.86321137087549	50.586325115460866	411.597000	97.761900	0.841113	0.284921	4	0.231217	0.166490	0.048053	7	-0.029812	0.037688	0.009843	12	-0.002493	-0.009522
8236	8240			0	0	1		198.64720405692032	158.36677975257805	54.61104019118877	40.72043191621184	411.600000	97.772200	0.838263	0.289064	5	0.149083	0.247653	0.033647	9	-0.033481	0.003338	0.009320	11	-0.002842	-0.008876
8240	8242			0	0	1		198.64720405692032	158.36677975257805	54.68318278254565	38.84945370332001	411.604000	96.774000	0.832484	0.202480	5	0.117200	0.165113	0.050605	10	-0.039923	-0.031097	0.010412	12	-0.000797	-0.010381
8244	8248			0	0	1		198.64720405692032	158.36677975257805	54.41036330312427	38.52453637343354	411.600000	98.741100	0.843782	0.066736	6	0.000783	0.066732	0.071817	11	-0.048348	-0.053104	0.007591	2	0.006192	-0.004390
8248	8252			0	0	1		198.64720405692032	158.36677975257805	57.33224683294363	40.618350682004404	411.594000	98.765900	0.854856	0.117702	10	-0.112983	-0.032992	0.050420	12	-0.005834	-0.050081	0.007147	3	0.007137	-0.000373
8252	8255			0	0	1		209.9767671901773	158.36677975257805	58.169327151287135	41.81563288095711	411.634000	98.745200	0.862763	0.118691	12	-0.015900	-0.117622	0.053341	1	0.014367	-0.051369	0.005910	3	0.005725	-0.001467
8256	8260			0	0	1		209.9767671901773	158.36677975257805	55.67441652930803	39.11660310263563	411.608000	97.781100	0.847732	0.183699	12	-0.000367	-0.183698	0.061268	1	0.015977	-0.059148	0.003539	6	0.000911	0.003420
8260	8264			0	0	1		213.94456376236434	158.36677975257805	60.39962663145947	44.92333599842381	410.621000	97.775600	0.835204	0.382138	12	0.017100	-0.381755	0.051460	1	0.014830	-0.049277	0.006000	5	0.002304	0.005540
8264	8265			0	0	1		218.90123496070706	158.36677975257805	59.95389367978777	44.669319028301885	410.626000	96.759900	0.821337	0.402714	12	0.032833	-0.401373	0.030779	2	0.028389	-0.011892	0.015523	6	0.000853	0.015499
8268	8272			0	0	1		221.14685372876306	158.36677975257805	59.27354093759439	45.309382818346585	412.581000	96.747400	0.845244	0.447509	12	0.112867	-0.433042	0.046042	5	0.029541	0.035315	0.007872	7	-0.004787	0.006250
8272	8276			0	0	1		223.4764354017479	158.36677975257805	59.02290088288069	45.33780980243651	411.600000	96.759200	0.820419	0.321733	1	0.179500	-0.267005	0.043574	6	0.003979	0.043392	0.008978	8	-0.007055	0.005553
8276	8280			0	0	1		215.77674151216493	158.36677975257805	60.93924737611501	46.80357893248038	411.624000	95.774000	0.841730	0.270800	1	0.164100	-0.215415	0.057950	7	-0.020253	0.054296	0.004023	8	-0.003327	0.002263
8280	8284			0	0	1		207.96871027192987	158.36677975257805	60.941006742262786	45.751857855562136	411.608000	95.741700	0.835549	0.092758	2	0.066917	-0.064235	0.066734	7	-0.025580	0.061636	0.004143	7	-0.002567	0.003252
8284	8287			0	0	1		181.41205322044144	158.36677975257805	59.200667320967554	43.427562249056884	412.582000	94.780100	0.853578	0.023700	5	0.015883	0.017590	0.069088	7	-0.025170	0.064339	0.004918	1	0.002114	-0.004441
8288	8292			0	0	1		181.41205322044144	158.36677975257805	45.016969188040356	36.21215612192218	412.578000	96.775100	0.845874	0.167977	6	0.032767	0.164750	0.046309	6	-0.005321	0.046002	0.008859	1	0.005118	-0.007231
8292	8296			0	0	1		181.41205322044144	158.36677975257805	59.558414782699955	45.16232362453459	411.616000	95.771000	0.845783	0.232300	6	-0.015100	0.231808	0.019657	7	-0.006853	0.018424	0.007300	12	0.001071	-0.007221
8296	8300			0	0	1		176.20279698817913	158.36677975257805	61.2296059895924	46.260237351604545	411.625000	96.769200	0.840997	0.215846	6	0.001100	0.215843	0.005762	3	0.005571	-0.001469	0.009581	12	0.001417	-0.009475
8300	8304			0	0	1		186.77845168425407	158.36677975257805	59.66619378268707	44.54139438440884	412.562000	96.746900	0.844070	0.246118	6	-0.000167	0.246118	0.027928	12	-0.000234	-0.027927	0.005112	12	-0.000091	-0.005111
8304	8308			0	0	1		202.44705622567602	158.36677975257805	52.208650069384746	38.36496043719573	411.621000	97.739300	0.839410	0.098558	6	0.000000	0.098558	0.045935	12	0.005261	-0.045633	0.007866	9	-0.007752	-0.001333
8308	8312	HeadOther		0	0	1	Laughter	202.44705622567602	158.36677975257805	45.46885140237755	31.995826367963808	411.636000	96.771000	0.841514	0.085143	6	0.014783	0.083850	0.047985	10	-0.041699	-0.023743	0.007868	10	-0.007404	-0.002661
8312	8316	HeadOther		0	0	1	Laughter	202.44705622567602	158.36677975257805	60.01616836453273	44.260355657213246	412.576000	96.760100	0.847745	0.166401	9	-0.165700	-0.015257	0.087787	11	-0.053955	-0.069249	0.007452	11	-0.004854	-0.005654
8316	8317	HeadOther		0	0	1	Laughter	187.64315331639895	158.36677975257805	57.5676520925996	41.37723812961699	412.572000	97.740600	0.852020	0.305496	10	-0.246850	-0.179980	0.082049	11	-0.054213	-0.061587	0.002575	6	-0.000421	0.002541
8320	8324	HeadOther		0	0	1	Laughter	187.64315331639895	158.36677975257805	59.30671536453649	43.75672311795833	411.617000	96.774800	0.834634	0.434094	11	-0.299550	-0.314177	0.072055	10	-0.051703	-0.050187	0.007749	6	0.000191	0.007747
8324	8328	HeadOther		0	0	1	Laughter	182.0208461918421	158.36677975257805	62.84305207065235	46.54768871235292	411.600000	96.772500	0.840961	0.558049	10	-0.449050	-0.331320	0.068421	9	-0.068234	-0.005055	0.011300	6	0.002672	0.010979
8328	8332	HeadOther		0	0	1	Laughter	205.651026872055	158.36677975257805	64.4310972886785	49.41628086443466	409.629000	96.761000	0.814305	0.688730	10	-0.612617	-0.314722	0.042115	8	-0.040612	0.011151	0.011262	5	0.007175	0.008680
8332	8334	HeadOther		0	0	1	Laughter	174.30467287928872	158.36677975257805	70.1999974079412	55.61150714796001	410.611000	94.776500	0.822032	0.691570	10	-0.630900	-0.283257	0.042769	7	-0.012254	0.040976	0.009993	4	0.008124	0.005818
8336	8340	HeadOther		0	0	1	Laughter	174.30467287928872	158.36677975257805	54.51849945617401	42.79918618382638	409.613000	94.764100	0.814697	0.650680	9	-0.632417	-0.153080	0.048800	6	0.006958	0.048301	0.006576	5	0.002288	0.006165
8340	8344	HeadOther		0	0	1	Laughter	174.30467287928872	158.36677975257805	57.47306518541765	43.26971903292261	408.600000	94.783700	0.807638	0.628495	9	-0.613750	-0.135338	0.062748	6	0.002226	0.062709	0.001978	3	0.001932	-0.000424
8344	8348			0	0	1	Laughter	172.14219643791495	158.36677975257805	64.98045835470292	49.87672461393843	407.615000	95.761300	0.818976	0.581020	9	-0.579100	0.047192	0.070590	6	0.016038	0.068744	0.009720	2	0.007398	-0.006306
8348	8352			0	0	1	Laughter	185.98654996268695	158.36677975257805	68.62519519019563	54.495347822224865	407.614000	95.745500	0.827581	0.651886	8	-0.609867	0.230257	0.047422	4	0.035191	0.031787	0.008988	1	0.003982	-0.008058
8352	8356			0	0	1	Laughter	186.81885166377782	158.36677975257805	65.57267059467591	50.53588692839298	406.630000	95.746900	0.834673	0.465608	8	-0.428567	0.181993	0.061735	3	0.061672	-0.002774	0.008450	1	0.004421	-0.007201
8356	8360			0	0	1	Laughter	172.87629904030246	158.36677975257805	60.68056999611414	45.467859731726904	406.641000	94.769200	0.825664	0.375078	8	-0.327633	0.182592	0.050816	3	0.050556	-0.005133	0.004922	11	-0.003384	-0.003573
8360	8364			0	0	1	Laughter	208.77843911601778	158.36677975257805	58.186086504926394	42.246737771010956	405.658000	96.742500	0.837343	0.289810	8	-0.246933	0.151703	0.044552	2	0.038276	-0.022799	0.003582	9	-0.003579	-0.000140
8364	8368			0	0	1	Laughter	182.35781574011293	158.36677975257805	63.52003478994237	48.33521343224351	405.655000	96.757400	0.843813	0.223836	8	-0.199450	0.101598	0.029721	3	0.029072	-0.006175	0.003028	8	-0.002835	0.001064
8368	8372			0	0	1	Laughter	184.7805825129972	158.36677975257805	64.36936754651805	50.379367560757736	406.615000	95.767200	0.846186	0.166399	8	-0.118783	0.116530	0.029720	2	0.028150	-0.009532	0.002415	10	-0.002264	-0.000841
8372	8376			0	0	1	Laughter	175.84983578613026	158.36677975257805	59.52826203184038	44.32405565450222	405.658000	96.763300	0.845577	0.145644	7	-0.086817	0.116940	0.019159	1	0.013239	-0.013849	0.003443	9	-0.003374	0.000684
8376	8380			0	0	1	Laughter	175.84983578613026	158.36677975257805	54.80810395203336	41.574666268071134	405.632000	96.766300	0.857298	0.042979	8	-0.038667	0.018763	0.019801	1	0.010138	-0.017009	0.005623	6	-0.001074	0.005520
8380	8384			0	0	1	Laughter	175.84983578613026	158.36677975257805	58.9598773489562	43.77141583129158	405.623000	95.751700	0.871113	0.075588	8	-0.055083	0.051763	0.030053	6	-0.001179	0.030030	0.007193	6	-0.000767	0.007152
8384	8388			0	0	1	Laughter	172.26199644947587	158.36677975257805	64.21326787073725	49.30747490569989	405.624000	96.744600	0.862967	0.166452	7	-0.071133	0.150487	0.028524	6	0.007227	0.027593	0.004978	1	0.001834	-0.004628
8388	8392			0	0	1	Laughter	158.66750016093263	158.36677975257805	59.09546324373271	43.70389319827376	405.626000	96.774800	0.868674	0.149557	6	-0.005283	0.149463	0.018421	3	0.017816	-0.004681	0.002875	12	0.000052	-0.002874
8392	8396			0	0	1	Laughter	158.66750016093263	158.36677975257805	54.84884735928621	42.628075029634786	405.604000	96.775100	0.863428	0.133575	6	-0.002133	0.133558	0.010674	6	0.000922	0.010634	0.003123	9	-0.003106	-0.000321
8396	8400			0	0	1	Laughter	158.66750016093263	158.36677975257805	55.67045810694259	42.35041641266666	405.605000	96.777600	0.864344	0.184963	6	-0.001550	0.184957	0.000545	3	0.000538	-0.000084	0.006720	12	-0.000120	-0.006719
8400	8404			0	0	1	Laughter	158.66750016093263	158.36677975257805	53.065337033000084	40.44183821620181	405.601000	97.753600	0.864247	0.133873	6	-0.000900	0.133870	0.034146	12	0.000261	-0.034145	0.005223	12	-0.000047	-0.005223
8404	8408			0	0	1	Laughter	158.66750016093263	158.36677975257805	54.91602052581001	39.31329630805582	405.616000	97.744200	0.872051	0.065487	6	-0.000667	0.065483	0.030411	12	0.000318	-0.030409	0.003275	6	-0.000032	0.003275
8408	8412			0	0	1	Laughter	158.66750016093263	158.36677975257805	52.13647269715784	38.95383318403481	405.622000	96.770100	0.867737	0.000812	2	0.000750	-0.000310	0.017129	12	0.000248	-0.017127	0.003256	6	-0.000080	0.003255
8412	8416			0	0	1	Laughter	158.66750016093263	158.36677975257805	43.00146828229419	32.04309518843425	405.607000	97.777600	0.884273	0.000805	4	0.000750	0.000292	0.005602	12	-0.000259	-0.005597	0.004580	6	-0.000055	0.004580
8416	8420			0	0	1	Laughter	158.66750016093263	158.36677975257805	34.767830358792835	27.85145112315732	405.613000	97.761400	0.881702	0.015332	12	0.000033	-0.015332	0.006955	6	-0.000185	0.006952	0.004275	6	0.000032	0.004275
8420	8424			0	0	1	Laughter	158.66750016093263	158.36677975257805	35.66210354483182	28.50199059471908	405.603000	96.763200	0.873966	0.033806	6	-0.000717	0.033798	0.022766	6	-0.000114	0.022766	0.002016	6	0.000027	0.002016
8424	8428			0	0	1	Laughter	158.66750016093263	158.36677975257805	35.403259077824664	28.087230026248264	405.613000	96.769000	0.869450	0.081830	6	-0.000533	0.081828	0.014853	6	0.000096	0.014853	0.000267	6	0.000038	0.000264
8428	8432			0	0	1	Laughter	158.66750016093263	158.36677975257805	35.886307552155	28.454484680200988	405.616000	97.763100	0.872958	0.049090	6	-0.000017	0.049090	0.017090	6	0.000140	0.017089	0.003177	12	0.000013	-0.003177
8432	8436			0	0	1	Laughter	158.66750016093263	158.36677975257805	36.88708913163298	28.48724474415787	405.607000	97.763600	0.874417	0.147687	6	-0.000150	0.147687	0.014793	6	0.000111	0.014792	0.002915	12	-0.000041	-0.002914
8436	8438			0	0	1	Laughter	158.66750016093263	158.36677975257805	36.487438557337335	28.16718576516343	405.612000	97.761400	0.877259	0.163374	6	0.000817	0.163372	0.007362	12	0.000017	-0.007362	0.006292	12	0.000080	-0.006291
8440	8444			0	0	0	Laughter	158.66750016093263	158.36677975257805	35.64234803526234	28.61796661335076	405.610000	97.758600	0.872671	0.096557	6	-0.000117	0.096557	0.031032	12	0.000330	-0.031030	0.003644	12	0.000107	-0.003643
8444	8448			0	0	0	Laughter	158.66750016093263	158.36677975257805	46.18693702712662	38.62786069456229	405.606000	97.768300	0.871415	0.015705	6	0.001583	0.015625	0.027315	12	0.000868	-0.027301	0.002089	6	0.000104	0.002086
8448	8452			0	0	0	Laughter	158.66750016093263	158.36677975257805	39.634439216323365	31.85093705414853	405.611000	98.728500	0.878728	0.003974	3	0.003967	-0.000237	0.011242	12	0.000981	-0.011199	0.004405	5	0.002980	0.003244
8452	8456			0	0	0		158.66750016093263	158.36677975257805	35.802432002031416	29.492280848018293	405.621000	97.742800	0.862416	0.017542	1	0.005417	-0.016685	0.019600	2	0.017003	-0.009749	0.003143	4	0.002918	0.001169
8456	8460			0	0	0		158.66750016093263	158.36677975257805	34.87239494012452	27.965032884785007	405.607000	97.748400	0.868361	0.075629	2	0.068733	-0.031550	0.024203	2	0.023368	-0.006303	0.002275	5	0.001246	0.001904
8460	8464			0	0	0		158.66750016093263	158.36677975257805	32.92078217903373	27.349751993808816	405.635000	97.775700	0.853555	0.125283	2	0.116133	-0.047000	0.021826	3	0.021798	-0.001098	0.002369	7	-0.000902	0.002191
8464	8468			0	0	0		158.66750016093263	158.36677975257805	33.944544368242994	27.87870687527291	405.647000	97.760800	0.855795	0.159741	2	0.146633	-0.063372	0.016646	4	0.015195	0.006797	0.003210	8	-0.002760	0.001639
8468	8472			0	0	0		158.66750016093263	158.36677975257805	32.47649502666696	27.474064448553584	405.652000	97.750800	0.845207	0.162640	3	0.162633	0.001455	0.017543	5	0.005415	0.016687	0.003771	9	-0.003770	-0.000062
8472	8476			0	0	0		158.66750016093263	158.36677975257805	34.13490705308404	27.311027608949743	406.585000	97.774100	0.851746	0.163200	3	0.163200	0.000368	0.005309	9	-0.005290	-0.000446	0.006283	12	-0.000712	-0.006242
8476	8480			0	0	0		158.66750016093263	158.36677975257805	34.673003806429094	28.17789716170795	406.592000	97.772000	0.852500	0.147135	3	0.147133	-0.000697	0.017395	12	0.001464	-0.017333	0.003092	12	0.000365	-0.003070
8480	8484			0	0	0		158.66750016093263	158.36677975257805	34.955673924102335	29.5481969782968	406.589000	97.749400	0.849716	0.191535	2	0.180083	-0.065237	0.023953	12	0.001973	-0.023871	0.001872	5	0.000661	0.001752
8484	8488			0	0	0		158.66750016093263	158.36677975257805	48.90791630652488	48.61455815237707	406.611000	97.762400	0.853489	0.214896	2	0.181833	-0.114530	0.005864	12	-0.000084	-0.005863	0.003983	6	0.000434	0.003960
8488	8492			0	0	0		158.66750016093263	158.36677975257805	50.689614859931936	50.17819034788581	406.617000	97.764300	0.838261	0.173764	2	0.152700	-0.082925	0.007884	6	-0.000774	0.007846	0.005270	7	-0.003034	0.004308
8492	8496			0	0	0		158.66750016093263	158.36677975257805	51.16373683426691	49.87410450891922	406.634000	97.763000	0.842347	0.174790	2	0.167600	-0.049615	0.020992	7	-0.011832	0.017339	0.003284	7	-0.001041	0.003115
8496	8500			0	0	0		158.66750016093263	158.36677975257805	51.16097461649588	50.04942742626578	407.591000	96.780400	0.826014	0.103376	3	0.102100	-0.016192	0.025111	7	-0.013134	0.021402	0.003070	10	-0.002278	-0.002058
8500	8504			0	0	0		158.66750016093263	158.36677975257805	46.43318468500907	48.15364290981697	407.597000	96.778900	0.831227	0.100980	3	0.099967	0.014270	0.016000	9	-0.015458	0.004130	0.001215	11	-0.000560	-0.001079
8504	8508			0	0	0		158.66750016093263	158.36677975257805	50.56137518565032	49.9095976121349	407.615000	97.759400	0.833112	0.084820	3	0.082800	-0.018400	0.019490	8	-0.016380	0.010562	0.001820	1	0.001253	-0.001320
8508	8512			0	0	0		158.66750016093263	158.36677975257805	50.98864204758386	48.92604891313645	407.600000	97.758000	0.833198	0.058660	4	0.049083	0.032122	0.016633	8	-0.013668	0.009478	0.003308	2	0.002640	-0.001994
8512	8516			0	0	0		158.66750016093263	158.36677975257805	49.76021426499515	48.70139815395157	406.639000	97.758300	0.841545	0.081553	6	0.001883	0.081532	0.005568	9	-0.005414	0.001300	0.003774	2	0.003173	-0.002043
8516	8520			0	0	0		158.66750016093263	158.36677975257805	51.21079816468712	49.87031040067495	407.605000	97.738700	0.828484	0.051847	5	0.018050	0.048603	0.017149	1	0.010267	-0.013737	0.002017	2	0.001939	-0.000556
8520	8524			0	0	0		158.66750016093263	158.36677975257805	51.222278713247334	50.47862066199286	407.606000	96.772800	0.823947	0.034143	3	0.034133	-0.000792	0.008704	2	0.006775	-0.005465	0.003708	7	-0.001958	0.003148
8524	8528			0	0	0		158.66750016093263	158.36677975257805	45.37601664807472	47.25177525095563	407.599000	97.770900	0.832603	0.053171	4	0.050450	0.016790	0.010614	6	0.001338	0.010530	0.002976	8	-0.002275	0.001918
8528	8532			0	0	0		158.66750016093263	158.36677975257805	43.649855288980646	45.549862212998526	407.621000	97.757500	0.827055	0.074595	4	0.066567	0.033663	0.009531	8	-0.006851	0.006626	0.005505	11	-0.001828	-0.005192
8532	8536			0	0	0		158.66750016093263	158.36677975257805	46.581576012681154	46.12562604151853	407.622000	97.749300	0.829924	0.049126	6	0.002233	0.049075	0.023800	10	-0.017373	-0.016266	0.010836	11	-0.006505	-0.008666
8536	8540			0	0	0		158.66750016093263	158.36677975257805	38.90884604636237	35.17695124756627	407.621000	97.746400	0.828815	0.001349	1	0.000617	-0.001200	0.060516	11	-0.035766	-0.048815	0.016105	10	-0.012976	-0.009539
8540	8544			0	0	0		158.66750016093263	158.36677975257805	35.29759442520318	28.743250781896773	407.608000	97.767300	0.835887	0.227080	11	-0.134450	-0.182998	0.131040	10	-0.102199	-0.082017	0.029448	9	-0.028618	-0.006944
8544	8548			0	0	0		158.66750016093263	158.36677975257805	35.674424441428734	28.91760655614207	407.622000	97.760400	0.825769	0.548005	10	-0.436417	-0.331437	0.223846	10	-0.208601	-0.081194	0.021750	9	-0.021730	-0.000910
8548	8552			0	0	0		158.66750016093263	158.36677975257805	34.91687620300697	28.540483893120296	407.622000	97.738700	0.819041	1.106926	10	-0.988567	-0.498017	0.257698	10	-0.242548	-0.087056	0.003500	7	-0.001821	0.002989
