start	end	M3:HeadMovement	M3:janej	M3:yes	M3:no	M3:word01	M3:Face	M3:pitch	M6:pitch	M3:intensity	M6:intensity	M3:x-pos	M3:y-pos	M3:weight	M3:velocity-r	M3:velocity-clock	M3:velocity-x	M3:velocity-y	M3:acceleration-r	M3:acceleration-clock	M3:acceleration-x	M3:acceleration-y	M3:jerk-r	M3:jerk-clock	M3:jerk-x	M3:jerk-y
6316	6320			0	0	0		151.02035444727986	156.2193173912927	29.402070752248278	36.22213350015171	157.025000	120.773000	0.857082	3.149487	9	-3.149450	0.015217	0.469585	3	0.469483	0.009830	0.001885	2	0.001580	-0.001029
6320	6324			0	0	0		151.02035444727986	156.2193173912927	30.814581592828183	42.158800090195584	154.097000	120.801000	0.882702	2.234436	9	-2.234217	0.031333	0.435922	3	0.435869	0.006767	0.020984	9	-0.020907	-0.001793
6324	6328			0	0	0		151.02035444727986	156.2193173912927	42.02002538786007	55.52065131742136	153.120000	120.792000	0.911303	1.451321	9	-1.450517	0.048317	0.346118	3	0.346113	0.001803	0.033297	9	-0.033231	-0.002090
6328	6332			0	0	0		151.02035444727986	148.2623501907684	43.18911514513138	56.22500325018646	153.091000	120.779000	0.930489	0.832191	9	-0.829683	0.064550	0.243757	3	0.243685	-0.005909	0.033589	9	-0.033550	-0.001617
6332	6336			0	0	0		151.02035444727986	148.2623501907684	41.06427157817087	53.25899444597436	153.065000	120.794000	0.934620	0.469627	9	-0.469600	0.005067	0.142082	3	0.141252	-0.015340	0.027828	9	-0.027828	-0.000046
6336	6340			0	0	0		151.02035444727986	142.26111331438346	46.60142648802875	57.698368877709505	152.151000	120.796000	0.942387	0.223803	9	-0.223733	0.005567	0.080850	3	0.080850	0.000111	0.016746	9	-0.016501	0.002850
6340	6344			0	0	0		151.02035444727986	144.20666628894907	45.10771072323042	56.35590874514431	152.151000	120.788000	0.930459	0.144086	9	-0.143983	0.005433	0.032538	3	0.032537	0.000134	0.009825	9	-0.009825	-0.000096
6344	6348			0	0	0		151.02035444727986	168.14751940344493	46.38525074111055	57.04814345086366	152.159000	120.818000	0.932566	0.111564	9	-0.111433	0.005400	0.022243	3	0.022240	-0.000367	0.002338	9	-0.002333	-0.000153
6348	6352			0	0	0		151.02035444727986	168.14751940344493	45.680080993606765	57.30154655311499	152.154000	120.834000	0.934490	0.063120	9	-0.062983	0.004150	0.023078	3	0.023068	-0.000709	0.001407	9	-0.001403	-0.000103
6352	6356			0	0	0		151.02035444727986	190.31304933318398	43.36460470801046	57.201396559970796	152.160000	120.835000	0.937029	0.003587	7	-0.000983	0.003450	0.016327	3	0.016305	-0.000850	0.000147	4	0.000141	0.000044
6356	6360			0	0	0		151.02035444727986	188.06561243746577	40.31531839032983	55.167525815226135	152.112000	120.806000	0.939830	0.001672	7	-0.000833	0.001450	0.017228	3	0.017213	-0.000709	0.016058	3	0.015758	0.003091
6360	6364			0	0	0		151.02035444727986	188.06561243746577	33.8744603553168	42.83630524327081	152.129000	120.820000	0.935924	0.063535	3	0.063533	-0.000483	0.110110	3	0.108948	0.015955	0.029719	3	0.029550	0.003170
6364	6368			0	0	0		151.02035444727986	188.06561243746577	31.821448834303748	43.34865460586635	152.156000	120.825000	0.935381	0.441001	3	0.436617	0.062033	0.211799	3	0.210505	0.023381	0.040665	3	0.040638	0.001492
6368	6372			0	0	0		151.02035444727986	188.06561243746577	34.721135853750646	49.55762144421595	152.158000	120.826000	0.937111	0.980666	3	0.974400	0.110683	0.345357	3	0.344635	0.022323	0.042597	3	0.042432	-0.003749
6372	6374			0	0	0		151.02035444727986	149.77279182599275	40.915222900722334	52.94696280484	152.146000	120.812000	0.932078	1.811011	3	1.805367	0.142867	0.463393	3	0.463393	-0.000373	0.023602	3	0.022870	-0.005834
6376	6380			0	0	1		151.02035444727986	149.77279182599275	38.94565668514862	49.8772604022517	153.108000	120.827000	0.930456	2.815554	3	2.813883	0.096983	0.481825	3	0.481505	-0.017559	0.008246	10	-0.006166	-0.005476
6380	6384			0	0	1		151.02035444727986	149.77279182599275	53.457625794115074	54.80542390534096	157.968000	121.766000	0.877447	3.693630	3	3.693300	0.049383	0.414836	3	0.413869	-0.028302	0.043029	9	-0.042907	-0.003232
6384	6388			0	0	1		151.02035444727986	161.0077325255384	53.123708689955286	57.378419952905624	161.897000	121.775000	0.911381	4.378617	3	4.378617	-0.001217	0.234163	3	0.231935	-0.032230	0.073213	9	-0.073142	-0.003219
6388	6392			0	0	1		151.02035444727986	189.00303824313085	51.472031356733474	54.37411373724927	168.723000	121.762000	0.934355	4.612270	3	4.611983	-0.051450	0.050006	11	-0.020135	-0.045773	0.077220	9	-0.077220	0.000019
6392	6396			0	0	1		151.02035444727986	189.00303824313085	50.16340568407144	56.183364534186595	175.587000	120.859000	0.927656	4.311906	3	4.308733	-0.165367	0.237777	9	-0.234043	-0.041974	0.057148	9	-0.057010	0.003977
6396	6400			0	0	1		151.02035444727986	186.0510970123916	48.983294016963576	56.215290890288784	179.498000	120.829000	0.880558	3.684347	3	3.675167	-0.259933	0.354817	9	-0.354019	-0.023789	0.026197	8	-0.024265	0.009874
6400	6404			0	0	1		151.02035444727986	186.0510970123916	50.43320670068482	55.38333874582996	183.395000	120.780000	0.923656	3.032302	3	3.021017	-0.261367	0.366975	9	-0.366258	0.022934	0.010577	4	0.007994	0.006926
6404	6408			0	0	1		151.02035444727986	186.0510970123916	51.277000664952666	51.4351770611011	184.423000	120.773000	0.913205	2.261311	3	2.255150	-0.166817	0.331016	9	-0.330051	0.025254	0.022644	3	0.022614	0.001165
6408	6412			0	0	1		151.02035444727986	186.0510970123916	49.182164699984945	54.78951352349596	184.455000	119.822000	0.873991	1.670384	3	1.666233	-0.117683	0.235080	9	-0.233971	0.022812	0.030137	3	0.030084	0.001782
6412	6414			0	0	1		151.02035444727986	186.0510970123916	42.93790183306235	58.20276327152604	186.375000	119.846000	0.856564	1.293760	3	1.288967	-0.111267	0.152051	9	-0.149515	0.027652	0.022727	3	0.022714	0.000763
6416	6420			0	0	0		151.02035444727986	186.0510970123916	44.00467473936388	56.57795792795321	188.308000	119.824000	0.833258	0.993615	3	0.993200	-0.028700	0.105460	8	-0.098944	0.036495	0.009221	3	0.009189	0.000772
6420	6424			0	0	0		151.02035444727986	150.8301197081511	42.91878591400746	55.78525779360356	189.306000	120.767000	0.866422	0.906179	3	0.904767	0.050567	0.079889	8	-0.072159	0.034284	0.003128	1	0.001932	-0.002461
6424	6428			0	0	0		151.02035444727986	150.8301197081511	34.05656897090961	48.499599795399845	190.280000	119.850000	0.883281	0.784328	3	0.773617	0.129183	0.094986	9	-0.092442	0.021837	0.005786	11	-0.003190	-0.004827
6428	6432			0	0	0		151.02035444727986	150.8301197081511	35.90299557939984	49.43521841244295	190.264000	119.860000	0.879460	0.546516	3	0.531267	0.128200	0.104727	9	-0.104712	-0.001756	0.005600	1	0.002637	-0.004940
6432	6440			0	0	0		151.02035444727986	150.8301197081511	42.51627797806103	55.076115224965896	190.267000	120.790000	0.894714	0.353047	4	0.334850	0.111883	0.075649	9	-0.075355	-0.006663	0.009280	3	0.009140	-0.001603
6436	6444			0	0	0		151.02035444727986	150.8301197081511	37.318828009535714	46.95995694724018	191.198000	120.792000	0.901117	0.234220	4	0.219933	0.080550	0.047421	9	-0.046523	-0.009182	0.007052	3	0.006976	-0.001031
6440	6444			0	0	0		151.02035444727986	150.8301197081511	37.318828009535714	46.95995694724018	191.223000	120.794000	0.918901	0.178547	4	0.140167	0.110600	0.032590	9	-0.032148	-0.005352	0.000922	1	0.000624	-0.000678
6444	6448			0	0	0		151.02035444727986	150.8301197081511	39.28541029121022	51.56008502694683	191.215000	120.794000	0.916072	0.127343	4	0.109583	0.064867	0.043946	10	-0.037801	-0.022413	0.001726	11	-0.000690	-0.001582
6448	6452			0	0	0		151.02035444727986	150.8301197081511	36.79929817950698	45.02589523979019	191.194000	120.777000	0.900743	0.003827	5	0.001250	0.003617	0.048364	10	-0.045650	-0.015972	0.004134	5	0.002913	0.002933
6452	6456			0	0	0		151.02035444727986	150.8301197081511	34.04263804151169	39.64676864893044	191.205000	120.812000	0.908468	0.107793	9	-0.107733	0.003600	0.022038	9	-0.022038	0.000009	0.007416	4	0.006806	0.002946
6456	6460			0	0	0		151.02035444727986	150.8301197081511	53.36674049659994	59.47736746921766	191.209000	120.801000	0.913864	0.078737	9	-0.078667	0.003333	0.007489	3	0.007488	0.000119	0.007115	3	0.007115	-0.000024
6460	6464			0	0	0		151.02035444727986	150.8301197081511	47.88856407999327	52.296249012704706	191.205000	120.819000	0.912205	0.046646	9	-0.046450	0.004267	0.016669	3	0.016669	0.000059	0.003219	3	0.003219	0.000047
6464	6467			0	0	0		151.02035444727986	150.8301197081511	42.230227230737796	45.42949835974095	190.290000	120.816000	0.905243	0.014821	8	-0.014067	0.004667	0.021847	3	0.021845	0.000286	0.005310	4	0.004355	0.003037
6468	6472	HeadForward		0	0	1		151.02035444727986	150.8301197081511	52.05232468701127	51.6664283508198	190.283000	120.811000	0.890647	0.021033	3	0.020517	0.004633	0.042410	4	0.039051	0.016541	0.005965	4	0.005149	0.003013
6472	6480	HeadForward		0	0	1		155.39027358680036	155.54215478141634	64.93413978620822	64.79358859720955	191.194000	120.810000	0.902494	0.137767	4	0.119617	0.068350	0.062710	4	0.058197	0.023360	0.004912	4	0.004693	0.001450
6476	6484	HeadForward		0	0	1		141.3035939488695	141.2890933562628	42.638514853108774	48.94120442324862	191.209000	120.830000	0.906264	0.288437	4	0.264650	0.114700	0.075586	4	0.072228	0.022279	0.003489	4	0.002631	0.002291
6480	6484	HeadForward		0	0	1		141.3035939488695	141.2890933562628	42.638514853108774	48.94120442324862	191.218000	120.831000	0.915011	0.467464	4	0.443450	0.147900	0.081652	4	0.074686	0.033000	0.007069	4	0.006174	0.003443
6484	6485	HeadForward		0	0	1		141.3035939488695	141.2890933562628	34.06918446667546	40.75807529856088	191.278000	120.855000	0.918084	0.606271	4	0.560950	0.230000	0.106923	4	0.096337	0.046387	0.005585	4	0.004191	0.003692
6488	6496	HeadForward		0	0	0		141.3035939488695	141.2890933562628	27.321419939011314	33.04945799395065	192.253000	121.787000	0.915679	0.861385	4	0.790250	0.342767	0.123290	4	0.108963	0.057685	0.001678	9	-0.001654	-0.000281
6492	6496	HeadForward		0	0	0		141.3035939488695	141.2890933562628	27.321419939011314	33.04945799395065	193.199000	121.784000	0.914614	1.130285	4	1.027183	0.471633	0.100449	4	0.089148	0.046288	0.012853	10	-0.011804	-0.005087
6496	6504	HeadForward		0	0	0		141.3035939488695	141.2890933562628	29.07160616311728	34.35016183581654	194.208000	121.810000	0.880269	1.255655	4	1.135467	0.536083	0.036770	4	0.029796	0.021547	0.023728	10	-0.020736	-0.011534
6500	6508	HeadForward		0	0	0		141.3035939488695	141.2890933562628	30.94256990718074	39.072545925044835	195.183000	122.795000	0.844060	1.237930	4	1.116050	0.535633	0.043749	10	-0.036213	-0.024547	0.024224	10	-0.020739	-0.012518
6504	6508	HeadForward		0	0	0		141.3035939488695	141.2890933562628	30.94256990718074	39.072545925044835	198.092000	123.756000	0.851303	1.053468	4	0.970733	0.409233	0.107079	10	-0.090959	-0.056501	0.021557	10	-0.017781	-0.012188
6508	6514	HeadForward		0	0	0		141.3035939488695	141.2890933562628	30.206216016134686	38.274343435798016	199.020000	124.735000	0.852425	0.835121	4	0.775300	0.310383	0.157548	10	-0.133240	-0.084073	0.006766	10	-0.005624	-0.003761
6512	6520	HeadForward		0	0	1		141.3035939488695	141.2890933562628	51.05196775343312	50.387600060433186	199.028000	124.725000	0.858815	0.497821	3	0.484233	0.115517	0.156626	10	-0.131424	-0.085203	0.004614	4	0.003985	0.002325
6516	6520	HeadForward		0	0	1		141.3035939488695	141.2890933562628	51.05196775343312	50.387600060433186	199.056000	124.724000	0.865403	0.259229	3	0.257417	-0.030600	0.128651	10	-0.109302	-0.067854	0.015578	4	0.012006	0.009927
6520	6524	HeadForward		0	0	1		143.6616324232939	143.62294947721236	54.975522479809015	55.53841359588751	199.052000	123.778000	0.870362	0.131269	12	0.032100	-0.127283	0.072927	10	-0.067170	-0.028399	0.020790	4	0.015797	0.013515
6524	6528	HeadForward		0	0	1		142.47907070710093	142.54731472911294	55.52815937724188	57.01947542762882	199.025000	123.757000	0.862967	0.161284	12	-0.013517	-0.160717	0.010736	7	-0.006372	0.008641	0.015325	4	0.013613	0.007038
6528	6532	HeadForward		0	0	1		143.65145114728122	138.98392430656943	53.86186209678552	55.210311777470984	198.101000	122.813000	0.861941	0.112449	12	0.001850	-0.112433	0.020510	5	0.011793	0.016781	0.003327	3	0.003232	0.000789
6532	6536	HeadForward		0	0	1		142.71652287600097	142.6227322192629	56.73753383717368	56.517939395370874	199.029000	123.769000	0.863911	0.114386	12	0.019850	-0.112650	0.014880	4	0.011499	0.009444	0.004109	12	-0.001043	-0.003974
6536	6540	HeadForward		0	0	1		143.55736745993397	143.66699071433254	59.399936467694616	59.57337693258357	199.038000	123.769000	0.869994	0.092134	1	0.040100	-0.082950	0.007993	3	0.007971	0.000599	0.004695	11	-0.002036	-0.004230
6540	6544	HeadForward		0	0	1		137.39505490466178	137.68619773117015	59.20059950178789	60.61255032847495	199.061000	123.760000	0.883716	0.114163	1	0.057200	-0.098800	0.015228	12	0.001726	-0.015129	0.003545	10	-0.002536	-0.002476
6544	6548	HeadForward		0	0	1		131.7303159611599	132.15682225377273	59.16511533923065	58.7813515756894	199.058000	123.763000	0.881829	0.124464	1	0.072433	-0.101217	0.014725	11	-0.007211	-0.012838	0.002111	10	-0.002000	-0.000676
6548	6552	HeadForward		0	0	1		123.98604485556204	124.17949327915686	56.73350234910454	57.64668525424494	199.097000	122.805000	0.897193	0.165215	12	0.008433	-0.165000	0.032638	11	-0.017738	-0.027397	0.000932	7	-0.000291	0.000885
6552	6556	HeadForward		0	0	1		117.72682193143427	117.39865820980282	57.20828619036102	57.92840738408476	199.113000	122.775000	0.909335	0.210669	12	0.004717	-0.210617	0.008257	11	-0.002434	-0.007890	0.005309	5	0.002961	0.004406
6556	6558	HeadForward		0	0	1		109.03949839109262	109.09799230404884	54.076828775723634	52.985007810956624	199.085000	122.787000	0.904198	0.228352	12	-0.001000	-0.228350	0.001810	9	-0.001784	-0.000305	0.001613	6	0.000311	0.001583
6560	6564	HeadForward		0	0	1		121.68023577210656	121.5213174798712	54.169905090833964	53.563553568496474	199.099000	122.767000	0.912620	0.213796	12	-0.002300	-0.213783	0.007247	6	-0.000336	0.007239	0.003594	4	0.003334	0.001344
6564	6568	HeadForward		0	0	1		124.07232260584036	124.03816183556042	55.21940216613928	55.62653279554695	199.084000	122.779000	0.904934	0.166880	12	-0.002083	-0.166867	0.019737	4	0.016544	0.010763	0.004112	2	0.003501	-0.002158
6568	6572	HeadForward		0	0	1		126.42450641138564	126.10904617075626	57.90066999168929	58.45058396968416	199.074000	121.848000	0.916455	0.177426	1	0.061300	-0.166500	0.027641	2	0.025300	-0.011134	0.005227	2	0.004781	-0.002112
6572	6576	HeadForward		0	0	1		137.58123935734943	137.7270893551256	52.57677785905354	52.87477019871855	199.044000	121.786000	0.926440	0.243524	1	0.115700	-0.214283	0.041904	3	0.041209	-0.007600	0.008579	3	0.008444	0.001520
6576	6580	HeadForward		0	0	1		137.58123935734943	137.7270893551256	50.48857432076967	50.22934854807298	199.083000	121.786000	0.915733	0.312995	1	0.213883	-0.228517	0.074464	3	0.074460	0.000742	0.007981	3	0.007762	0.001854
6580	6584	HeadForward		0	0	1		137.58123935734943	137.7270893551256	43.12091828713452	43.982507673688175	199.115000	121.774000	0.919965	0.461668	2	0.409950	-0.212317	0.094040	3	0.093633	0.008744	0.007231	3	0.007104	0.001347
6584	6588	HeadForward		0	0	1		137.58123935734943	137.7270893551256	48.94819053782599	48.62620143529721	200.028000	121.776000	0.926733	0.627124	2	0.605700	-0.162517	0.113362	3	0.112737	0.011890	0.004198	9	-0.004139	0.000703
6588	6592	HeadForward		0	0	1		137.58123935734943	137.7270893551256	50.32516963814402	49.22256124570243	200.106000	120.834000	0.906856	0.861580	3	0.846533	-0.160317	0.074403	3	0.074171	0.005871	0.007587	9	-0.007566	0.000568
6592	6596	HeadForward		0	0	1		134.0179783199125	134.0902302921796	57.75209030074449	57.38335239852002	201.046000	120.837000	0.901441	0.921244	3	0.909567	-0.146217	0.054727	4	0.052766	0.014521	0.012493	9	-0.012484	-0.000472
6596	6600	HeadForward		0	0	1		129.28895782838663	129.21017709653742	58.48020341452737	57.9122507661194	202.987000	120.831000	0.882991	1.009865	3	1.003167	-0.116117	0.011569	4	0.010488	0.004882	0.015119	9	-0.014956	-0.002211
6600	6604	HeadForward		0	0	1		125.10083580771311	125.47759173480279	56.6861799322568	56.66196877371364	203.973000	120.836000	0.870731	0.980345	3	0.971333	-0.132617	0.035746	9	-0.035735	-0.000876	0.014146	9	-0.013878	-0.002737
6604	6608	HeadForward		0	0	1		124.14177384781671	176.05091094341034	53.59162609231486	53.778812465344785	205.884000	120.800000	0.873014	0.898083	3	0.890167	-0.118983	0.069815	9	-0.069535	-0.006242	0.008280	10	-0.006455	-0.005186
6608	6612	HeadForward		0	0	1		176.42959264819115	176.05091094341034	51.740798776426956	51.12429348945916	204.957000	120.794000	0.865231	0.717272	3	0.700967	-0.152067	0.089712	10	-0.083583	-0.032591	0.009482	12	-0.001347	-0.009386
6612	6616			0	0	1		176.42959264819115	176.05091094341034	49.42341226649563	49.292533304035885	206.845000	120.786000	0.894628	0.586818	2	0.538917	-0.232217	0.097156	10	-0.074379	-0.062507	0.006220	2	0.005081	-0.003587
6616	6620			0	0	1		176.42959264819115	176.05091094341034	46.91712757596307	46.99811594750496	206.864000	119.852000	0.892482	0.589089	2	0.425150	-0.407767	0.081597	11	-0.051266	-0.063481	0.006464	3	0.006348	-0.001223
6620	6624			0	0	1		176.42959264819115	176.05091094341034	38.56757044557114	39.91648070470373	206.920000	119.821000	0.892555	0.604304	1	0.311333	-0.517933	0.073632	11	-0.040047	-0.061789	0.003379	4	0.003221	0.001020
6624	6628			0	0	1		176.42959264819115	176.05091094341034	30.551075013348168	36.41160234590648	206.925000	119.809000	0.889640	0.697097	1	0.293283	-0.632400	0.061417	11	-0.026139	-0.055577	0.002868	7	-0.001055	0.002667
6628	6630			0	0	1		176.42959264819115	176.05091094341034	34.18406054609535	34.30396947848274	207.862000	118.843000	0.865417	0.747878	12	0.163667	-0.729750	0.072613	10	-0.056462	-0.045660	0.007635	7	-0.003743	0.006654
6632	6636			0	0	1		191.11457851403503	191.1911765822887	63.98850317934631	62.422015468004176	207.864000	116.921000	0.860455	0.800736	12	0.082733	-0.796450	0.044142	10	-0.039829	-0.019031	0.007216	5	0.002160	0.006885
6636	6640			0	0	1	Smile	197.753074735926	198.59871238965437	65.80128405931211	64.73291335727166	207.850000	116.918000	0.866024	0.829667	12	0.000783	-0.829667	0.044792	9	-0.044317	-0.006506	0.008719	5	0.003330	0.008058
6640	6644			0	0	1	Smile	146.3788303126352	160.98673861139403	52.884550706753835	61.90834936971561	207.867000	115.919000	0.887157	0.831418	12	-0.076400	-0.827900	0.036334	7	-0.021209	0.029501	0.014243	4	0.010455	0.009672
6644	6648			0	0	1	Smile	146.3788303126352	184.28630516198382	49.09911968936082	64.34677770337669	207.848000	114.963000	0.890023	0.720339	12	-0.090350	-0.714650	0.061057	5	0.018861	0.058071	0.016916	4	0.014483	0.008740
6648	6652			0	0	1	Smile	146.3788303126352	208.36202894119805	50.3443039538338	64.79477745251924	206.941000	113.975000	0.925034	0.568888	12	0.022750	-0.568433	0.104983	5	0.069043	0.079085	0.023368	3	0.022969	0.004299
6652	6656			0	0	1	Smile	146.3788303126352	194.08586670521376	51.481488279025164	64.77886991005239	206.926000	113.942000	0.929839	0.462988	1	0.185467	-0.424217	0.166595	4	0.145700	0.080780	0.016219	3	0.016145	0.001547
6656	6659			0	0	1	Smile	146.3788303126352	146.48304926542147	44.512815078602046	53.758321352759666	206.943000	113.028000	0.936905	0.616488	2	0.572750	-0.228067	0.201316	4	0.178727	0.092653	0.005720	4	0.005119	0.002552
6660	6664			0	0	0	Smile	146.3788303126352	146.48304926542147	36.24187052003593	40.43416066274289	207.891000	113.017000	0.920475	0.932451	3	0.930267	-0.063783	0.193163	4	0.170865	0.090096	0.008028	9	-0.007847	0.001695
6664	6668			0	0	0	Smile	146.3788303126352	146.48304926542147	27.14874615657537	35.42861007889785	208.867000	113.021000	0.911986	1.240683	3	1.235200	0.116517	0.164671	4	0.127744	0.103914	0.018847	9	-0.018307	0.004476
6668	6672			0	0	0	Smile	146.3788303126352	146.48304926542147	29.271805895250328	32.426254238953824	209.860000	113.938000	0.886707	1.440411	3	1.398567	0.344667	0.135627	5	0.058547	0.122339	0.016554	9	-0.016329	0.002724
6672	6676			0	0	0	Smile	146.3788303126352	146.48304926542147	27.313862442680232	31.883463395073434	213.745000	113.975000	0.908540	1.601743	4	1.464333	0.649083	0.131170	5	0.034305	0.126605	0.012869	10	-0.012041	-0.004540
6676	6680			0	0	0	Smile	146.3788303126352	146.48304926542147	26.337037204608396	31.32721503258565	214.751000	114.010000	0.915463	1.770414	4	1.546817	0.861233	0.084403	6	0.000076	0.084403	0.016408	11	-0.008923	-0.013769
6680	6684			0	0	0	Smile	146.3788303126352	146.48304926542147	25.01524559418705	29.114433318364604	215.707000	114.968000	0.892526	1.819424	4	1.545750	0.959667	0.043536	7	-0.023420	0.036700	0.018672	11	-0.007543	-0.017081
6684	6688			0	0	0	Smile	146.3788303126352	146.48304926542147	22.51691366523542	30.1905430296739	216.682000	116.922000	0.849585	1.741864	4	1.462517	0.946117	0.060089	10	-0.057686	-0.016822	0.019975	11	-0.007555	-0.018492
6688	6692			0	0	0	Smile	146.3788303126352	146.48304926542147	23.262472048559964	33.082958616727396	217.672000	118.844000	0.827195	1.524298	4	1.233783	0.895133	0.100955	10	-0.080679	-0.060685	0.016569	11	-0.006173	-0.015377
6692	6694			0	0	0	Smile	146.3788303126352	146.48304926542147	24.3685672176281	33.86506447760227	220.588000	119.828000	0.847681	1.347252	4	1.120450	0.748117	0.130541	11	-0.075224	-0.106688	0.011278	11	-0.005465	-0.009865
