start	end	M1:HeadMovement	M1:janej	M1:yes	M1:no	M1:word01	M1:Face	M1:pitch	M5:pitch	M1:intensity	M5:intensity	M1:x-pos	M1:y-pos	M1:weight	M1:velocity-r	M1:velocity-clock	M1:velocity-x	M1:velocity-y	M1:acceleration-r	M1:acceleration-clock	M1:acceleration-x	M1:acceleration-y	M1:jerk-r	M1:jerk-clock	M1:jerk-x	M1:jerk-y
3724	3728			0	0	1	Smile	122.62894524990278	121.68093442067276	34.296675989911016	25.343582682675894	199.079000	82.675000	0.929948	0.002934	10	-0.002833	-0.000762	0.001870	11	-0.000569	-0.001781	0.000022	1	0.000013	-0.000018
3728	3732			0	0	1	Smile	122.62894524990278	121.68093442067276	35.63510010371827	28.50533480493468	199.061000	82.682600	0.923816	0.005007	11	-0.003367	-0.003707	0.001407	11	-0.000601	-0.001272	0.000166	5	0.000091	0.000139
3732	3736			0	0	1		122.62894524990278	121.68093442067276	37.67300635611255	32.269679823869986	199.075000	82.695100	0.919970	0.007482	11	-0.004283	-0.006135	0.000893	12	-0.000113	-0.000886	0.002824	12	0.000087	-0.002823
3736	3740			0	0	1		122.62894524990278	121.68093442067276	25.843494128102368	23.57760173512139	199.076000	82.668500	0.927058	0.007828	11	-0.004850	-0.006145	0.016421	12	-0.000092	-0.016421	0.002728	12	0.000066	-0.002728
3740	3744			0	0	1		122.62894524990278	121.68093442067276	30.14521134893102	37.83255749061431	199.038000	82.653100	0.925870	0.068656	12	-0.003967	-0.068542	0.022395	12	0.000408	-0.022391	0.001256	12	0.000075	-0.001253
3744	3748			0	0	1		122.62894524990278	121.68093442067276	43.26559974857783	51.6039086773238	199.068000	82.643800	0.939789	0.113575	12	-0.003300	-0.113527	0.021160	12	0.000252	-0.021159	0.000825	6	-0.000049	0.000824
3748	3752			0	0	0		122.62894524990278	115.67511031967281	39.80820480517042	49.55942113135701	199.047000	82.640500	0.931892	0.144283	12	-0.003383	-0.144243	0.014876	12	0.000090	-0.014876	0.002607	6	-0.000066	0.002606
3752	3756			0	0	0		122.62894524990278	108.6307873150577	42.53169088720904	50.16229333939576	199.055000	82.638400	0.930038	0.159389	12	-0.002767	-0.159365	0.005456	12	-0.000005	-0.005456	0.004705	7	-0.002972	0.003647
3756	3760			0	0	0		122.62894524990278	103.74717285490094	40.2663636991202	47.677898303257685	199.040000	81.713500	0.928306	0.160378	12	-0.002800	-0.160353	0.016955	8	-0.016241	0.004866	0.004780	7	-0.003005	0.003718
3760	3764			0	0	0		122.62894524990278	103.71780266192141	37.00590848051565	45.836798914260825	199.046000	81.734100	0.927362	0.159838	11	-0.065983	-0.145583	0.027366	8	-0.022987	0.014849	0.003118	7	-0.001338	0.002817
3764	3768			0	0	0		122.62894524990278	105.45706147091559	37.041178775546875	45.28137323172803	199.049000	81.703400	0.934426	0.159370	11	-0.111183	-0.114180	0.030477	7	-0.021274	0.021823	0.001360	5	0.000927	0.000995
3768	3772			0	0	0		122.62894524990278	105.45706147091559	33.39656880522172	41.35559356787668	199.039000	81.676900	0.928689	0.156853	10	-0.141933	-0.066767	0.027711	7	-0.014908	0.023359	0.002956	2	0.002693	-0.001221
3772	3776			0	0	0		122.62894524990278	105.45706147091559	25.426342807610304	32.841025044612394	199.019000	81.667600	0.908385	0.156382	9	-0.156333	-0.003905	0.017738	7	-0.005076	0.016996	0.004781	2	0.003795	-0.002907
3776	3780			0	0	0		122.62894524990278	115.72817334412026	30.229213095880404	38.017664152848546	198.105000	81.673000	0.907159	0.156601	9	-0.156567	-0.003288	0.005624	3	0.005535	0.000998	0.004824	2	0.003722	-0.003069
3780	3784			0	0	0		122.62894524990278	115.72817334412026	29.137354183569805	35.54837140184972	198.104000	81.689100	0.911202	0.140833	9	-0.140833	-0.000087	0.015232	3	0.015219	0.000632	0.002584	3	0.002573	-0.000234
3784	3788			0	0	0		122.62894524990278	115.72817334412026	30.45084956537211	38.941325868133056	198.106000	81.694700	0.913587	0.109633	9	-0.109633	0.000017	0.021103	3	0.021097	-0.000517	0.002346	9	-0.002331	-0.000263
