start	end	F3:HeadMovement	F3:janej	F3:yes	F3:no	F3:word01	F3:Face	F3:pitch	M5:pitch	F3:intensity	M5:intensity	F3:x-pos	F3:y-pos	F3:weight	F3:velocity-r	F3:velocity-clock	F3:velocity-x	F3:velocity-y	F3:acceleration-r	F3:acceleration-clock	F3:acceleration-x	F3:acceleration-y	F3:jerk-r	F3:jerk-clock	F3:jerk-x	F3:jerk-y
7500	7504			0	0	0		118.80782633858846	118.80782633858846	29.88179176986847	29.88179176986847	389.552000	107.828000	0.949390	0.226165	6	-0.004667	0.226117	0.002849	12	0.000579	-0.002789	0.002195	12	0.000031	-0.002195
7504	7508			0	0	0		118.80782633858846	118.80782633858846	26.31208958123654	26.31208958123654	389.573000	108.750000	0.943466	0.160620	6	-0.002517	0.160600	0.022701	12	0.001076	-0.022676	0.003549	12	-0.000048	-0.003549
7508	7512			0	0	0		118.80782633858846	118.80782633858846	22.636095787626466	22.636095787626466	389.551000	108.761000	0.946617	0.144434	6	-0.000250	0.144433	0.015293	12	0.000325	-0.015289	0.000582	7	-0.000227	0.000536
7512	7516			0	0	0		118.80782633858846	118.80782633858846	22.051041971582368	22.051041971582368	389.554000	108.749000	0.944821	0.113938	6	-0.001050	0.113933	0.021159	12	-0.000487	-0.021154	0.000625	12	-0.000160	-0.000605
7516	7518			0	0	0		118.80782633858846	118.80782633858846	23.758253375596293	23.758253375596293	389.563000	108.759000	0.947853	0.068417	6	-0.002633	0.068367	0.021738	12	-0.000643	-0.021728	0.001432	6	-0.000017	0.001432
7520	7524			0	0	1		118.80782633858846	118.80782633858846	22.573079414318986	22.573079414318986	389.560000	108.768000	0.942845	0.010283	7	-0.004317	0.009333	0.015090	12	-0.000495	-0.015082	0.002913	6	0.000105	0.002911
7524	7528			0	0	1		118.80782633858846	118.80782633858846	34.470428394906044	34.470428394906044	389.569000	108.794000	0.941679	0.011732	7	-0.003383	0.011233	0.000646	5	0.000235	0.000601	0.005818	6	0.000146	0.005816
7528	7532			0	0	1		118.80782633858846	118.80782633858846	27.623500298346272	27.623500298346272	389.541000	108.793000	0.942443	0.012596	6	-0.002933	0.012250	0.016536	6	0.000182	0.016535	0.002861	6	0.000065	0.002860
7532	7536			0	0	1		118.80782633858846	118.80782633858846	23.455444144788693	23.455444144788693	389.526000	108.800000	0.934833	0.073900	6	-0.002717	0.073850	0.022547	6	0.000472	0.022542	0.001842	12	0.000200	-0.001831
7536	7540			0	0	1		118.80782633858846	118.80782633858846	51.89899021935094	51.89899021935094	389.532000	108.830000	0.928352	0.119897	6	-0.001800	0.119883	0.004773	5	0.001295	0.004594	0.005131	1	0.003257	-0.003964
7540	7544			0	0	1		258.7272747508743	258.7272747508743	51.963493758224814	51.963493758224814	389.540000	108.842000	0.914923	0.086046	6	0.001483	0.086033	0.020608	2	0.018566	-0.008943	0.005243	1	0.003090	-0.004236
7544	7548			0	0	1		258.7272747508743	258.7272747508743	54.51776916356106	54.51776916356106	389.552000	108.838000	0.916313	0.087924	4	0.070517	0.052517	0.030887	2	0.025111	-0.017985	0.003368	1	0.001328	-0.003095
7548	7552			0	0	1		283.1272195664975	283.1272195664975	56.204364296749134	56.204364296749134	389.545000	109.781000	0.906616	0.121747	3	0.120517	0.017267	0.032636	2	0.023401	-0.022748	0.002442	2	0.002185	-0.001091
7552	7556			0	0	1		222.0636598050117	222.0636598050117	49.52410109732979	49.52410109732979	389.542000	109.793000	0.911050	0.154932	3	0.153833	-0.018417	0.040403	2	0.033645	-0.022371	0.001396	6	0.000298	0.001364
7556	7560			0	0	1		222.0636598050117	222.0636598050117	30.919212901547304	30.919212901547304	389.576000	108.842000	0.919440	0.242479	3	0.236950	-0.051483	0.034668	2	0.030437	-0.016597	0.009466	4	0.006948	0.006429
7560	7564			0	0	1		222.0636598050117	222.0636598050117	25.767736026489292	25.767736026489292	390.555000	108.833000	0.902205	0.298809	2	0.287583	-0.081133	0.070291	3	0.069613	0.009740	0.010726	4	0.007797	0.007366
7564	7568			0	0	1		222.0636598050117	222.0636598050117	23.632161127795396	23.632161127795396	390.551000	108.818000	0.906943	0.505111	3	0.502917	-0.047033	0.095165	4	0.090417	0.029682	0.007249	5	0.004926	0.005319
7568	7569			0	0	1		222.0636598050117	222.0636598050117	27.258236817629218	27.258236817629218	390.572000	108.809000	0.903851	0.703063	3	0.701383	0.048567	0.104680	4	0.093881	0.046305	0.003585	10	-0.002812	-0.002223
7572	7576			0	0	1		222.0636598050117	222.0636598050117	35.69858449966147	35.69858449966147	391.573000	108.813000	0.881186	0.879003	3	0.866900	0.145367	0.068657	3	0.066653	0.016467	0.011734	11	-0.007554	-0.008980
7576	7580			0	0	1		222.0636598050117	222.0636598050117	51.077320080957904	51.077320080957904	391.586000	108.845000	0.865016	0.925600	3	0.920217	0.099683	0.044412	2	0.040881	-0.017353	0.015064	10	-0.012329	-0.008655
7580	7584			0	0	1		222.0636598050117	222.0636598050117	43.14921441683929	43.14921441683929	394.553000	109.807000	0.852108	1.003021	3	1.001650	0.052417	0.029431	12	0.006491	-0.028706	0.012752	10	-0.012286	-0.003415
7584	7588			0	0	1		222.0636598050117	222.0636598050117	39.854932020459366	39.854932020459366	395.559000	109.793000	0.882446	0.970817	3	0.970817	0.001217	0.046328	11	-0.032441	-0.033075	0.013131	9	-0.013129	-0.000205
7588	7592			0	0	1		222.0636598050117	222.0636598050117	49.7705511788276	49.7705511788276	396.572000	109.799000	0.915202	0.888345	3	0.886867	-0.051233	0.074742	10	-0.068462	-0.029991	0.005656	8	-0.004747	0.003074
7592	7596			0	0	1		222.0636598050117	222.0636598050117	50.158783655625214	50.158783655625214	396.604000	108.852000	0.915474	0.760753	3	0.753700	-0.103350	0.069405	10	-0.066596	-0.019548	0.005792	5	0.001942	0.005456
7596	7599			0	0	1		222.0636598050117	222.0636598050117	40.50853750996268	40.50853750996268	397.559000	108.842000	0.927458	0.590821	2	0.570667	-0.153000	0.065442	9	-0.065409	-0.002064	0.003311	5	0.001329	0.003032
7600	7604	SideTurn		0	0	1		222.0636598050117	222.0636598050117	48.56535444972245	48.56535444972245	397.631000	108.804000	0.917473	0.517841	3	0.503183	-0.122333	0.047871	9	-0.047590	0.005179	0.002293	12	-0.000227	-0.002281
7604	7608	SideTurn		0	0	1		222.0636598050117	222.0636598050117	47.5350312260764	47.5350312260764	398.578000	108.793000	0.915280	0.392899	2	0.367433	-0.139150	0.075992	9	-0.073828	-0.018009	0.022469	11	-0.012453	-0.018703
7608	7612	SideTurn		0	0	1		222.0636598050117	222.0636598050117	48.255342470702686	48.255342470702686	398.590000	108.789000	0.914041	0.274272	2	0.196283	-0.191567	0.154982	10	-0.118522	-0.099859	0.027129	11	-0.018775	-0.019583
7612	7616	SideTurn		0	0	1		222.0636598050117	222.0636598050117	48.0783592888273	48.0783592888273	399.580000	108.780000	0.897882	0.551776	12	-0.119183	-0.538750	0.242694	10	-0.187777	-0.153753	0.015424	11	-0.010353	-0.011432
7616	7620	SideTurn		0	0	1		222.0636598050117	222.0636598050117	51.357977971002626	51.357977971002626	399.603000	108.766000	0.890226	1.008465	11	-0.538217	-0.852833	0.240506	10	-0.183286	-0.155723	0.008429	4	0.006225	0.005682
7620	7624	SideTurn		0	0	1		252.54956128648325	252.54956128648325	52.63932080450087	52.63932080450087	398.584000	107.811000	0.920194	1.414168	11	-0.868700	-1.115900	0.181449	10	-0.142423	-0.112425	0.027356	4	0.022240	0.015930
7624	7628	SideTurn		0	0	1		252.54956128648325	252.54956128648325	39.38557872642329	39.38557872642329	397.543000	106.774000	0.901941	1.622297	11	-1.035200	-1.249083	0.073397	11	-0.045600	-0.057513	0.041443	4	0.031606	0.026807
7628	7632	SideTurn		0	0	1		252.54956128648325	252.54956128648325	55.08557464921033	55.08557464921033	395.581000	102.780000	0.863435	1.672838	11	-1.035900	-1.313507	0.052427	4	0.040759	0.032975	0.033982	5	0.022508	0.025459
7632	7636	SideTurn		0	0	0	Laughter	278.9444152702986	278.9444152702986	52.977810270607876	52.977810270607876	392.578000	101.771000	0.860352	1.456729	11	-0.870183	-1.168263	0.129058	5	0.086540	0.095744	0.022603	5	0.013362	0.018231
7636	7640	SideTurn		0	0	0	Laughter	278.9444152702986	278.9444152702986	50.56551224297765	50.56551224297765	392.571000	100.816000	0.874940	1.203655	11	-0.734067	-0.953903	0.174037	5	0.105135	0.138692	0.007108	7	-0.003164	0.006364
7640	7644	SideTurn		0	0	0	Laughter	278.9444152702986	278.9444152702986	46.57310370467734	46.57310370467734	392.582000	100.781000	0.875113	0.867660	11	-0.550750	-0.670453	0.161574	5	0.078258	0.141358	0.013818	10	-0.012267	-0.006359
7644	7648	SideTurn		0	0	0	Laughter	278.9444152702986	278.9444152702986	43.08092265534782	43.08092265534782	393.555000	99.814400	0.888079	0.526201	10	-0.401567	-0.340047	0.120647	5	0.045383	0.111786	0.019378	11	-0.013692	-0.013713
7648	7652	SideTurn		0	0	0	Laughter	278.9444152702986	278.9444152702986	41.435515226048025	41.435515226048025	393.555000	100.727000	0.893905	0.375516	10	-0.300400	-0.225327	0.045685	6	0.001552	0.045659	0.017371	11	-0.009823	-0.014327
7652	7656	SideTurn		0	0	0	Laughter	278.9444152702986	278.9444152702986	41.66718009496509	41.66718009496509	391.576000	99.768000	0.898058	0.394640	10	-0.367033	-0.145008	0.041020	7	-0.027735	0.030223	0.004133	12	0.000450	-0.004108
7656	7660	SideTurn		0	0	0	Laughter	278.9444152702986	278.9444152702986	43.99713473391972	43.99713473391972	391.551000	99.748600	0.899496	0.414880	10	-0.400333	-0.108897	0.018667	6	0.002051	0.018554	0.011573	3	0.011329	-0.002366
7660	7664	SideTurn		0	0	0	Laughter	278.9444152702986	278.9444152702986	42.40318495674083	42.40318495674083	390.582000	99.733600	0.900847	0.404741	9	-0.400583	-0.057867	0.039179	4	0.035029	0.017550	0.009080	3	0.009049	-0.000741
7664	7668	SideTurn		0	0	0	Laughter	278.9444152702986	278.9444152702986	41.636515547500395	41.636515547500395	390.574000	99.730700	0.905476	0.291941	9	-0.283700	-0.068875	0.065774	3	0.065131	0.009178	0.003458	2	0.003209	-0.001288
7668	7672			0	0	0	Laughter	227.24770761692218	227.24770761692218	61.96253547719596	61.96253547719596	390.559000	99.713600	0.901344	0.117201	9	-0.117200	-0.000557	0.061418	4	0.058340	0.019198	0.006134	8	-0.005361	0.002981
7672	7676			0	0	0	Laughter	247.4334455904001	247.4334455904001	54.82925823514067	54.82925823514067	390.563000	99.729900	0.913873	0.066384	9	-0.066183	0.005163	0.031560	4	0.025302	0.018864	0.007709	9	-0.007708	-0.000109
7676	7680			0	0	0	Laughter	247.4334455904001	247.4334455904001	47.26346066013604	47.26346066013604	390.543000	99.725900	0.917152	0.071771	6	0.001333	0.071758	0.030996	5	0.018374	0.024963	0.003409	8	-0.003173	0.001246
7680	7684			0	0	0	Laughter	247.4334455904001	247.4334455904001	52.77350605648509	52.77350605648509	390.574000	99.739800	0.911950	0.122027	6	0.004417	0.121947	0.023648	6	0.001282	0.023613	0.002099	6	-0.000131	0.002095
7684	7688			0	0	0	Laughter	229.6740916304772	229.6740916304772	60.250583960265956	60.250583960265956	390.573000	99.770300	0.927456	0.157241	6	0.006567	0.157103	0.037669	5	0.017565	0.033323	0.002895	3	0.002890	0.000168
7688	7692			0	0	0	Laughter	303.39478724647097	303.39478724647097	51.04861323986199	51.04861323986199	390.569000	99.790900	0.921954	0.248417	5	0.071250	0.237980	0.037816	5	0.023627	0.029527	0.002910	1	0.001233	-0.002636
7692	7696			0	0	0	Laughter	303.39478724647097	303.39478724647097	50.696645626272876	50.696645626272876	390.596000	100.734000	0.902158	0.311228	5	0.119533	0.287358	0.027967	4	0.022209	0.016998	0.004894	12	-0.000988	-0.004793
7696	7700			0	0	0	Laughter	303.39478724647097	303.39478724647097	55.7039384175982	55.7039384175982	390.602000	100.753000	0.898190	0.337754	5	0.149933	0.302652	0.014828	3	0.014828	-0.000059	0.006329	11	-0.002858	-0.005647
7700	7704			0	0	0	Laughter	303.39478724647097	303.39478724647097	58.01873242024576	58.01873242024576	390.603000	100.786000	0.896718	0.330217	5	0.164833	0.286135	0.017590	1	0.005164	-0.016815	0.001863	11	-0.000650	-0.001746
7704	7708			0	0	0	Laughter	303.39478724647097	303.39478724647097	50.139847438314796	50.139847438314796	391.567000	101.757000	0.867600	0.289582	5	0.164233	0.238507	0.016950	1	0.011395	-0.012548	0.003923	9	-0.003897	0.000448
7708	7712			0	0	0	Laughter	303.39478724647097	303.39478724647097	46.66899945212111	46.66899945212111	391.568000	101.775000	0.864445	0.308043	5	0.213400	0.222150	0.013268	11	-0.009086	-0.009668	0.004781	8	-0.004532	0.001524
7712	7716			0	0	0	Laughter	303.39478724647097	303.39478724647097	60.08704386600599	60.08704386600599	391.576000	101.780000	0.856144	0.287168	5	0.164667	0.235267	0.023868	9	-0.023829	-0.001374	0.006497	9	-0.006363	0.001314
7716	7719			0	0	0	Laughter	245.09541369189847	245.09541369189847	38.4819898632088	38.4819898632088	391.563000	101.799000	0.854680	0.237936	5	0.098917	0.216400	0.049269	9	-0.048444	-0.008979	0.004113	10	-0.003890	-0.001336
7720	7724			0	0	0	Laughter	245.09541369189847	245.09541369189847	29.819351255975242	29.819351255975242	391.579000	101.809000	0.848050	0.174255	7	-0.049700	0.167017	0.053660	9	-0.052288	-0.012056	0.004694	11	-0.002677	-0.003856
7724	7728	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	23.911173979355212	23.911173979355212	392.582000	102.762000	0.845614	0.202442	7	-0.117200	0.165067	0.057357	10	-0.052423	-0.023274	0.004072	12	0.000768	-0.003999
7728	7732	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	23.91637059257361	23.91637059257361	391.583000	102.768000	0.842876	0.247242	8	-0.232733	0.083450	0.065481	10	-0.051466	-0.040484	0.007332	12	-0.000483	-0.007316
7732	7736	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	24.079725931065262	24.079725931065262	391.567000	102.773000	0.848150	0.316701	9	-0.316700	-0.000567	0.082456	11	-0.053295	-0.062917	0.004931	2	0.003710	-0.003249
7736	7740	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	23.58430847188879	23.58430847188879	390.564000	102.779000	0.862192	0.457008	10	-0.432817	-0.146717	0.074361	11	-0.036697	-0.064675	0.008089	4	0.007642	0.002652
7740	7744	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	25.01044895216743	25.01044895216743	390.566000	102.775000	0.856477	0.574571	10	-0.501933	-0.279633	0.047687	12	-0.007017	-0.047168	0.007881	4	0.006318	0.004711
7744	7748	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	23.81354854864447	23.81354854864447	389.594000	101.812000	0.887349	0.541274	10	-0.438783	-0.316933	0.031420	1	0.011686	-0.029166	0.008299	5	0.004636	0.006883
7748	7752	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	23.991497104882384	23.991497104882384	389.564000	101.779000	0.911526	0.596753	10	-0.456317	-0.384563	0.017544	1	0.009555	-0.014714	0.005633	6	0.000940	0.005554
7752	7756	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	22.522790789476442	22.522790789476442	388.595000	100.823000	0.933327	0.572195	10	-0.407600	-0.401583	0.023040	3	0.022527	0.004834	0.006453	5	0.002758	0.005834
7756	7760	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	39.60228025698888	39.60228025698888	388.538000	100.765000	0.935983	0.527887	10	-0.375483	-0.371048	0.033611	4	0.024153	0.023374	0.005051	9	-0.004879	0.001306
7760	7764	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	32.59860485366506	32.59860485366506	388.508000	100.747000	0.926653	0.413209	10	-0.293117	-0.291247	0.017134	6	0.001124	0.017098	0.007597	9	-0.007496	-0.001236
7764	7768	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	32.35862177844937	32.35862177844937	387.528000	99.780800	0.895602	0.481293	10	-0.371483	-0.306012	0.034488	9	-0.033864	0.006535	0.009881	9	-0.009705	-0.001861
7768	7772	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	31.801198833665456	31.801198833665456	387.528000	99.786900	0.902967	0.527064	10	-0.451367	-0.272148	0.053754	9	-0.052598	0.011091	0.003431	9	-0.003389	0.000539
7772	7776	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	33.948954182184224	33.948954182184224	387.523000	99.746200	0.899114	0.652740	10	-0.595067	-0.268263	0.056091	9	-0.055551	0.007760	0.000770	7	-0.000489	0.000595
7776	7780	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	34.77459731480546	34.77459731480546	387.514000	99.732000	0.892759	0.702506	10	-0.661717	-0.235893	0.047692	8	-0.043894	0.018651	0.007362	4	0.006924	0.002502
7780	7784	HeadOther		0	0	0	Laughter	245.09541369189847	245.09541369189847	40.658045901623154	40.658045901623154	385.555000	98.756500	0.852115	0.731888	9	-0.711833	-0.170157	0.029458	7	-0.017847	0.023436	0.010319	3	0.010272	0.000984
7784	7788			0	0	0	Laughter	245.09541369189847	245.09541369189847	45.70740564297223	45.70740564297223	384.560000	98.763300	0.859452	0.760778	9	-0.745450	-0.151945	0.019359	5	0.008647	0.017321	0.011884	3	0.011542	0.002830
7788	7792			0	0	0	Laughter	245.09541369189847	245.09541369189847	46.7253971514282	46.7253971514282	383.563000	98.754700	0.858335	0.706708	9	-0.697283	-0.115032	0.065463	4	0.051286	0.040684	0.009372	4	0.008536	0.003870
7792	7796			0	0	0	Laughter	245.09541369189847	245.09541369189847	45.41497880326023	45.41497880326023	383.532000	98.737400	0.860764	0.566602	9	-0.566600	-0.001582	0.080725	4	0.064890	0.048019	0.001965	3	0.001958	-0.000172
7796	7800			0	0	0	Laughter	245.09541369189847	245.09541369189847	45.64493877976173	45.64493877976173	382.566000	98.753500	0.881041	0.431427	8	-0.416483	0.112563	0.075687	4	0.064383	0.039791	0.005791	10	-0.004190	-0.003998
7800	7804			0	0	0	Laughter	245.09541369189847	245.09541369189847	45.521455895432226	45.521455895432226	382.553000	98.750000	0.880211	0.361218	8	-0.330900	0.144858	0.039263	4	0.035809	0.016103	0.009295	10	-0.007175	-0.005909
7804	7808			0	0	0	Laughter	245.09541369189847	245.09541369189847	44.734174322659506	44.734174322659506	382.536000	98.765200	0.891152	0.309350	8	-0.263350	0.162308	0.025870	3	0.025121	0.006180	0.004743	11	-0.002729	-0.003879
7808	7812			0	0	0	Laughter	245.09541369189847	245.09541369189847	43.679093354884586	43.679093354884586	382.532000	99.708700	0.913867	0.281418	8	-0.228867	0.163757	0.019513	3	0.018872	-0.004962	0.003993	12	-0.000863	-0.003898
7812	7816			0	0	0	Laughter	245.09541369189847	245.09541369189847	42.83314851458596	42.83314851458596	381.587000	99.727500	0.925026	0.221148	8	-0.163733	0.148653	0.026886	2	0.022276	-0.015053	0.002775	1	0.000731	-0.002677
7816	7817			0	0	0	Laughter	245.09541369189847	245.09541369189847	40.13031586623826	40.13031586623826	381.586000	99.718000	0.911339	0.190197	8	-0.148783	0.118483	0.026341	1	0.015867	-0.021026	0.000752	11	-0.000267	-0.000703
7820	7824			0	0	0	Laughter	245.09541369189847	245.09541369189847	33.731587817381744	33.731587817381744	381.567000	99.727200	0.931739	0.136595	8	-0.115167	0.073450	0.031576	2	0.022618	-0.022034	0.004369	6	0.000886	0.004279
7824	7828			0	0	0	Laughter	245.09541369189847	245.09541369189847	24.034002738472854	24.034002738472854	381.569000	99.738900	0.940321	0.067977	9	-0.066733	0.012945	0.023825	3	0.023823	0.000321	0.005979	6	-0.001263	0.005844
7828	7832			0	0	0	Laughter	245.09541369189847	245.09541369189847	21.15732671642743	21.15732671642743	381.569000	99.758300	0.943165	0.074263	6	-0.002317	0.074227	0.028718	5	0.017690	0.022623	0.001222	6	0.000138	0.001215
7832	7840			0	0	0	Laughter	245.09541369189847	245.09541369189847	19.83351519405195	19.83351519405195	381.533000	99.767400	0.948054	0.120421	6	0.000483	0.120420	0.018779	4	0.018086	0.005055	0.000960	12	0.000074	-0.000957
7836	7844			0	0	0	Laughter	245.09541369189847	245.09541369189847	19.19174550957858	19.19174550957858	381.571000	99.802300	0.950484	0.110934	5	0.067100	0.088340	0.025969	4	0.024782	0.007762	0.004569	2	0.004408	-0.001201
7840	7844			0	0	0	Laughter	245.09541369189847	245.09541369189847	19.19174550957858	19.19174550957858	381.569000	99.814300	0.950958	0.165913	5	0.116967	0.117668	0.040423	3	0.040051	0.005472	0.002674	2	0.002141	-0.001602
7844	7848			0	0	0	Laughter	245.09541369189847	245.09541369189847	19.19012608214944	19.19012608214944	381.572000	100.724000	0.945177	0.251654	4	0.214833	0.131058	0.039984	3	0.039984	0.000196	0.002298	11	-0.001428	-0.001800
7848	7852			0	0	0	Laughter	245.09541369189847	245.09541369189847	37.729932253998484	37.729932253998484	381.589000	100.728000	0.938996	0.309559	4	0.281133	0.129580	0.029320	3	0.028710	-0.005953	0.002217	10	-0.001718	-0.001401
7852	7856			0	0	0	Laughter	245.09541369189847	245.09541369189847	42.83026034276947	42.83026034276947	382.548000	99.815900	0.922653	0.332677	4	0.313067	0.112532	0.029174	2	0.027216	-0.010509	0.000820	11	-0.000517	-0.000636
7856	7860			0	0	0	Laughter	245.09541369189847	245.09541369189847	45.94141866210401	45.94141866210401	382.561000	100.750000	0.917169	0.388307	3	0.379083	0.084132	0.033629	2	0.031383	-0.012081	0.002145	9	-0.002116	0.000356
7860	7864			0	0	0	Laughter	245.09541369189847	245.09541369189847	44.7525031188356	44.7525031188356	383.527000	100.752000	0.902953	0.463280	3	0.461550	0.040003	0.020968	2	0.018944	-0.008988	0.004334	9	-0.004221	0.000980
7864	7868			0	0	0	Laughter	245.09541369189847	245.09541369189847	35.72261294627901	35.72261294627901	383.543000	100.758000	0.896635	0.482370	3	0.479133	0.055788	0.001167	6	-0.000166	0.001155	0.002097	8	-0.001998	0.000636
7868	7872			0	0	0	Laughter	245.09541369189847	245.09541369189847	28.5050832327306	28.5050832327306	383.566000	100.763000	0.890305	0.439023	3	0.433300	0.070657	0.006788	12	-0.000237	-0.006784	0.002227	11	-0.001480	-0.001664
7872	7876			0	0	0	Laughter	245.09541369189847	245.09541369189847	40.616421222246935	40.616421222246935	384.538000	100.798000	0.880850	0.466569	3	0.466500	0.008050	0.016339	12	0.000436	-0.016333	0.003120	5	0.000916	0.002983
7876	7880			0	0	0	Laughter	245.09541369189847	245.09541369189847	41.874227586746464	41.874227586746464	385.529000	100.796000	0.881471	0.435366	3	0.435283	0.008467	0.016173	6	0.000865	0.016150	0.003296	7	-0.001547	0.002911
7880	7884			0	0	0	Laughter	245.09541369189847	245.09541369189847	39.53608517963511	39.53608517963511	385.542000	100.803000	0.876526	0.486678	3	0.481550	0.070467	0.006023	6	0.000486	0.006003	0.002665	10	-0.002058	-0.001693
7884	7888			0	0	0	Laughter	245.09541369189847	245.09541369189847	31.767694414468455	31.767694414468455	385.562000	100.804000	0.876683	0.467314	3	0.464267	0.053283	0.018728	9	-0.018639	-0.001823	0.001433	8	-0.001184	0.000809
7888	7892			0	0	0	Laughter	245.09541369189847	245.09541369189847	41.98625713949855	41.98625713949855	386.542000	100.801000	0.881079	0.384789	3	0.383167	0.035300	0.017022	8	-0.014368	0.009127	0.001382	5	0.000766	0.001151
7892	7900			0	0	0	Laughter	245.09541369189847	245.09541369189847	41.078974086022306	41.078974086022306	386.558000	100.825000	0.873488	0.389196	3	0.380517	0.081733	0.013750	7	-0.004661	0.012936	0.000969	4	0.000903	0.000351
7896	7904			0	0	0	Laughter	245.09541369189847	245.09541369189847	24.250982071601058	24.250982071601058	387.512000	101.765000	0.874219	0.409763	4	0.393950	0.112733	0.012381	7	-0.006209	0.010712	0.002539	10	-0.002419	-0.000772
7900	7904			0	0	0	Laughter	245.09541369189847	245.09541369189847	24.250982071601058	24.250982071601058	387.535000	100.823000	0.891460	0.383693	4	0.361583	0.128367	0.024670	9	-0.024031	0.005577	0.006370	7	-0.004142	0.004840
7904	7908			0	0	0	Laughter	245.09541369189847	245.09541369189847	21.330491323897412	21.330491323897412	387.547000	100.821000	0.893801	0.308762	4	0.280500	0.129050	0.048063	7	-0.033938	0.034033	0.014180	6	-0.001662	0.014082
7908	7912			0	0	0	Laughter	245.09541369189847	245.09541369189847	22.361747260332518	22.361747260332518	388.504000	101.758000	0.907091	0.338247	5	0.231817	0.246317	0.099137	7	-0.029531	0.094636	0.008061	7	-0.002590	0.007634
7912	7916	Nod		0	0	0	Laughter	245.09541369189847	245.09541369189847	26.32660103188617	26.32660103188617	388.498000	101.769000	0.898869	0.536056	5	0.150883	0.514383	0.106214	7	-0.050058	0.093678	0.014405	12	0.000128	-0.014404
7916	7920	Nod		0	0	0	Laughter	245.09541369189847	245.09541369189847	25.75964167327903	25.75964167327903	388.537000	101.773000	0.930501	0.697130	6	0.051833	0.695200	0.030704	9	-0.030551	0.003061	0.027060	12	0.003815	-0.026790
