start	end	F1:HeadMovement	F1:janej	F1:yes	F1:no	F1:word01	F1:Face	F1:pitch	M6:pitch	F1:intensity	M6:intensity	F1:x-pos	F1:y-pos	F1:weight	F1:velocity-r	F1:velocity-clock	F1:velocity-x	F1:velocity-y	F1:acceleration-r	F1:acceleration-clock	F1:acceleration-x	F1:acceleration-y	F1:jerk-r	F1:jerk-clock	F1:jerk-x	F1:jerk-y
13800	13804			0	0	0		197.51864812943438	186.96957619191627	18.025403243828844	16.498883233593926	387.846000	87.546500	0.893972	0.290751	8	-0.260517	0.129102	0.007748	3	0.007655	-0.001198	0.006122	1	0.003542	-0.004994
13804	13808			0	0	0		197.51864812943438	186.96957619191627	18.466588101813027	16.64317925421927	387.842000	88.500400	0.902608	0.246445	8	-0.226717	0.096617	0.032974	1	0.017998	-0.027629	0.002515	3	0.002440	-0.000608
13808	13812			0	0	0		197.51864812943438	186.96957619191627	30.157334944671845	20.854719926823847	386.924000	87.556600	0.896078	0.172725	8	-0.165383	0.049823	0.023052	3	0.022562	-0.004729	0.003923	6	0.000829	0.003834
13812	13816			0	0	0		197.51864812943438	186.96957619191627	30.157334944671845	20.854719926823847	386.922000	88.502900	0.908071	0.159083	8	-0.146017	0.063138	0.016538	3	0.016465	-0.001555	0.001648	12	-0.000253	-0.001629
13816	13820			0	0	0		197.51864812943438	186.96957619191627	50.059600090524555	49.65034318701403	386.889000	87.572000	0.896887	0.129133	8	-0.112083	0.064130	0.027241	2	0.022573	-0.015249	0.001570	5	0.000674	0.001418
13820	13824			0	0	0		183.89638571431564	188.134346012449	55.10334325135076	53.25238068523688	386.909000	88.502600	0.908021	0.066773	9	-0.065083	-0.014927	0.023087	3	0.022946	-0.002542	0.001616	10	-0.001502	-0.000598
13824	13828			0	0	0		179.09318793015058	174.25309182149172	47.68048996855242	51.73205734608261	386.874000	87.572000	0.896794	0.047687	6	-0.003567	0.047553	0.016846	2	0.016226	-0.004529	0.003558	8	-0.003129	0.001694
13828	13832			0	0	0		179.09318793015058	160.5121189421593	44.65841357671985	50.26266862757795	386.902000	88.497500	0.910228	0.031641	12	-0.003733	-0.031420	0.005662	12	-0.000542	-0.005636	0.006033	9	-0.006026	0.000306
13832	13836			0	0	0		179.09318793015058	177.1932168507863	41.691018320268256	47.87559386585198	386.898000	88.503000	0.905548	0.031406	6	-0.005333	0.030950	0.020048	8	-0.016744	0.011026	0.002758	6	-0.000050	0.002757
13836	13840			0	0	0		179.09318793015058	177.1932168507863	34.74217053878982	31.58641368156069	386.899000	87.569400	0.903241	0.070272	9	-0.068433	0.015972	0.007523	8	-0.007179	0.002247	0.003566	11	-0.001290	-0.003325
13840	13844			0	0	0		179.09318793015058	177.1932168507863	34.74217053878982	31.58641368156069	386.885000	88.505800	0.903674	0.081487	7	-0.052383	0.062418	0.015552	9	-0.015147	-0.003527	0.004817	12	-0.000640	-0.004774
13844	13848			0	0	0		179.09318793015058	177.1932168507863	26.037848296695763	20.610610829382946	386.868000	87.565100	0.893164	0.104796	10	-0.099883	-0.031710	0.042167	11	-0.016265	-0.038904	0.012667	12	0.000519	-0.012656
13848	13852			0	0	0		179.09318793015058	177.1932168507863	21.52819040966172	17.236039808502838	386.835000	88.504500	0.884709	0.171816	10	-0.130017	-0.112323	0.070119	12	-0.011907	-0.069101	0.012593	11	-0.007343	-0.010231
13852	13856			0	0	0		179.09318793015058	177.1932168507863	23.60704536426383	18.592711696526074	385.932000	88.508300	0.881620	0.326573	11	-0.147150	-0.291542	0.116534	11	-0.055001	-0.102738	0.011462	10	-0.009785	-0.005970
13856	13860			0	0	0		179.09318793015058	177.1932168507863	23.60704536426383	18.592711696526074	386.855000	88.500500	0.887793	0.645220	11	-0.339783	-0.548503	0.135342	11	-0.083735	-0.106329	0.008012	9	-0.007829	0.001704
13860	13864			0	0	0		179.09318793015058	177.1932168507863	31.405471218090195	22.13692761985525	385.932000	87.554600	0.870439	0.852533	11	-0.534067	-0.664518	0.124451	10	-0.096817	-0.078195	0.012647	6	-0.000126	0.012647
13864	13868			0	0	0		179.09318793015058	177.1932168507863	38.26454174951386	28.038077841345498	385.922000	86.596100	0.856240	1.102067	11	-0.713400	-0.840007	0.090511	10	-0.077839	-0.046187	0.018258	5	0.008563	0.016125
13868	13872			0	0	0		179.09318793015058	177.1932168507863	36.44383267798464	27.196758586664004	385.877000	84.634800	0.854647	1.170514	11	-0.797750	-0.856562	0.045284	8	-0.040055	0.021125	0.024544	5	0.014948	0.019467
13872	13875	SideTurn		0	0	0		179.09318793015058	177.1932168507863	31.475510642333386	22.262992764035182	382.988000	83.668600	0.854062	1.158223	10	-0.859533	-0.776327	0.067732	6	0.003234	0.067654	0.023781	4	0.020548	0.011971
13876	13880	SideTurn		0	0	1		179.09318793015058	177.1932168507863	44.870863137285006	51.48745823620622	382.003000	83.637100	0.867833	0.970271	10	-0.762783	-0.599657	0.126155	5	0.081654	0.096165	0.026605	4	0.025652	0.007057
13880	13884	SideTurn		0	0	1		213.82288690522086	177.227473280181	55.51974940118469	46.19108690699994	381.028000	82.703700	0.902600	0.710258	10	-0.583617	-0.404793	0.184022	4	0.147754	0.109694	0.010838	3	0.010779	-0.001134
13884	13888	SideTurn		0	0	1		216.6047335404461	205.7107057942057	55.51974940118469	46.19108690699994	381.034000	82.698100	0.908018	0.256082	10	-0.210133	-0.146362	0.190031	4	0.163284	0.097211	0.003707	1	0.001278	-0.003480
13888	13892	SideTurn		0	0	1		222.54417748982925	261.51499914955053	48.07837606099422	38.373629755378985	381.051000	82.693600	0.892799	0.129073	3	0.129067	-0.001305	0.170674	4	0.151442	0.078708	0.013452	10	-0.009721	-0.009298
13892	13896	SideTurn		0	0	1		269.18231289594326	261.51499914955053	48.02711729497563	37.05545135411371	381.055000	82.696200	0.893457	0.369817	4	0.340533	0.144227	0.106848	4	0.096178	0.046543	0.021293	9	-0.021109	-0.002795
13896	13899	SideTurn		0	0	1		287.26882370344754	261.51499914955053	48.21365186227064	38.12607313465226	381.995000	82.700400	0.884111	0.558411	4	0.517850	0.208937	0.066023	5	0.036338	0.055124	0.014996	9	-0.014679	-0.003070
13900	13904	SideTurn		0	0	1		287.26882370344754	261.51499914955053	49.35073400053025	35.65145531227778	383.938000	83.638500	0.857590	0.596595	4	0.502217	0.322032	0.035402	6	-0.000916	0.035391	0.012702	11	-0.008785	-0.009175
13904	13908	SideTurn		0	0	1		287.26882370344754	261.51499914955053	40.28085918283259	27.984132848120908	382.984000	83.650100	0.862636	0.634052	4	0.502250	0.386997	0.009454	8	-0.009037	0.002774	0.006891	11	-0.003989	-0.005619
13908	13912			0	0	1		260.35431588285115	261.51499914955053	59.7170088235493	50.572857115595625	383.956000	84.618800	0.835746	0.606076	4	0.501917	0.339717	0.024058	10	-0.022563	-0.008350	0.008259	12	-0.001985	-0.008017
13912	13916			0	0	1		128.62534641234245	128.6904379635953	59.7170088235493	50.572857115595625	384.917000	83.683400	0.848949	0.532754	4	0.421817	0.325418	0.048934	11	-0.030423	-0.038328	0.006322	12	0.000258	-0.006316
13916	13920			0	0	1		129.28028746142775	201.4476553485105	57.91950372027371	48.10817193090855	383.970000	85.587500	0.834727	0.393109	4	0.340850	0.195847	0.056415	11	-0.021624	-0.052106	0.002732	1	0.001461	-0.002308
13920	13924			0	0	1		129.28028746142775	201.4476553485105	52.64129921070294	44.34270896704991	384.933000	85.593500	0.841702	0.374682	4	0.357000	0.113745	0.047400	11	-0.013192	-0.045527	0.002079	7	-0.001294	0.001627
13924	13925			0	0	1		125.15537637354777	201.4476553485105	53.40919376953095	43.04388968421635	385.881000	84.639300	0.849775	0.262224	3	0.261667	0.017080	0.058200	11	-0.038956	-0.043241	0.007446	7	-0.004465	0.005959
13928	13932			0	0	1		117.15902210133541	201.4476553485105	52.311888721440084	41.81458288885399	385.887000	85.617200	0.846327	0.198535	3	0.197817	-0.016875	0.032515	10	-0.031134	-0.009376	0.007060	5	0.004140	0.005719
13932	13936			0	0	1		114.40389417641705	201.4476553485105	53.571967660245306	44.01167921866026	385.907000	84.613100	0.865997	0.192704	2	0.181583	-0.064515	0.019031	11	-0.012432	-0.014409	0.004967	4	0.003544	0.003481
13936	13940			0	0	1		113.58562070920757	201.4476553485105	53.79649810770189	44.06935827970793	385.913000	84.630700	0.856788	0.141874	2	0.133317	-0.048528	0.023259	8	-0.017017	0.015855	0.008079	5	0.002692	0.007617
13940	13944			0	0	1		113.67006281594702	201.4476553485105	53.79649810770189	44.06935827970793	385.927000	84.645800	0.857596	0.118219	3	0.117150	-0.015863	0.026758	6	0.004937	0.026298	0.005217	3	0.005209	0.000293
13944	13948			0	0	1		113.83759905988033	201.4476553485105	52.860226233935904	43.71845120088065	385.920000	84.624500	0.865364	0.148091	3	0.147067	0.017390	0.025189	5	0.014636	0.020500	0.001200	12	0.000296	-0.001163
13948	13952			0	0	1		114.66699336707087	201.4476553485105	52.809799632968215	43.86884593480565	385.924000	85.589900	0.854147	0.197471	4	0.160800	0.114622	0.028677	6	0.004978	0.028242	0.005454	11	-0.003707	-0.004001
13952	13953			0	0	1		227.56358592204955	201.4476553485105	42.238459930817825	34.76535635119895	386.879000	84.640800	0.882321	0.206120	4	0.160567	0.129243	0.012720	11	-0.005287	-0.011570	0.006103	11	-0.003704	-0.004851
13956	13960			0	0	1		227.56358592204955	201.4476553485105	42.238459930817825	34.76535635119895	386.884000	84.646800	0.884294	0.159827	4	0.145983	0.065067	0.016891	10	-0.014946	-0.007869	0.002712	9	-0.002703	-0.000219
13960	13964			0	0	1		227.56358592204955	201.4476553485105	50.769444420440976	42.2627948067187	386.878000	85.611700	0.875201	0.133447	4	0.115967	0.066030	0.022231	9	-0.021534	-0.005523	0.001028	8	-0.000836	0.000598
13964	13966			0	0	1		230.6702483114582	201.4476553485105	41.950764800737886	34.37624720376459	386.877000	85.592100	0.879828	0.084732	4	0.068850	0.049388	0.023033	9	-0.022920	-0.002281	0.010165	6	0.001309	0.010080
13968	13972			0	0	1		230.6702483114582	201.4476553485105	28.741183967739765	26.298906789319144	386.890000	85.601800	0.882873	0.097734	6	0.005850	0.097558	0.057395	7	-0.016401	0.055002	0.007247	5	0.002951	0.006619
13972	13976			0	0	1		230.6702483114582	201.4476553485105	36.00290123290316	25.475194939645167	386.913000	84.645000	0.894277	0.258054	6	0.006200	0.257980	0.042396	6	-0.000105	0.042396	0.004646	1	0.002929	-0.003605
13976	13980			0	0	1		221.0598796238752	201.4476553485105	43.36229145509034	33.954948770324606	386.914000	85.606800	0.887316	0.293181	6	0.005967	0.293120	0.020798	6	-0.000443	0.020793	0.005111	12	-0.000098	-0.005110
13980	13982			0	0	1		221.0598796238752	201.4476553485105	47.17163434293995	37.406166979205054	386.913000	85.609600	0.886890	0.293806	6	0.004717	0.293768	0.008186	6	-0.000770	0.008149	0.007971	12	-0.000024	-0.007971
13984	13992			0	0	1		180.66511569177305	201.4476553485105	48.18076180471397	38.53812597406362	386.918000	85.621300	0.880390	0.277201	6	0.002817	0.277187	0.020418	12	-0.000668	-0.020407	0.007925	1	0.002967	-0.007349
13988	13992			0	0	1		180.66511569177305	201.4476553485105	48.18076180471397	38.53812597406362	386.923000	88.499300	0.894583	0.244734	6	0.001717	0.244728	0.031997	1	0.015501	-0.027991	0.004754	1	0.003018	-0.003673
13992	13996			0	0	1		169.3262984403277	201.4476553485105	46.607030996781134	35.8618008494777	386.919000	87.577200	0.907002	0.191702	5	0.062150	0.181348	0.046290	1	0.022247	-0.040593	0.001634	4	0.001473	0.000707
13996	14000			0	0	1		170.7696481536804	201.4476553485105	43.21065533364229	36.12666527213258	386.920000	86.586300	0.888968	0.183226	5	0.107667	0.148255	0.032618	1	0.021613	-0.024429	0.006453	6	-0.000615	0.006424
14000	14004			0	0	1		201.74713180594554	201.4476553485105	43.00907893894424	33.41026486225781	386.922000	86.596000	0.892220	0.161392	4	0.139433	0.081275	0.023618	1	0.015959	-0.017410	0.008488	7	-0.002501	0.008111
14004	14008			0	0	1		201.74713180594554	201.4476553485105	42.194432256457965	32.94202467224542	386.929000	86.596700	0.884621	0.158602	3	0.157900	-0.014910	0.018510	5	0.006723	0.017246	0.008664	7	-0.003662	0.007852
14008	14012			0	0	1		201.74713180594554	201.4476553485105	35.11797485544921	29.747314720936664	387.833000	87.577600	0.900258	0.225910	4	0.160750	0.158728	0.057678	6	-0.004016	0.057538	0.003898	9	-0.003807	-0.000837
14012	14016			0	0	0		201.74713180594554	201.4476553485105	35.11797485544921	29.747314720936664	387.838000	87.562800	0.894619	0.294627	5	0.147250	0.255192	0.015479	8	-0.014127	0.006327	0.013086	12	-0.002810	-0.012780
14016	14020			0	0	0		201.74713180594554	201.4476553485105	26.1832616223024	23.831551182449378	387.864000	87.540000	0.885180	0.222558	5	0.117483	0.189023	0.037105	11	-0.020862	-0.030684	0.008142	12	-0.000994	-0.008081
14020	14024			0	0	0		201.74713180594554	201.4476553485105	23.004171648261025	20.26201376808931	387.896000	87.569900	0.886674	0.131004	5	0.072533	0.109092	0.046150	11	-0.022524	-0.040280	0.001917	1	0.001120	-0.001556
14024	14028			0	0	0		201.74713180594554	201.4476553485105	23.554869138294325	20.40632265003842	387.900000	88.506900	0.889938	0.017226	5	0.011317	0.012987	0.041369	11	-0.016739	-0.037831	0.003437	4	0.002777	0.002025
14028	14032			0	0	0		201.74713180594554	201.4476553485105	22.270680451377167	19.73846397169545	387.904000	88.503800	0.886088	0.019852	1	0.008950	-0.017720	0.020814	12	-0.001256	-0.020776	0.007859	5	0.002818	0.007336
14032	14036			0	0	0		201.74713180594554	201.4476553485105	22.032078082160048	20.451611661813462	387.905000	87.534600	0.877356	0.049453	12	0.005983	-0.049090	0.001536	8	-0.001473	0.000433	0.004281	5	0.002976	0.003077
14036	14040			0	0	0		201.74713180594554	201.4476553485105	19.6874607804741	19.25958750221256	387.921000	87.553100	0.874304	0.017224	12	0.002750	-0.017003	0.014975	3	0.014962	-0.000640	0.002550	6	0.000118	0.002547
14040	14044			0	0	0		201.74713180594554	201.4476553485105	19.6874607804741	19.25958750221256	387.918000	87.548900	0.871779	0.088383	2	0.062700	-0.062292	0.007918	4	0.005810	0.005380	0.002058	1	0.001436	-0.001474
14044	14048			0	0	0		201.74713180594554	201.4476553485105	19.216170697794514	19.637656166877115	387.918000	87.541800	0.874711	0.054880	2	0.046450	-0.029227	0.014483	3	0.014483	-0.000133	0.004057	11	-0.002066	-0.003492
14048	14052			0	0	0		201.74713180594554	201.4476553485105	26.333080763694184	32.879559833712065	387.924000	87.541400	0.867951	0.102879	2	0.091650	-0.046737	0.016937	12	-0.000204	-0.016936	0.006608	11	-0.003443	-0.005641
14052	14056			0	0	0	Smile	185.49880787481405	185.1301620121051	45.53140494477461	50.76049928733461	387.909000	88.516400	0.894937	0.126723	1	0.060717	-0.111230	0.035552	11	-0.010993	-0.033810	0.003929	10	-0.003178	-0.002311
14056	14060			0	0	0	Smile	182.99073705042792	182.37438228198437	45.53140494477461	50.76049928733461	388.828000	87.562500	0.881642	0.161568	12	0.029500	-0.158852	0.031262	11	-0.017209	-0.026099	0.004282	7	-0.001811	0.003880
14060	14064			0	0	0	Smile	182.99073705042792	182.37438228198437	32.32657252707082	33.22074744100364	387.913000	87.564700	0.882629	0.192118	12	-0.001517	-0.192112	0.023161	10	-0.019206	-0.012944	0.008966	6	-0.000008	0.008966
14064	14068			0	0	0	Smile	182.99073705042792	182.37438228198437	37.52433029897335	43.40636559332496	388.833000	86.574400	0.865987	0.212020	12	-0.031633	-0.209647	0.026990	7	-0.017092	0.020888	0.009506	6	0.001731	0.009347
14068	14072			0	0	0	Smile	203.35782784020276	177.7424550484209	42.771295191772715	49.18969073619395	387.922000	86.598800	0.871262	0.158468	11	-0.061783	-0.145928	0.047402	6	-0.011410	0.046008	0.006780	5	0.003065	0.006048
14072	14076			0	0	0	Smile	203.35782784020276	177.7424550484209	37.16621433172386	41.58092417761544	387.902000	86.594800	0.880653	0.095670	9	-0.095667	-0.000830	0.062287	6	-0.001198	0.062275	0.003385	3	0.003383	0.000105
14076	14080			0	0	0	Smile	203.35782784020276	177.7424550484209	28.178131830375705	26.608055822351027	387.904000	86.575900	0.877521	0.096406	7	-0.052200	0.081052	0.042258	5	0.013839	0.039928	0.007597	1	0.002164	-0.007282
14080	14084			0	0	0	Smile	203.35782784020276	177.7424550484209	35.02457095884205	32.63341474551102	387.914000	86.577400	0.870030	0.176819	7	-0.069367	0.162645	0.023609	6	0.005487	0.022962	0.007219	12	-0.001259	-0.007109
14084	14088			0	0	0	Smile	203.35782784020276	177.7424550484209	35.02457095884205	32.63341474551102	387.905000	87.555600	0.879276	0.162414	6	-0.009650	0.162127	0.016412	2	0.015407	-0.005655	0.007184	12	0.000116	-0.007183
14088	14092			0	0	0	Smile	203.35782784020276	177.7424550484209	30.949688945824274	29.930877975501716	387.863000	87.561100	0.893452	0.146922	6	-0.010050	0.146578	0.015933	12	-0.000261	-0.015931	0.006385	10	-0.005700	-0.002877
14092	14096			0	0	0		203.35782784020276	177.7424550484209	24.787055362645635	25.011136219796036	387.863000	87.566400	0.898761	0.114174	6	-0.011067	0.113637	0.027918	11	-0.015824	-0.023000	0.002903	10	-0.002740	-0.000959
14096	14100			0	0	0		203.35782784020276	177.7424550484209	22.782271819679757	22.95809464215885	387.856000	87.560300	0.891680	0.095665	8	-0.071100	0.064005	0.032522	11	-0.021389	-0.024498	0.002095	11	-0.001163	-0.001743
14100	14104			0	0	0		203.35782784020276	177.7424550484209	22.49202116799347	20.98626161331123	387.845000	87.565400	0.898891	0.113637	9	-0.113617	-0.002155	0.039930	11	-0.019946	-0.034591	0.000883	3	0.000874	0.000122
14104	14106			0	0	0		203.35782784020276	177.7424550484209	20.007127856972986	17.067589730457364	387.835000	87.557200	0.894461	0.156585	10	-0.141050	-0.067998	0.027430	11	-0.013577	-0.023834	0.003173	4	0.002556	0.001881
14108	14112		ja	1	0	1		203.35782784020276	177.7424550484209	48.859471425097176	41.1979284584541	387.829000	87.540900	0.891796	0.193374	10	-0.154750	-0.115957	0.022621	12	-0.004733	-0.022120	0.005342	5	0.003516	0.004022
14112	14116		ja	1	0	1		197.98025232580346	177.7424550484209	48.859471425097176	41.1979284584541	386.923000	87.550700	0.895182	0.212502	10	-0.153850	-0.146585	0.005674	4	0.005472	0.001501	0.004574	4	0.003588	0.002836
14116	14120		ja	1	0	1		177.99839742602379	177.7424550484209	41.97162259340095	32.916318700919994	386.928000	87.544600	0.893581	0.170416	10	-0.139100	-0.098452	0.014695	3	0.014624	0.001446	0.003339	4	0.002438	0.002282
14120	14124			0	0	0		177.99839742602379	177.7424550484209	21.955472148286997	23.501646035588596	386.919000	86.568400	0.891705	0.157745	11	-0.109417	-0.113628	0.020877	3	0.020231	0.005153	0.001842	5	0.000687	0.001710
14124	14128			0	0	0		177.99839742602379	177.7424550484209	19.219912470277198	17.378652678609626	386.931000	86.583000	0.894420	0.130124	11	-0.066667	-0.111748	0.023323	4	0.021268	0.009572	0.001640	8	-0.001420	0.000821
14128	14132			0	0	0		177.99839742602379	177.7424550484209	19.31275570478818	18.018349107297972	386.917000	86.591800	0.889579	0.095365	12	-0.007533	-0.095067	0.019371	4	0.014540	0.012800	0.006445	8	-0.005834	0.002738
14132	14136			0	0	0		177.99839742602379	177.7424550484209	19.781100909830734	17.476482350868864	386.897000	87.537200	0.893677	0.062488	12	-0.010767	-0.061553	0.034069	7	-0.017100	0.029467	0.005910	8	-0.005689	0.001603
14136	14140			0	0	0		177.99839742602379	177.7424550484209	18.510550104599442	16.886560085540015	386.895000	86.575400	0.893142	0.089218	8	-0.073400	0.050718	0.037762	7	-0.022788	0.030111	0.004166	1	0.001806	-0.003755
14140	14144			0	0	0		177.99839742602379	177.7424550484209	18.510550104599442	16.886560085540015	386.866000	86.594000	0.878534	0.144471	8	-0.119467	0.081238	0.005378	10	-0.005146	-0.001565	0.002303	1	0.001016	-0.002067
14144	14148			0	0	0		177.99839742602379	177.7424550484209	18.358663287377194	17.230254695405257	386.877000	86.595600	0.885673	0.093207	8	-0.087283	0.032698	0.010501	8	-0.007535	0.007314	0.001676	4	0.001212	0.001158
14148	14152			0	0	0		177.99839742602379	177.7424550484209	18.045175224917745	16.282552524797758	386.836000	86.599500	0.868419	0.124949	8	-0.115383	0.047947	0.014260	7	-0.005402	0.013197	0.001671	3	0.001670	0.000013
14152	14156			0	0	0		177.99839742602379	177.7424550484209	18.914147633537684	16.02982781641874	385.917000	87.550700	0.865719	0.181861	8	-0.129383	0.127802	0.017484	6	0.000170	0.017483	0.007001	1	0.004854	-0.005044
14156	14160			0	0	0		177.99839742602379	177.7424550484209	18.914147633537684	16.02982781641874	385.924000	87.546200	0.867993	0.178567	7	-0.125983	0.126548	0.032270	2	0.022841	-0.022795	0.004885	1	0.001582	-0.004621
14160	14164			0	0	0		177.99839742602379	177.7424550484209	17.466903064458997	15.519517421775763	386.834000	86.586500	0.866049	0.065974	8	-0.047417	0.045872	0.025285	2	0.018172	-0.017582	0.001362	7	-0.000951	0.000974
14164	14168			0	0	0		177.99839742602379	177.7424550484209	15.776170546590514	15.652886560468595	385.923000	87.533200	0.858916	0.042605	7	-0.029067	0.031150	0.017161	2	0.012490	-0.011770	0.002545	6	0.000379	0.002517
14168	14172			0	0	0		177.99839742602379	177.7424550484209	17.680048099789303	16.35051888588856	385.911000	87.555900	0.863280	0.001174	4	0.001000	0.000615	0.019294	3	0.019062	-0.002983	0.004409	8	-0.003156	0.003079
14172	14176			0	0	0		177.99839742602379	177.7424550484209	18.384326076084392	17.218101034485855	385.928000	87.546200	0.867105	0.044927	5	0.030833	0.032677	0.012499	7	-0.004720	0.011574	0.001320	11	-0.000579	-0.001186
14176	14180			0	0	0		177.99839742602379	177.7424550484209	17.79402473393175	17.406288984458122	386.850000	86.574300	0.871314	0.067634	6	-0.015783	0.065767	0.015971	1	0.010311	-0.012197	0.001840	11	-0.000491	-0.001774
14180	14184			0	0	0		177.99839742602379	177.7424550484209	24.10464833875845	29.453592291803695	385.929000	87.556700	0.869759	0.088292	2	0.075217	-0.046238	0.015034	1	0.006237	-0.013679	0.002650	12	0.000567	-0.002589
14184	14188			0	0	0		177.99839742602379	177.7424550484209	24.10464833875845	29.453592291803695	385.919000	87.554900	0.866338	0.034085	2	0.030067	-0.016057	0.009475	12	-0.001155	-0.009404	0.003569	7	-0.001226	0.003352
14188	14192			0	0	0		177.99839742602379	177.7424550484209	22.173882192514064	20.43072583169156	386.835000	87.543700	0.868821	0.065178	1	0.044233	-0.047870	0.004588	3	0.004459	0.001079	0.002333	2	0.001677	-0.001622
14192	14196			0	0	0		177.99839742602379	177.7424550484209	28.15150558689407	33.23357328942872	385.909000	87.563000	0.863584	0.045434	3	0.045433	0.000293	0.015418	1	0.009080	-0.012460	0.002635	8	-0.002065	0.001636
14196	14200			0	0	0		177.99839742602379	177.7424550484209	19.6982140739505	17.630452210302273	386.832000	86.590400	0.862956	0.144615	2	0.107583	-0.096640	0.006181	12	-0.001550	-0.005983	0.003820	9	-0.003782	0.000537
14200	14204			0	0	0		177.99839742602379	177.7424550484209	19.524696294063084	18.005963370992873	385.928000	87.540800	0.865719	0.058773	1	0.032333	-0.049080	0.027776	9	-0.027453	0.004220	0.007362	7	-0.005057	0.005350
14204	14208			0	0	0		177.99839742602379	177.7424550484209	16.92855211201162	14.321686020629564	386.834000	86.584400	0.861985	0.079182	11	-0.043817	-0.065953	0.032699	8	-0.027542	0.017626	0.001437	12	0.000358	-0.001392
14208	14212			0	0	0		177.99839742602379	177.7424550484209	19.869692091047558	17.85782497519758	386.849000	87.553300	0.875292	0.047008	9	-0.046917	-0.002923	0.016850	8	-0.015952	0.005427	0.003625	1	0.002082	-0.002967
14212	14216			0	0	0		177.99839742602379	177.7424550484209	19.869692091047558	17.85782497519758	386.841000	86.593500	0.865623	0.109966	9	-0.109950	-0.001875	0.021881	9	-0.021300	-0.005011	0.006325	12	0.001632	-0.006110
14216	14220			0	0	0		177.99839742602379	177.7424550484209	28.110320438638695	33.88836774621669	385.929000	87.537700	0.866398	0.115483	10	-0.096067	-0.064090	0.034627	12	-0.001770	-0.034581	0.005326	2	0.005142	-0.001388
14220	14224			0	0	0		177.99839742602379	177.7424550484209	47.10675947134458	52.33927758182439	385.928000	86.568700	0.856502	0.181965	10	-0.142500	-0.113160	0.011050	12	-0.001672	-0.010923	0.000882	7	-0.000241	0.000848
14224	14228			0	0	0		177.99839742602379	177.7424550484209	52.73835696540458	57.57422075036915	385.881000	87.534700	0.843916	0.184060	11	-0.114150	-0.144388	0.026926	12	0.004544	-0.026540	0.004781	4	0.003863	0.002817
14228	14232			0	0	0		193.5964089752897	195.29119689476116	45.26281843017738	50.04503510966736	385.901000	86.578600	0.854312	0.206504	11	-0.130833	-0.159770	0.017237	4	0.016146	0.006037	0.007413	7	-0.002582	0.006949
14232	14236			0	0	0		193.86569734740806	193.4917830593707	52.850087042569086	58.47287914280563	385.899000	86.599300	0.847866	0.167186	11	-0.053367	-0.158440	0.011419	6	0.001078	0.011368	0.007824	8	-0.006826	0.003824
