start	end	M4:HeadMovement	M4:janej	M4:yes	M4:no	M4:word01	M4:Face	M4:pitch	M2:pitch	M4:intensity	M2:intensity	M4:x-pos	M4:y-pos	M4:weight	M4:velocity-r	M4:velocity-clock	M4:velocity-x	M4:velocity-y	M4:acceleration-r	M4:acceleration-clock	M4:acceleration-x	M4:acceleration-y	M4:jerk-r	M4:jerk-clock	M4:jerk-x	M4:jerk-y
10680	10684	HeadForward		0	0	0	Smile	133.61871265039917	133.7789785533769	32.16108821300542	33.496215192191	411.608000	95.749500	0.817771	0.724985	5	0.196183	0.697937	0.077256	5	0.049515	0.059302	0.008910	8	-0.008334	0.003153
10684	10688	HeadForward		0	0	0	Smile	133.61871265039917	133.7789785533769	29.201785029114124	28.111506839170346	411.592000	94.782700	0.826840	0.857281	5	0.265000	0.815295	0.080977	5	0.028628	0.075748	0.009158	10	-0.006881	-0.006042
10688	10692	HeadForward		0	0	0	Smile	133.61871265039917	133.7789785533769	30.000306386110672	28.127587908486014	411.614000	96.774100	0.837633	1.011751	5	0.300833	0.965992	0.028067	6	0.007131	0.027146	0.016594	11	-0.007612	-0.014746
10692	10696	HeadForward		0	0	0	Smile	133.61871265039917	133.7789785533769	30.769106428310813	32.10838336650284	412.615000	97.758800	0.853200	0.960011	5	0.286917	0.916133	0.028492	11	-0.017059	-0.022821	0.017959	11	-0.008369	-0.015890
10696	10705	HeadForward		0	0	0	Smile	133.61871265039917	133.7789785533769	32.803993845370115	36.059305727507095	412.567000	99.749000	0.884560	0.867327	5	0.236400	0.834488	0.072255	11	-0.042210	-0.058643	0.017829	11	-0.007270	-0.016279
10700	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	412.609000	99.801400	0.894487	0.738322	6	0.101667	0.731288	0.128516	11	-0.064965	-0.110887	0.012589	12	-0.002500	-0.012339
10704	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	413.604000	101.763000	0.826601	0.396813	6	-0.031000	0.395600	0.158083	11	-0.053281	-0.148834	0.009763	1	0.004188	-0.008820
10708	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	413.650000	100.753000	0.829381	0.175912	7	-0.099933	0.144770	0.154902	12	-0.032283	-0.151501	0.013682	1	0.008715	-0.010548
10712	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	412.617000	100.784000	0.901484	0.226890	11	-0.100367	-0.203483	0.217237	12	-0.000869	-0.217235	0.010957	2	0.009646	-0.005197
10716	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	411.588000	100.744000	0.849900	0.726391	12	-0.103567	-0.718970	0.200699	12	0.013036	-0.200275	0.007080	2	0.005790	-0.004076
10720	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	411.634000	99.713800	0.876232	1.123300	12	-0.103500	-1.118522	0.225134	12	0.028740	-0.223292	0.007316	1	0.003282	-0.006539
10724	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	412.573000	99.730200	0.889542	1.503102	12	-0.018467	-1.502988	0.232060	12	0.043172	-0.228009	0.003981	5	0.001863	0.003519
10728	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	412.589000	97.777000	0.852863	2.024276	12	0.085733	-2.022460	0.225643	12	0.044745	-0.221162	0.001814	7	-0.001143	0.001408
10732	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	412.601000	92.785300	0.905868	2.412195	12	0.187417	-2.404903	0.212351	12	0.037135	-0.209079	0.021918	4	0.016285	0.014669
10736	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	412.606000	92.717900	0.916698	2.833717	12	0.254683	-2.822248	0.195302	1	0.128090	-0.147431	0.035575	5	0.024330	0.025955
10740	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	412.636000	88.721300	0.861574	3.146491	12	0.672483	-3.073788	0.210500	3	0.204290	-0.050751	0.041954	4	0.030566	0.028738
10744	10748	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.92355114785701	39.80633495919459	412.624000	84.698300	0.925874	3.207905	1	1.155000	-2.992763	0.301546	3	0.297881	0.046869	0.027088	5	0.016332	0.021611
10748	10756	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	35.534686915258746	36.20088562826162	413.621000	82.701300	0.898286	3.323780	1	1.804900	-2.791030	0.311004	3	0.302364	0.072800	0.019102	6	-0.003832	0.018714
10752	10760	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	33.64543437597842	30.547239485800922	414.642000	77.707100	0.876577	3.637961	1	2.340433	-2.785163	0.291832	4	0.264409	0.123505	0.025316	8	-0.019563	0.016069
10756	10760	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	33.64543437597842	30.547239485800922	420.606000	75.722700	0.941681	3.640185	2	2.791883	-2.335880	0.281145	5	0.191298	0.206027	0.037945	8	-0.035521	0.013346
10760	10764	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	33.48666036398287	29.119370457254618	422.646000	74.692900	0.880728	3.652602	2	3.107600	-1.919460	0.206332	5	0.066131	0.195447	0.046382	9	-0.046380	0.000407
10764	10768	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	37.79473679581045	29.74742243273864	427.655000	72.685700	0.863577	3.489825	2	3.110100	-1.583085	0.219673	7	-0.088272	0.201157	0.045200	9	-0.045168	-0.001702
10768	10772	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	37.69065146156719	33.011493633579114	429.691000	69.714500	0.906042	2.995845	2	2.793583	-1.082118	0.294712	8	-0.215254	0.201298	0.031937	9	-0.031505	-0.005239
10772	10776	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	32.754811364999995	33.175209158435706	432.696000	70.682300	0.832459	2.311063	2	2.175083	-0.781042	0.325630	8	-0.288494	0.151017	0.023466	10	-0.021958	-0.008276
10776	10780	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	33.479406651425386	34.37724507662098	435.645000	69.676200	0.860724	1.761338	2	1.685050	-0.512757	0.354243	8	-0.318970	0.154100	0.008081	10	-0.006676	-0.004554
10780	10784	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	41.1383065207941	40.76579332220082	436.714000	68.743000	0.918387	0.914945	3	0.900167	-0.163783	0.378690	8	-0.353047	0.136981	0.006969	9	-0.006881	-0.001106
10784	10788	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	38.52844128816502	37.52596655763177	436.705000	69.719300	0.902444	0.293875	4	0.281417	0.084660	0.367533	8	-0.341205	0.136599	0.013359	3	0.013020	-0.002994
10788	10792	HeadForward		0	0	0	Smile	159.71635343070076	159.5116737943465	34.06958265779584	35.67882147687071	436.670000	69.718200	0.902069	0.549437	8	-0.448317	0.317637	0.317962	8	-0.294307	0.120347	0.022239	3	0.021614	-0.005237
10792	10795	HeadForward		0	0	0		159.71635343070076	159.5116737943465	32.02174569755753	36.34308265342739	436.649000	69.709600	0.892744	1.124945	8	-0.931050	0.631385	0.230352	8	-0.198075	0.117595	0.032803	3	0.031939	-0.007476
10796	10800			0	0	1		159.71635343070076	159.5116737943465	37.28068069764143	34.13319519257414	433.687000	70.703900	0.827104	1.426569	8	-1.184983	0.794300	0.113815	8	-0.097303	0.059042	0.035036	2	0.029832	-0.018373
10800	10804			0	0	1		159.71635343070076	159.5116737943465	69.132777627383	58.06648784117179	432.678000	70.707700	0.831178	1.525194	8	-1.300367	0.797035	0.028167	9	-0.028153	0.000905	0.030239	2	0.024392	-0.017872
10804	10807			0	0	1		126.03281515503704	174.32455441735172	73.77130647431403	63.30923142758798	429.724000	73.695200	0.861004	1.546307	8	-1.334267	0.781535	0.051712	2	0.038541	-0.034477	0.019930	2	0.016732	-0.010828
10808	10812			0	0	1		147.19266083019056	174.32455441735172	59.57515226546033	50.63621494112926	429.681000	74.692200	0.896420	1.383824	8	-1.203950	0.682257	0.101814	2	0.081359	-0.061212	0.008947	1	0.003588	-0.008196
10812	10816			0	0	1		173.9261712794185	174.32455441735172	70.23140322143234	59.1225363665312	428.673000	74.689800	0.901270	1.126380	8	-0.973500	0.566595	0.105832	1	0.070481	-0.078948	0.005094	9	-0.005008	-0.000931
10816	10820			0	0	1		188.3638776403691	185.3784215358869	69.3351770095174	59.60672044508955	427.672000	74.707000	0.899916	1.034097	8	-0.938883	0.433422	0.081234	1	0.035205	-0.073209	0.015300	8	-0.014161	0.005791
10820	10823			0	0	1		182.59450214267318	135.37284707895176	69.11882508861815	57.95081163986489	426.645000	74.704100	0.868996	0.851753	9	-0.823467	0.217682	0.060410	12	0.001302	-0.060396	0.010410	7	-0.006549	0.008091
10824	10828			0	0	1		174.467142049153	135.37284707895176	63.024418347984806	55.837973914781756	426.637000	74.695000	0.860334	0.949086	9	-0.934117	0.167902	0.024586	10	-0.021524	-0.011881	0.008631	6	-0.000329	0.008625
10828	10829			0	0	1		213.16614859863515	135.37284707895176	63.67385037917049	53.53804596565881	425.657000	75.704200	0.883989	0.931095	9	-0.916000	0.166977	0.014940	2	0.013495	-0.006409	0.009937	3	0.009890	-0.000971
10832	10836			0	0	1		213.16614859863515	135.37284707895176	47.93086307177455	43.891354667257346	423.674000	75.697300	0.888515	0.861698	9	-0.848850	0.148245	0.041109	2	0.037343	-0.017190	0.006435	2	0.005730	-0.002928
10836	10840			0	0	1		213.16614859863515	135.37284707895176	64.09448527802951	51.40049104421276	423.644000	75.702400	0.903657	0.757209	9	-0.748667	0.113415	0.050457	2	0.044453	-0.023870	0.005136	3	0.005070	-0.000818
10840	10844			0	0	1		201.49683040773508	135.37284707895176	59.7631383793763	51.64735241008646	421.687000	75.706100	0.927805	0.700788	9	-0.697967	0.062820	0.062608	2	0.057435	-0.024920	0.003881	4	0.003563	0.001538
10844	10848			0	0	1		201.49683040773508	135.37284707895176	60.56511145860778	50.685882974538934	421.663000	75.695400	0.938676	0.551286	9	-0.551267	-0.004645	0.076327	3	0.074269	-0.017605	0.003352	6	0.000464	0.003320
10848	10851			0	0	1		165.40678082892225	135.37284707895176	62.78469192647354	55.00655733036547	421.654000	75.682100	0.950904	0.388170	9	-0.388150	-0.003902	0.063699	3	0.063698	0.000279	0.008680	8	-0.007996	0.003377
10852	10856			0	0	1		165.40678082892225	135.37284707895176	54.85026594747816	45.477744451984606	421.646000	75.667200	0.935961	0.307489	9	-0.307467	-0.003737	0.025132	3	0.025122	0.000689	0.011481	9	-0.011481	0.000007
10856	10860			0	0	1		165.40678082892225	135.37284707895176	64.3344702691582	54.25087994429751	420.681000	75.674400	0.940027	0.241407	9	-0.241400	-0.001885	0.001534	8	-0.001455	0.000488	0.010038	9	-0.010038	-0.000062
10860	10864			0	0	1		124.6059823567543	135.37284707895176	60.645017380152886	49.14511314805772	420.640000	75.675300	0.941931	0.339504	9	-0.339500	-0.001580	0.048315	9	-0.048315	0.000232	0.010267	9	-0.010267	-0.000134
10864	10868			0	0	1		124.6059823567543	135.37284707895176	56.51823794842487	45.70352036827906	420.612000	75.682000	0.926210	0.455552	9	-0.455550	-0.001445	0.057665	9	-0.057664	-0.000230	0.004542	11	-0.003142	-0.003279
10868	10870			0	0	1		124.6059823567543	135.37284707895176	52.81208537994544	43.29434999997691	420.593000	75.676400	0.916026	0.571287	9	-0.571283	-0.002007	0.064505	10	-0.062035	-0.017678	0.003488	11	-0.001400	-0.003195
10872	10876			0	0	0		124.6059823567543	135.37284707895176	45.27533771580967	34.11144318392816	419.641000	75.690100	0.921140	0.673699	9	-0.670183	-0.068735	0.067681	10	-0.063057	-0.024588	0.001727	1	0.000997	-0.001411
10876	10880			0	0	0		124.6059823567543	135.37284707895176	35.72159163393004	30.253079991697085	418.624000	75.659200	0.872556	0.824763	9	-0.816217	-0.118427	0.067430	10	-0.063291	-0.023260	0.006987	3	0.006921	0.000957
10880	10884			0	0	0		124.6059823567543	135.37284707895176	31.833544127100733	30.66977919928933	417.619000	75.658300	0.854057	0.940838	9	-0.928450	-0.152173	0.028728	10	-0.023769	-0.016135	0.013947	3	0.013946	-0.000159
10884	10888			0	0	0		124.6059823567543	135.37284707895176	34.80964292657898	41.147792700662855	416.624000	75.655200	0.859517	0.943894	9	-0.928750	-0.168405	0.032925	2	0.024065	-0.022470	0.014063	3	0.014033	0.000917
10888	10892			0	0	0		124.6059823567543	135.37284707895176	39.67200226512467	38.92618481377162	415.629000	74.674600	0.850426	0.848069	10	-0.815483	-0.232827	0.066739	2	0.064280	-0.017949	0.011545	4	0.010021	0.005733
10892	10896			0	0	0		124.6059823567543	135.37284707895176	46.443539664289126	44.95248303565445	414.624000	74.673000	0.865955	0.716569	10	-0.666117	-0.264120	0.081298	3	0.080575	0.010823	0.007945	5	0.004015	0.006856
10896	10900			0	0	0		124.6059823567543	135.37284707895176	42.41330518844583	40.46091598850157	413.668000	74.660700	0.868412	0.540325	10	-0.502550	-0.198482	0.091343	4	0.085907	0.031042	0.005990	7	-0.003124	0.005112
10900	10904			0	0	0		124.6059823567543	135.37284707895176	36.04857492326432	39.75556824378665	413.639000	74.661400	0.889039	0.357933	10	-0.338550	-0.116188	0.075988	4	0.063624	0.041548	0.007201	9	-0.007066	-0.001387
10904	10908			0	0	0		124.6059823567543	135.37284707895176	36.32625756896812	39.78438026576453	413.623000	73.690400	0.884977	0.254281	9	-0.253700	-0.017173	0.046503	4	0.040879	0.022169	0.011703	10	-0.008277	-0.008273
10908	10912			0	0	0		124.6059823567543	135.37284707895176	36.14156832334176	41.79673606688516	413.612000	73.673700	0.880694	0.193116	9	-0.186817	-0.048922	0.026712	1	0.018823	-0.018954	0.008948	10	-0.006888	-0.005711
10912	10916			0	0	0		124.6059823567543	135.37284707895176	38.50139990930343	44.065828588430584	413.589000	74.662200	0.893647	0.202158	10	-0.155167	-0.129580	0.012204	12	0.001520	-0.012109	0.004300	8	-0.003459	0.002554
10916	10920			0	0	0		124.6059823567543	135.37284707895176	37.017596078555776	43.34698748096268	413.593000	74.663900	0.897023	0.203575	10	-0.169550	-0.112675	0.011726	7	-0.004980	0.010615	0.004105	6	0.000825	0.004021
10920	10924			0	0	0		124.6059823567543	135.37284707895176	37.61899249881091	42.948559139467136	412.643000	74.670000	0.900480	0.169063	9	-0.168483	-0.013988	0.020908	5	0.005943	0.020046	0.006548	6	0.000804	0.006499
10924	10928			0	0	0		124.6059823567543	135.37284707895176	37.27563556248814	42.274700042865874	412.622000	73.688000	0.887073	0.151637	9	-0.151567	0.004612	0.032100	6	-0.000691	0.032093	0.006230	5	0.002740	0.005595
10928	10932			0	0	0		124.6059823567543	135.37284707895176	36.90965748216947	41.97487019262183	412.598000	72.709700	0.884174	0.194566	8	-0.182200	0.068257	0.052226	5	0.015668	0.049821	0.002884	4	0.002519	0.001405
10932	10936			0	0	0		124.6059823567543	135.37284707895176	37.96795780902631	42.141317996034545	412.596000	73.697700	0.893897	0.217660	7	-0.119883	0.181670	0.050968	5	0.024666	0.044602	0.002256	1	0.000924	-0.002058
