start	end	M1:HeadMovement	M1:janej	M1:yes	M1:no	M1:word01	M1:Face	M1:pitch	F4:pitch	M1:intensity	F4:intensity	M1:x-pos	M1:y-pos	M1:weight	M1:velocity-r	M1:velocity-clock	M1:velocity-x	M1:velocity-y	M1:acceleration-r	M1:acceleration-clock	M1:acceleration-x	M1:acceleration-y	M1:jerk-r	M1:jerk-clock	M1:jerk-x	M1:jerk-y
8116	8120			0	0	1		158.36677975257805	176.75590487756236	49.80932353154037	52.87584878395623	195.037000	67.663300	0.904049	0.166062	3	0.166033	0.003068	0.006276	3	0.006219	-0.000841	0.003805	9	-0.003804	-0.000105
8120	8124			0	0	1		158.36677975257805	176.75590487756236	40.350878647772305	43.08458643553231	195.984000	67.668400	0.914535	0.167052	3	0.167050	0.000813	0.004850	9	-0.004748	-0.000989	0.003969	9	-0.003968	0.000083
8124	8128			0	0	1		158.36677975257805	176.75590487756236	36.00254589536655	41.012523396559374	195.997000	67.650500	0.913449	0.153089	3	0.153083	-0.001260	0.015275	9	-0.015270	-0.000374	0.000205	5	0.000120	0.000166
8128	8132			0	0	1		158.36677975257805	176.75590487756236	53.189444674166126	53.92959220373406	196.009000	67.663400	0.917761	0.120317	3	0.120317	-0.000370	0.005891	9	-0.005887	0.000222	0.002063	3	0.002055	0.000175
8132	8134			0	0	1		158.36677975257805	176.75590487756236	49.80867562379206	50.81769208200843	196.036000	67.656300	0.926109	0.135283	3	0.135283	0.000043	0.000755	8	-0.000562	0.000504	0.000316	8	-0.000300	0.000101
8136	8140			0	0	1		158.36677975257805	176.75590487756236	46.04594368298845	45.39289312260504	196.034000	67.639400	0.918413	0.118657	3	0.118650	0.001297	0.011511	9	-0.011484	0.000799	0.002120	3	0.002117	0.000108
8140	8144			0	0	1		158.36677975257805	176.75590487756236	46.20182849870655	45.04690120785664	196.053000	67.643700	0.916099	0.086554	3	0.086500	0.003063	0.007874	3	0.007795	0.001113	0.001926	3	0.001926	-0.000025
8144	8148			0	0	1		158.36677975257805	176.75590487756236	52.323802399741325	50.569558816746216	196.036000	67.672200	0.927127	0.115190	3	0.115083	0.004955	0.005878	3	0.005831	0.000740	0.004575	9	-0.004573	-0.000122
8148	8152			0	0	1		158.36677975257805	176.75590487756236	51.991845622559865	50.916603943069276	196.993000	67.670500	0.925649	0.129559	3	0.129383	0.006748	0.015736	9	-0.015728	0.000503	0.001827	9	-0.001823	-0.000117
8152	8156			0	0	1		158.36677975257805	176.75590487756236	49.864799531703746	50.199030667229366	196.999000	67.671600	0.922740	0.067399	3	0.067000	0.007322	0.012067	9	-0.012066	-0.000064	0.000179	12	0.000044	-0.000173
8156	8160			0	0	1		158.36677975257805	176.75590487756236	46.152397771466866	45.109794192682514	196.073000	67.675000	0.924553	0.066889	3	0.066600	0.006208	0.010078	9	-0.010057	-0.000645	0.001355	3	0.001352	-0.000082
8160	8164			0	0	1		158.36677975257805	176.75590487756236	46.420471954293035	47.33546837612145	196.990000	67.700900	0.928730	0.051311	3	0.051133	0.004270	0.006687	9	-0.006664	-0.000551	0.002177	3	0.002177	0.000003
8164	8168			0	0	1		158.36677975257805	176.75590487756236	48.485030534228585	50.067887138036504	197.009000	67.695900	0.925573	0.019137	3	0.018650	0.004292	0.000588	10	-0.000437	-0.000393	0.002268	3	0.002268	-0.000017
8168	8170			0	0	1		158.36677975257805	176.75590487756236	46.644623347964156	47.73069899055287	196.075000	67.694600	0.927743	0.049436	3	0.049333	0.003178	0.012478	3	0.012455	-0.000772	0.000915	3	0.000914	-0.000047
8172	8176			0	0	0		158.36677975257805	176.75590487756236	36.47710866528902	41.61198528644792	197.017000	67.700000	0.928748	0.082608	3	0.082600	0.001148	0.003750	3	0.003666	-0.000794	0.002724	9	-0.002724	-0.000018
8176	8180			0	0	0		158.36677975257805	176.75590487756236	30.375459865604046	37.911038411874195	197.013000	67.697400	0.931693	0.036673	3	0.036667	-0.000697	0.009536	9	-0.009500	-0.000830	0.001920	9	-0.001919	0.000066
8180	8184			0	0	0		158.36677975257805	176.75590487756236	29.402659045902798	36.153577849277404	197.019000	67.704600	0.931776	0.051661	3	0.051633	-0.001695	0.001254	3	0.001213	-0.000318	0.000849	3	0.000843	0.000101
8184	8186			0	0	0	Laughter	158.36677975257805	176.75590487756236	30.217133022035433	36.87276425212835	197.016000	67.697800	0.928049	0.068182	3	0.068150	-0.002075	0.005909	9	-0.005904	-0.000222	0.001568	9	-0.001568	-0.000010
8188	8192			0	0	0	Laughter	158.36677975257805	176.75590487756236	51.88974911597698	66.51156852489694	197.053000	67.689500	0.925116	0.007784	2	0.007433	-0.002312	0.015745	9	-0.015741	-0.000359	0.000099	7	-0.000046	0.000088
8192	8196			0	0	0	Laughter	158.36677975257805	155.53222243204925	51.79002579098078	66.29928446814898	197.036000	67.692500	0.928727	0.009437	2	0.008833	-0.003320	0.000384	4	0.000359	0.000137	0.005914	3	0.005914	0.000017
8196	8200			0	0	0	Laughter	158.36677975257805	134.95449388888585	48.403589186481604	62.71318903661144	197.044000	67.677200	0.931141	0.009172	2	0.008800	-0.002585	0.016323	3	0.016323	-0.000093	0.002878	3	0.002878	0.000035
8200	8204			0	0	0	Laughter	158.36677975257805	157.88476345974732	45.22628026584839	56.0292220478021	197.057000	67.686800	0.929268	0.070900	3	0.070833	-0.003072	0.022538	3	0.022537	0.000229	0.001319	3	0.001318	0.000052
8204	8208			0	0	0	Laughter	158.36677975257805	157.88476345974732	44.14901828736218	58.67705548918033	197.078000	67.688300	0.924986	0.115754	3	0.115733	-0.002200	0.021445	3	0.021443	0.000320	0.000828	9	-0.000828	0.000003
8208	8212			0	0	0	Laughter	158.36677975257805	166.02697415449478	52.21880870138929	66.43658410275903	197.083000	67.668400	0.919028	0.148024	3	0.148017	-0.001453	0.015198	3	0.015196	0.000268	0.002740	9	-0.002740	0.000013
8212	8216			0	0	0	Laughter	158.36677975257805	108.62700753196556	57.813680547297906	64.9232166869258	197.083000	67.689900	0.925445	0.162735	3	0.162733	-0.000637	0.004801	3	0.004788	0.000358	0.003855	9	-0.003855	0.000028
8216	8220			0	0	0	Laughter	158.36677975257805	182.4587565508463	45.143388910583624	57.163774305912234	198.024000	67.660700	0.912807	0.160951	3	0.160950	-0.000610	0.005892	9	-0.005883	0.000314	0.003684	9	-0.003684	0.000068
8220	8224			0	0	0	Laughter	158.36677975257805	182.4587565508463	53.536840125271496	55.074928057122634	198.022000	67.678600	0.914442	0.144717	3	0.144717	0.000480	0.015121	9	-0.015097	0.000860	0.002647	9	-0.002645	0.000113
8224	8228			0	0	0	Laughter	158.36677975257805	182.4587565508463	47.519054747572056	61.3176444007524	198.038000	67.682300	0.908588	0.115043	3	0.115000	0.003128	0.021573	9	-0.021545	0.001091	0.003108	7	-0.000852	0.002989
8228	8232			0	0	0	Laughter	158.36677975257805	179.71766792369513	51.882297156511	63.439414183589264	198.042000	67.677800	0.908116	0.068443	3	0.068283	0.004667	0.028699	8	-0.023069	0.017072	0.001304	3	0.001302	-0.000066
8232	8235			0	0	0	Laughter	158.36677975257805	187.29934324051675	50.586325115460866	62.86321137087549	198.036000	67.681400	0.912821	0.069296	6	0.004717	0.069135	0.018107	8	-0.016583	0.007273	0.003423	2	0.002974	-0.001695
8236	8240			0	0	0	Laughter	158.36677975257805	198.64720405692032	40.72043191621184	54.61104019118877	198.051000	67.686400	0.909449	0.053520	6	0.004733	0.053310	0.000971	12	-0.000157	-0.000958	0.006129	3	0.006096	0.000634
8240	8244			0	0	0	Laughter	158.36677975257805	198.64720405692032	38.84945370332001	54.68318278254565	198.071000	67.707800	0.906212	0.038592	6	0.004317	0.038350	0.019293	4	0.016681	0.009694	0.003243	4	0.003093	0.000973
8244	8248			0	0	0	Laughter	158.36677975257805	198.64720405692032	38.52453637343354	54.41036330312427	198.058000	67.720900	0.909467	0.108887	5	0.068750	0.084438	0.026616	4	0.023506	0.012485	0.001464	3	0.001461	0.000088
8248	8252			0	0	0	Laughter	158.36677975257805	198.64720405692032	40.618350682004404	57.33224683294363	198.049000	68.651100	0.914706	0.163067	4	0.116667	0.113928	0.024485	4	0.022492	0.009675	0.001189	11	-0.000783	-0.000895
8252	8255			0	0	0	Laughter	158.36677975257805	209.9767671901773	41.81563288095711	58.169327151287135	198.068000	67.723500	0.906416	0.195112	4	0.148467	0.126595	0.016507	4	0.015938	0.004294	0.004556	12	0.000352	-0.004543
8256	8260			0	0	0	Laughter	158.36677975257805	209.9767671901773	39.11660310263563	55.67441652930803	198.075000	67.729800	0.899871	0.207013	4	0.165417	0.124465	0.029316	2	0.023068	-0.018092	0.004800	12	-0.000803	-0.004732
8260	8264			0	0	0	Laughter	158.36677975257805	213.94456376236434	44.92333599842381	60.39962663145947	199.041000	68.653700	0.894881	0.236426	3	0.231833	0.046377	0.034782	1	0.018545	-0.029425	0.003842	11	-0.002584	-0.002843
8264	8268			0	0	0	Laughter	158.36677975257805	218.90123496070706	44.669319028301885	59.95389367978777	199.039000	68.653200	0.900236	0.266113	3	0.264317	-0.030872	0.031049	12	0.006793	-0.030297	0.006930	9	-0.006927	-0.000203
8268	8272			0	0	0	Laughter	158.36677975257805	221.14685372876306	45.309382818346585	59.27354093759439	199.054000	68.640200	0.898185	0.265295	3	0.263467	-0.031093	0.031674	10	-0.024166	-0.020476	0.007210	8	-0.006951	0.001912
8272	8276			0	0	0	Laughter	158.36677975257805	223.4764354017479	45.33780980243651	59.02290088288069	199.067000	68.651700	0.889867	0.189928	2	0.165633	-0.092942	0.051045	10	-0.042681	-0.027999	0.006510	7	-0.004056	0.005091
8276	8280			0	0	0	Laughter	158.36677975257805	215.77674151216493	46.80357893248038	60.93924737611501	200.038000	67.726900	0.890563	0.162234	1	0.050133	-0.154293	0.046623	9	-0.046318	0.005319	0.006712	6	-0.000112	0.006711
8280	8284			0	0	0	Laughter	158.36677975257805	207.96871027192987	45.751857855562136	60.941006742262786	200.037000	67.727900	0.889361	0.077672	12	-0.000517	-0.077670	0.039399	8	-0.033092	0.021382	0.004997	5	0.003073	0.003940
8284	8288			0	0	0	Laughter	158.36677975257805	181.41205322044144	43.427562249056884	59.200667320967554	200.043000	67.722300	0.891318	0.081366	11	-0.052250	-0.062373	0.035695	8	-0.029653	0.019871	0.001472	12	0.000086	-0.001469
8288	8292			0	0	0	Laughter	158.36677975257805	181.41205322044144	36.21215612192218	45.016969188040356	199.063000	67.725200	0.893012	0.108514	10	-0.103067	-0.033950	0.038983	8	-0.035942	0.015096	0.004099	1	0.002379	-0.003338
8292	8296	SideTurn		0	0	0	Smile	158.36677975257805	181.41205322044144	45.16232362453459	59.558414782699955	199.038000	67.725200	0.896282	0.217605	9	-0.217367	0.010192	0.026082	9	-0.025533	0.005324	0.004367	1	0.001616	-0.004057
8296	8300	SideTurn		0	0	0	Smile	158.36677975257805	176.20279698817913	46.260237351604545	61.2296059895924	199.044000	68.638800	0.894380	0.235226	9	-0.235100	-0.007692	0.020635	10	-0.016829	-0.011942	0.003448	1	0.001792	-0.002946
8300	8304	SideTurn		0	0	0	Smile	158.36677975257805	186.77845168425407	44.54139438440884	59.66619378268707	199.031000	67.715800	0.900542	0.283394	9	-0.282283	-0.025060	0.018948	10	-0.015648	-0.010684	0.001191	6	-0.000095	0.001187
8304	8308	SideTurn		0	0	0	Smile	158.36677975257805	202.44705622567602	38.36496043719573	52.208650069384746	199.024000	67.694600	0.903715	0.285121	9	-0.281967	-0.042292	0.013707	10	-0.011767	-0.007030	0.001806	2	0.001520	-0.000975
8308	8312	SideTurn		0	0	0	Smile	158.36677975257805	202.44705622567602	31.995826367963808	45.46885140237755	198.048000	67.679600	0.917086	0.321881	9	-0.316600	-0.058068	0.020865	11	-0.011290	-0.017547	0.000838	1	0.000542	-0.000639
8312	8316	SideTurn		0	0	0	Smile	158.36677975257805	202.44705622567602	44.260355657213246	60.01616836453273	198.028000	67.662200	0.913049	0.347623	10	-0.320017	-0.135762	0.017538	11	-0.007442	-0.015881	0.005085	4	0.003785	0.003396
8316	8320	SideTurn		0	0	0	Smile	158.36677975257805	187.64315331639895	41.37723812961699	57.5676520925996	197.085000	67.652500	0.910290	0.370964	10	-0.351200	-0.119468	0.012394	5	0.004596	0.011511	0.005300	5	0.003586	0.003903
8320	8324	SideTurn		0	0	0	Smile	158.36677975257805	187.64315331639895	43.75672311795833	59.30671536453649	197.052000	67.642700	0.921420	0.345158	9	-0.334233	-0.086153	0.019404	4	0.017324	0.008741	0.003023	2	0.002406	-0.001830
8324	8328	SideTurn		0	0	0	Smile	158.36677975257805	182.0208461918421	46.54768871235292	62.84305207065235	197.005000	67.641000	0.926128	0.273910	9	-0.268750	-0.052918	0.024465	3	0.024444	0.001021	0.000708	3	0.000708	-0.000026
8328	8332	SideTurn		0	0	0	Smile	158.36677975257805	205.651026872055	49.41628086443466	64.4310972886785	196.990000	66.691200	0.911488	0.248989	10	-0.235117	-0.081950	0.019186	3	0.019149	-0.001193	0.000603	10	-0.000497	-0.000342
8332	8336	SideTurn		0	0	0	Smile	158.36677975257805	174.30467287928872	55.61150714796001	70.1999974079412	196.054000	66.700500	0.915800	0.194493	10	-0.169317	-0.095705	0.023765	3	0.023760	-0.000478	0.000923	2	0.000856	-0.000347
8336	8340	SideTurn		0	0	0	Smile	158.36677975257805	174.30467287928872	42.79918618382638	54.51849945617401	196.045000	67.625000	0.914478	0.176800	10	-0.149117	-0.094987	0.017443	3	0.017374	0.001549	0.000453	11	-0.000315	-0.000325
8340	8344	SideTurn		0	0	0	Smile	158.36677975257805	174.30467287928872	43.26971903292261	57.47306518541765	196.035000	67.627600	0.913422	0.138142	10	-0.113533	-0.078698	0.023643	3	0.023509	0.002510	0.000752	2	0.000666	-0.000349
8344	8348	SideTurn		0	0	0	Smile	158.36677975257805	172.14219643791495	49.87672461393843	64.98045835470292	196.030000	66.695600	0.909191	0.079392	10	-0.064283	-0.046592	0.023957	3	0.023957	0.000084	0.001628	9	-0.001620	-0.000167
8348	8352			0	0	0	Smile	158.36677975257805	185.98654996268695	54.495347822224865	68.62519519019563	196.033000	66.700500	0.913863	0.078469	12	-0.000317	-0.078468	0.018550	2	0.016557	-0.008365	0.003276	8	-0.003108	0.001039
8352	8356			0	0	0	Smile	158.36677975257805	186.81885166377782	50.53588692839298	65.57267059467591	196.029000	66.689300	0.906029	0.111629	12	-0.001167	-0.111623	0.005113	6	0.000210	0.005108	0.004942	7	-0.003078	0.003867
8356	8360			0	0	0	Smile	158.36677975257805	172.87629904030246	45.467859731726904	60.68056999611414	196.037000	66.694300	0.906303	0.064976	12	-0.000350	-0.064975	0.022644	6	-0.000022	0.022644	0.001641	6	-0.000108	0.001637
8360	8364			0	0	0	Smile	158.36677975257805	208.77843911601778	42.246737771010956	58.186086504926394	196.047000	66.696600	0.910643	0.002661	12	-0.000383	-0.002633	0.016079	6	-0.000385	0.016074	0.002882	12	-0.000004	-0.002882
8364	8368			0	0	0	Smile	158.36677975257805	182.35781574011293	48.33521343224351	63.52003478994237	196.047000	66.688000	0.910809	0.003874	11	-0.001500	-0.003572	0.000298	7	-0.000177	0.000239	0.000150	5	0.000043	0.000144
8368	8372			0	0	0	Smile	158.36677975257805	184.7805825129972	50.379367560757736	64.36936754651805	196.009000	66.656400	0.890213	0.002388	11	-0.001133	-0.002102	0.017051	6	-0.000063	0.017051	0.000057	6	0.000011	0.000056
8372	8376			0	0	0	Smile	158.36677975257805	175.84983578613026	44.32405565450222	59.52826203184038	196.034000	66.686800	0.910010	0.061578	6	-0.001750	0.061553	0.007088	6	-0.000252	0.007083	0.001660	12	-0.000049	-0.001659
8376	8380			0	0	0	Smile	158.36677975257805	175.84983578613026	41.574666268071134	54.80810395203336	196.031000	66.684400	0.907301	0.046819	6	-0.002800	0.046735	0.000671	11	-0.000371	-0.000559	0.002233	12	-0.000020	-0.002233
8380	8384			0	0	0	Smile	158.36677975257805	175.84983578613026	43.77141583129158	58.9598773489562	196.020000	66.664400	0.898455	0.032475	6	-0.003567	0.032278	0.006241	12	-0.000269	-0.006236	0.002065	12	-0.000041	-0.002065
8384	8388			0	0	0	Smile	158.36677975257805	172.26199644947587	49.30747490569989	64.21326787073725	196.036000	66.686600	0.901432	0.017604	6	-0.003133	0.017323	0.010213	12	-0.000453	-0.010203	0.001247	12	0.000003	-0.001247
8388	8392			0	0	0	Smile	158.36677975257805	158.66750016093263	43.70389319827376	59.09546324373271	196.027000	67.629900	0.913777	0.005599	9	-0.005483	-0.001133	0.011784	12	-0.000515	-0.011773	0.000099	2	0.000095	-0.000027
8392	8396			0	0	0	Smile	158.36677975257805	158.66750016093263	42.628075029634786	54.84884735928621	196.010000	66.681700	0.899038	0.017850	11	-0.004833	-0.017183	0.010069	12	0.000346	-0.010063	0.001250	6	0.000167	0.001238
8396	8400			0	0	0	Smile	158.36677975257805	158.66750016093263	42.35041641266666	55.67045810694259	195.995000	66.681100	0.896246	0.032767	12	-0.003733	-0.032553	0.006572	12	0.000368	-0.006561	0.001996	6	0.000051	0.001996
8400	8404			0	0	0	Smile	158.36677975257805	158.66750016093263	40.44183821620181	53.065337033000084	196.000000	66.680500	0.898992	0.048874	12	-0.004083	-0.048703	0.001072	1	0.000443	-0.000976	0.002255	6	0.000045	0.002255
8404	8408			0	0	0	Smile	158.36677975257805	158.66750016093263	39.31329630805582	54.91602052581001	195.994000	66.665600	0.889260	0.063332	12	-0.002517	-0.063282	0.007116	6	0.000846	0.007065	0.001670	6	-0.000017	0.001669
8408	8412			0	0	0	Smile	158.36677975257805	158.66750016093263	38.95383318403481	52.13647269715784	196.004000	66.666000	0.893542	0.000501	8	-0.000483	0.000132	0.016626	6	0.000462	0.016620	0.000099	10	-0.000088	-0.000046
8412	8416			0	0	0		158.36677975257805	158.66750016093263	32.04309518843425	43.00146828229419	196.007000	66.674000	0.900457	0.000480	12	-0.000067	-0.000475	0.000239	4	0.000209	0.000117	0.003061	12	-0.000043	-0.003061
8416	8420			0	0	0		158.36677975257805	158.66750016093263	27.85145112315732	34.767830358792835	195.993000	66.684700	0.900371	0.000248	5	0.000100	0.000227	0.000232	4	0.000183	0.000143	0.000088	1	0.000046	-0.000075
8420	8424			0	0	0		158.36677975257805	158.66750016093263	28.50199059471908	35.66210354483182	195.995000	66.685600	0.897194	0.001495	5	0.000983	0.001127	0.000558	2	0.000509	-0.000227	0.000087	1	0.000042	-0.000076
8424	8428			0	0	0		158.36677975257805	158.66750016093263	28.087230026248264	35.403259077824664	196.003000	66.676100	0.898051	0.001853	3	0.001833	-0.000267	0.000693	1	0.000394	-0.000570	0.000053	5	0.000030	0.000044
8428	8432			0	0	0		158.36677975257805	158.66750016093263	28.454484680200988	35.886307552155	195.994000	66.662600	0.890245	0.003045	2	0.002517	-0.001713	0.000663	3	0.000661	-0.000053	0.000137	6	0.000008	0.000137
8432	8436			0	0	0		158.36677975257805	158.66750016093263	28.48724474415787	36.88708913163298	196.005000	66.678200	0.899417	0.004457	3	0.004350	-0.000972	0.000701	4	0.000554	0.000430	0.000158	7	-0.000060	0.000146
8436	8440			0	0	0		158.36677975257805	158.66750016093263	28.16718576516343	36.487438557337335	196.012000	66.681200	0.906154	0.004857	3	0.004833	0.000477	0.000884	6	0.000220	0.000856	0.000110	9	-0.000110	0.000003
8440	8444			0	0	0		158.36677975257805	158.66750016093263	28.61796661335076	35.64234803526234	196.022000	66.665600	0.903930	0.005784	4	0.005150	0.002633	0.000491	6	-0.000047	0.000489	0.000115	10	-0.000096	-0.000063
8444	8448			0	0	0		158.36677975257805	158.66750016093263	38.62786069456229	46.18693702712662	196.014000	66.664300	0.895206	0.005677	4	0.005017	0.002658	0.000437	8	-0.000367	0.000237	0.002917	6	-0.000128	0.002914
8448	8452			0	0	0		158.36677975257805	158.66750016093263	31.85093705414853	39.634439216323365	196.030000	66.686700	0.912378	0.004098	4	0.003317	0.002407	0.016395	6	-0.000915	0.016370	0.000118	10	-0.000089	-0.000078
8452	8456			0	0	0		158.36677975257805	158.66750016093263	29.492280848018293	35.802432002031416	196.033000	66.687100	0.911220	0.065335	6	0.001250	0.065323	0.006589	6	-0.000861	0.006532	0.001696	12	0.000019	-0.001696
8456	8460			0	0	0		158.36677975257805	158.66750016093263	27.965032884785007	34.87239494012452	196.038000	66.697200	0.914868	0.049862	6	-0.000217	0.049862	0.001608	11	-0.000712	-0.001441	0.002249	12	0.000088	-0.002248
8460	8464			0	0	0		158.36677975257805	158.66750016093263	27.349751993808816	32.92078217903373	196.032000	66.680000	0.908227	0.032814	6	-0.000900	0.032802	0.007138	12	-0.000308	-0.007131	0.001913	12	0.000075	-0.001911
8464	8468			0	0	0		158.36677975257805	158.66750016093263	27.87870687527291	33.944544368242994	196.027000	66.693700	0.909303	0.015904	6	-0.001550	0.015828	0.010179	12	-0.000334	-0.010174	0.001039	12	0.000017	-0.001039
8468	8472			0	0	0		158.36677975257805	158.66750016093263	27.474064448553584	32.47649502666696	196.016000	67.629500	0.909817	0.002110	9	-0.002067	0.000425	0.011043	12	-0.000245	-0.011041	0.000062	5	0.000031	0.000054
8472	8476			0	0	0		158.36677975257805	158.66750016093263	27.311027608949743	34.13490705308404	196.019000	66.687900	0.899348	0.016265	12	-0.003167	-0.015953	0.009983	12	-0.000246	-0.009980	0.005134	7	-0.003099	0.004093
8476	8480			0	0	0		158.36677975257805	158.66750016093263	28.17789716170795	34.673003806429094	196.020000	66.685100	0.901490	0.031531	12	-0.003433	-0.031343	0.019622	8	-0.017016	0.009771	0.005859	7	-0.003134	0.004950
8480	8481			0	0	0		158.36677975257805	158.66750016093263	29.5481969782968	34.955673924102335	196.030000	66.692900	0.912426	0.069372	9	-0.067800	0.014683	0.032423	8	-0.023999	0.021802	0.003955	7	-0.001522	0.003651
8484	8488			0	0	0		158.36677975257805	158.66750016093263	48.61455815237707	48.90791630652488	196.016000	66.695600	0.905415	0.125840	8	-0.116817	0.046792	0.037305	7	-0.023355	0.029089	0.001203	5	0.000772	0.000922
8488	8492			0	0	0		158.36677975257805	158.66750016093263	50.17819034788581	50.689614859931936	196.000000	66.682700	0.890189	0.208314	8	-0.151717	0.142747	0.036411	7	-0.016774	0.032317	0.003939	2	0.002896	-0.002671
8492	8496			0	0	0		158.36677975257805	158.66750016093263	49.87410450891922	51.16373683426691	195.998000	66.683800	0.892013	0.232646	8	-0.169750	0.159088	0.008648	7	-0.005966	0.006260	0.007974	1	0.004095	-0.006843
8496	8500			0	0	0		158.36677975257805	158.66750016093263	50.04942742626578	51.16097461649588	195.034000	67.623200	0.887064	0.233467	8	-0.169467	0.160587	0.007531	2	0.005751	-0.004862	0.005729	2	0.004179	-0.003919
8500	8504			0	0	0		158.36677975257805	158.66750016093263	48.15364290981697	46.43318468500907	195.021000	67.633100	0.883359	0.210771	8	-0.152167	0.145842	0.022564	2	0.016832	-0.015027	0.004162	2	0.003049	-0.002833
8504	8508			0	0	0		158.36677975257805	158.66750016093263	49.9095976121349	50.56137518565032	194.995000	67.655900	0.884363	0.163860	8	-0.116900	0.114823	0.032472	2	0.024028	-0.021843	0.001387	2	0.000996	-0.000966
8508	8512			0	0	0		158.36677975257805	158.66750016093263	48.92604891313645	50.98864204758386	194.989000	67.645300	0.881994	0.094267	7	-0.065600	0.067697	0.034651	2	0.025479	-0.023485	0.002064	4	0.001677	0.001204
8512	8516			0	0	0		158.36677975257805	158.66750016093263	48.70139815395157	49.76021426499515	195.005000	67.665500	0.898387	0.004682	5	0.002500	0.003958	0.039315	2	0.035276	-0.017356	0.002940	6	-0.000120	0.002938
8516	8520			0	0	0		158.36677975257805	158.66750016093263	49.87031040067495	51.21079816468712	194.994000	67.657200	0.888985	0.069063	3	0.069050	0.001318	0.024720	3	0.024696	-0.001095	0.003540	7	-0.001865	0.003009
8520	8524			0	0	0		158.36677975257805	158.66750016093263	50.47862066199286	51.222278713247334	195.022000	67.650800	0.895939	0.119038	3	0.119033	-0.001032	0.023070	3	0.023052	-0.000910	0.000947	9	-0.000936	0.000142
8524	8528			0	0	0		158.36677975257805	158.66750016093263	47.25177525095563	45.37601664807472	195.034000	67.664100	0.906091	0.151912	3	0.151900	-0.001922	0.016292	3	0.016291	-0.000164	0.002808	9	-0.002804	0.000134
8528	8532			0	0	0		158.36677975257805	158.66750016093263	45.549862212998526	43.649855288980646	195.047000	67.658900	0.901902	0.169963	3	0.169950	-0.002063	0.006396	3	0.006395	-0.000078	0.000925	9	-0.000913	0.000153
8532	8534			0	0	0		158.36677975257805	158.66750016093263	46.12562604151853	46.581576012681154	195.991000	67.644900	0.910692	0.172438	3	0.172433	-0.001327	0.011392	3	0.011368	0.000741	0.000951	9	-0.000945	0.000111
8536	8540			0	0	0		158.36677975257805	158.66750016093263	35.17695124756627	38.90884604636237	195.998000	67.642300	0.915957	0.217934	3	0.217933	0.000592	0.007442	3	0.007421	0.000568	0.001509	9	-0.001509	0.000011
8540	8544			0	0	0		158.36677975257805	158.66750016093263	28.743250781896773	35.29759442520318	196.018000	67.638000	0.916395	0.233018	3	0.233017	0.000705	0.000656	7	-0.000239	0.000611	0.001674	9	-0.001674	0.000022
