start	end	F2:HeadMovement	F2:janej	F2:yes	F2:no	F2:word01	F2:Face	F2:pitch	F5:pitch	F2:intensity	F5:intensity	F2:x-pos	F2:y-pos	F2:weight	F2:velocity-r	F2:velocity-clock	F2:velocity-x	F2:velocity-y	F2:acceleration-r	F2:acceleration-clock	F2:acceleration-x	F2:acceleration-y	F2:jerk-r	F2:jerk-clock	F2:jerk-x	F2:jerk-y
7604	7606			0	0	1	Smile	204.00428474657264	201.60007717555726	47.69827706962574	48.33140989873205	364.433000	120.857000	0.943105	1.424137	9	-1.419500	0.114833	0.056722	9	-0.056601	0.003692	0.002705	5	0.001463	0.002275
7608	7612			0	0	1	Smile	237.8347118338969	231.68782120480404	46.8741842604452	47.71204875454203	364.364000	120.844000	0.959711	1.539925	9	-1.533183	0.143933	0.045917	8	-0.043721	0.014029	0.003216	3	0.003181	0.000470
7612	7620			0	0	1	Smile	113.11900746878833	113.55531028202485	49.482518148432305	48.41540838273044	363.411000	120.851000	0.945274	1.572070	9	-1.564150	0.157600	0.021543	9	-0.021029	0.004679	0.007627	2	0.006732	-0.003586
7616	7624			0	0	1	Smile	243.88779698208424	244.07153772330608	41.96378326726168	43.59065022549723	361.450000	121.760000	0.909880	1.523102	9	-1.515133	0.155600	0.005527	12	0.000016	-0.005527	0.006517	2	0.005537	-0.003437
7620	7624			0	0	1	Smile	243.88779698208424	244.07153772330608	41.96378326726168	43.59065022549723	357.580000	121.767000	0.912173	1.555124	9	-1.548683	0.141383	0.015924	11	-0.008202	-0.013649	0.006730	3	0.006695	0.000684
7624	7627			0	0	1	Smile	243.88779698208424	244.07153772330608	29.61285973817032	33.22837944588345	356.573000	121.775000	0.951113	1.600235	9	-1.596100	0.114967	0.029302	3	0.029155	-0.002928	0.016779	5	0.008021	0.014737
7628	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	355.612000	121.783000	0.953654	1.507965	9	-1.501817	0.136033	0.087347	5	0.051935	0.070231	0.018864	5	0.005068	0.018170
7632	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	354.626000	121.792000	0.925417	1.437974	8	-1.385717	0.384133	0.136212	5	0.065824	0.119252	0.013849	6	0.000328	0.013846
7636	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	353.625000	121.797000	0.900977	1.370784	8	-1.192733	0.675600	0.160202	5	0.063041	0.147277	0.005099	7	-0.002978	0.004139
7640	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	351.666000	121.839000	0.874590	1.453154	8	-1.112567	0.934800	0.137023	5	0.037036	0.131923	0.011671	12	0.001207	-0.011608
7644	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	350.686000	122.813000	0.859179	1.538644	7	-1.029500	1.143483	0.103135	5	0.066091	0.079176	0.018486	1	0.009352	-0.015946
7648	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	348.785000	126.702000	0.870005	1.510410	7	-0.882517	1.225767	0.099412	4	0.091494	0.038879	0.015073	1	0.005740	-0.013938
7652	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	348.733000	127.679000	0.916621	1.473201	7	-0.685750	1.303867	0.104466	3	0.103949	0.010385	0.010773	12	0.000230	-0.010770
7656	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	348.699000	128.666000	0.958808	1.425030	7	-0.457483	1.349600	0.100124	3	0.097840	-0.021262	0.009903	11	-0.005084	-0.008499
7660	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	347.781000	129.623000	0.947047	1.302131	6	-0.295533	1.268150	0.090472	2	0.070948	-0.056140	0.007008	10	-0.005129	-0.004776
7664	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	347.743000	129.679000	0.919159	1.066326	6	-0.148633	1.055917	0.093776	2	0.067294	-0.065311	0.005453	11	-0.003368	-0.004288
7668	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	347.755000	131.579000	0.882975	0.974879	6	-0.048933	0.973650	0.080830	1	0.047520	-0.065386	0.009592	11	-0.003853	-0.008784
7672	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	347.761000	133.534000	0.869678	0.779209	6	0.049783	0.777617	0.128785	1	0.047338	-0.119769	0.017619	12	-0.002418	-0.017452
7676	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	347.749000	134.508000	0.873885	0.522376	5	0.148300	0.500883	0.166741	12	0.033154	-0.163411	0.008030	10	-0.005823	-0.005530
7680	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	347.769000	134.496000	0.869319	0.241822	5	0.166367	0.175500	0.154284	12	0.007233	-0.154114	0.007956	7	-0.003980	0.006889
7684	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	348.708000	134.505000	0.879134	0.203410	2	0.168867	-0.113400	0.124498	12	0.011523	-0.123964	0.017478	6	0.001962	0.017368
7688	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	348.739000	133.528000	0.867741	0.363560	1	0.216367	-0.292167	0.056495	1	0.024526	-0.050894	0.023271	5	0.010859	0.020582
7692	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	348.780000	132.546000	0.867615	0.438723	1	0.295917	-0.323900	0.073962	3	0.073935	-0.001991	0.015278	5	0.005864	0.014107
7696	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	348.741000	131.590000	0.887715	0.612752	2	0.520583	-0.323200	0.073057	4	0.068329	0.025854	0.002969	5	0.001959	0.002231
7700	7780			0	0	0	Laughter	301.3101510976912	302.3781453920522	32.48712313450474	41.456092519170646	348.795000	132.559000	0.859128	0.648141	2	0.586267	-0.276367	0.067202	3	0.065058	0.016838	0.007182	12	-0.001399	-0.007045
